Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
ACN,50,✓ ,29.5%,+0.032,0.45,—,—,—,—,—,2148,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.8%,+0.003,0.75,—,—,—,—,—,2148,
HON,48,~ ,25.2%,+0.032,0.76,—,—,—,—,—,2148,
FE,47,~ ,26.1%,+0.086,0.61,—,—,—,—,—,2148,
VNQ,47,~ ,22.0%,+0.057,0.61,—,—,—,—,—,2148,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.2%,+0.022,0.48,—,—,—,—,—,2148,
COIN,46,~ ,84.3%,-0.007,0.09,—,—,—,—,—,1323,
PEG,43,~ ,22.9%,+0.066,0.87,—,—,—,—,—,2148,
CI,43,~ ,32.4%,+0.002,0.77,—,—,—,—,—,2148,
TRV,43,~ ,26.3%,+0.062,0.87,—,—,—,—,—,2148,
CB,43,~ ,25.3%,+0.087,0.91,—,—,—,—,—,2148,
DOV,43,~ ,27.7%,+0.049,0.87,—,—,—,—,—,2148,
ITW,43,~ ,25.1%,+0.043,0.87,—,—,—,—,—,2148,
EMR,43,~ ,30.7%,+0.015,0.85,—,—,—,—,—,2148,
ROK,43,~ ,33.2%,-0.001,0.79,—,—,—,—,—,2148,
WM,43,~ ,20.8%,+0.067,0.95,—,—,—,—,—,2148,
RSG,43,~ ,20.3%,+0.084,0.96,—,—,—,—,—,2148,
XLV,43,~ ,17.5%,+0.050,0.90,—,—,—,—,—,2148,
QCOM,43,~ ,41.2%,-0.016,0.76,—,—,—,—,—,2148,
BAC,42,~ ,31.6%,+0.051,0.64,—,—,—,—,—,2148,
EXC,40,~ ,24.9%,+0.120,0.80,—,—,—,—,—,2148,
ETR,40,~ ,25.3%,+0.057,0.79,—,—,—,—,—,2148,
STAG,40,~ ,27.7%,+0.112,0.79,—,—,—,—,—,2148,
XLF,40,~ ,23.3%,+0.052,0.84,—,—,—,—,—,2148,
MA,38,~ ,28.4%,-0.013,0.90,—,—,—,—,—,2148,
MSFT,38,~ ,28.7%,+0.027,0.91,—,—,—,—,—,2148,
AAPL,38,~ ,30.5%,+0.015,0.90,—,—,—,—,—,2148,
GOOGL,38,~ ,31.0%,-0.006,0.88,—,—,—,—,—,2148,
NVDA,38,~ ,50.5%,+0.018,0.93,—,—,—,—,—,2148,
ETH-USD,38,~ ,70.4%,+0.002,0.59,—,—,—,—,—,3124,
SO,35,~ ,23.0%,+0.054,0.95,—,—,—,—,—,2148,
DUK,35,~ ,21.4%,+0.067,0.89,—,—,—,—,—,2148,
SRE,35,~ ,26.4%,+0.057,0.85,—,—,—,—,—,2148,
BSX,35,~ ,28.9%,+0.033,0.73,—,—,—,—,—,2148,
PLD,35,~ ,28.4%,+0.059,0.71,—,—,—,—,—,2148,
VICI,35,~ ,30.2%,+0.029,0.83,—,—,—,—,—,2148,
JPM,35,~ ,28.7%,+0.071,0.83,—,—,—,—,—,2148,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
SCHD,35,~ ,17.9%,+0.063,0.91,—,—,—,—,—,2148,
VYM,35,~ ,17.4%,+0.065,0.92,—,—,—,—,—,2148,
XLU,35,~ ,20.2%,+0.072,0.89,—,—,—,—,—,2148,
XLP,35,~ ,15.6%,+0.037,0.93,—,—,—,—,—,2148,
XLI,35,~ ,21.3%,+0.061,0.90,—,—,—,—,—,2148,
DIA,35,~ ,18.8%,+0.069,0.93,—,—,—,—,—,2148,
IBM,35,~ ,30.1%,+0.039,0.78,—,—,—,—,—,2148,
TXN,35,~ ,33.4%,+0.062,0.81,—,—,—,—,—,2148,
AMD,31,~ ,56.1%,+0.001,0.82,—,—,—,—,—,2148,
AXP,30,~ ,33.5%,+0.003,0.88,—,—,—,—,—,2148,
GWW,30,~ ,28.8%,+0.034,0.95,—,—,—,—,—,2148,
PH,30,~ ,33.4%,+0.056,0.92,—,—,—,—,—,2148,
CTAS,30,~ ,28.1%,+0.024,0.95,—,—,—,—,—,2148,
ADI,30,~ ,34.7%,+0.043,0.92,—,—,—,—,—,2148,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
