Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
COLD,50,✓ ,32.2%,+0.054,0.13,—,—,—,—,—,2154,
WFC,50,✓ ,34.0%,+0.058,0.44,—,—,—,—,—,2167,
USB,50,✓ ,32.2%,+0.047,0.15,—,—,—,—,—,2167,
META,50,✓ ,42.0%,+0.007,0.65,—,—,—,—,—,2167,
ACN,50,✓ ,29.8%,+0.031,0.41,—,—,—,—,—,2167,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.7%,+0.002,0.75,—,—,—,—,—,2167,
PPL,48,~ ,24.0%,-0.003,0.70,—,—,—,—,—,2167,
HON,48,~ ,25.4%,+0.033,0.77,—,—,—,—,—,2167,
FE,47,~ ,26.0%,+0.085,0.62,—,—,—,—,—,2167,
VNQ,47,~ ,22.0%,+0.056,0.62,—,—,—,—,—,2167,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
COIN,46,~ ,84.1%,-0.009,0.09,—,—,—,—,—,1342,
SHOP,46,~ ,61.5%,+0.021,0.49,—,—,—,—,—,2167,
PEG,43,~ ,22.9%,+0.064,0.87,—,—,—,—,—,2167,
CI,43,~ ,32.4%,+0.001,0.77,—,—,—,—,—,2167,
CB,43,~ ,25.2%,+0.088,0.91,—,—,—,—,—,2167,
TRV,43,~ ,26.3%,+0.064,0.87,—,—,—,—,—,2167,
ITW,43,~ ,25.1%,+0.044,0.88,—,—,—,—,—,2167,
DOV,43,~ ,27.8%,+0.039,0.87,—,—,—,—,—,2167,
ROK,43,~ ,33.2%,-0.003,0.79,—,—,—,—,—,2167,
WM,43,~ ,20.8%,+0.062,0.95,—,—,—,—,—,2167,
RSG,43,~ ,20.3%,+0.082,0.96,—,—,—,—,—,2167,
XLV,43,~ ,17.5%,+0.049,0.90,—,—,—,—,—,2167,
QCOM,43,~ ,41.3%,-0.017,0.76,—,—,—,—,—,2167,
ELV,42,~ ,32.8%,+0.030,0.50,—,—,—,—,—,2167,
BAC,42,~ ,31.5%,+0.050,0.65,—,—,—,—,—,2167,
EXC,40,~ ,24.8%,+0.119,0.80,—,—,—,—,—,2167,
ETR,40,~ ,25.3%,+0.056,0.79,—,—,—,—,—,2167,
STAG,40,~ ,27.6%,+0.110,0.79,—,—,—,—,—,2167,
XLF,40,~ ,23.2%,+0.052,0.84,—,—,—,—,—,2167,
MA,38,~ ,28.3%,-0.014,0.90,—,—,—,—,—,2167,
EMR,38,~ ,30.8%,+0.017,0.85,—,—,—,—,—,2167,
CTAS,38,~ ,28.1%,+0.023,0.95,—,—,—,—,—,2167,
AAPL,38,~ ,30.5%,+0.011,0.90,—,—,—,—,—,2167,
MSFT,38,~ ,29.1%,+0.028,0.91,—,—,—,—,—,2167,
GOOGL,38,~ ,31.2%,-0.001,0.88,—,—,—,—,—,2167,
NVDA,38,~ ,50.4%,+0.016,0.93,—,—,—,—,—,2167,
ETH-USD,38,~ ,70.1%,+0.002,0.58,—,—,—,—,—,3151,
DUK,35,~ ,21.4%,+0.066,0.90,—,—,—,—,—,2167,
SO,35,~ ,23.0%,+0.054,0.95,—,—,—,—,—,2167,
SRE,35,~ ,26.3%,+0.057,0.86,—,—,—,—,—,2167,
BSX,35,~ ,28.9%,+0.036,0.71,—,—,—,—,—,2167,
PLD,35,~ ,28.4%,+0.059,0.72,—,—,—,—,—,2167,
VICI,35,~ ,30.1%,+0.029,0.82,—,—,—,—,—,2167,
JPM,35,~ ,28.6%,+0.070,0.83,—,—,—,—,—,2167,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.4%,+0.065,0.93,—,—,—,—,—,2167,
SCHD,35,~ ,17.8%,+0.063,0.91,—,—,—,—,—,2167,
XLP,35,~ ,15.6%,+0.035,0.93,—,—,—,—,—,2167,
XLU,35,~ ,20.2%,+0.071,0.90,—,—,—,—,—,2167,
XLI,35,~ ,21.3%,+0.061,0.90,—,—,—,—,—,2167,
DIA,35,~ ,18.7%,+0.068,0.93,—,—,—,—,—,2167,
IBM,35,~ ,30.1%,+0.041,0.79,—,—,—,—,—,2167,
TXN,35,~ ,33.4%,+0.063,0.82,—,—,—,—,—,2167,
AMD,31,~ ,56.4%,-0.003,0.82,—,—,—,—,—,2167,
AXP,30,~ ,33.4%,+0.004,0.89,—,—,—,—,—,2167,
GWW,30,~ ,28.7%,+0.034,0.95,—,—,—,—,—,2167,
PH,30,~ ,33.4%,+0.054,0.93,—,—,—,—,—,2167,
ADI,30,~ ,34.6%,+0.043,0.92,—,—,—,—,—,2167,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
