Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
AMGN,51,✓ ,25.5%,+0.010,0.90,—,—,—,—,—,2093,
BRK-B,51,✓ ,20.6%,+0.023,0.92,—,—,—,—,—,2093,
V,51,✓ ,25.9%,+0.018,0.91,—,—,—,—,—,2093,
PGR,51,✓ ,26.0%,-0.016,0.96,—,—,—,—,—,2093,
FAST,51,✓ ,27.4%,+0.027,0.94,—,—,—,—,—,2093,
QQQ,51,✓ ,23.9%,+0.028,0.91,—,—,—,—,—,2093,
ELV,50,✓ ,32.7%,+0.029,0.51,—,—,—,—,—,2093,
NNN,50,✓ ,30.1%,+0.020,0.36,—,—,—,—,—,2093,
COLD,50,✓ ,31.5%,+0.065,0.10,—,—,—,—,—,2081,
WFC,50,✓ ,34.2%,+0.056,0.40,—,—,—,—,—,2093,
USB,50,✓ ,32.5%,+0.049,0.09,—,—,—,—,—,2093,
META,50,✓ ,41.9%,+0.004,0.63,—,—,—,—,—,2093,
INTC,50,✓ ,46.4%,+0.039,0.30,—,—,—,—,—,2093,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
PEP,48,~ ,20.9%,+0.058,0.71,—,—,—,—,—,2093,
WEC,48,~ ,22.9%,+0.004,0.73,—,—,—,—,—,2093,
IBM,48,~ ,27.3%,+0.038,0.77,—,—,—,—,—,2093,
FE,47,~ ,26.2%,+0.087,0.59,—,—,—,—,—,2093,
VNQ,47,~ ,22.2%,+0.058,0.59,—,—,—,—,—,2093,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.2%,+0.016,0.48,—,—,—,—,—,2093,
COIN,46,~ ,85.0%,-0.009,0.10,—,—,—,—,—,1268,
PEG,43,~ ,23.0%,+0.067,0.86,—,—,—,—,—,2093,
CI,43,~ ,32.5%,+0.005,0.78,—,—,—,—,—,2093,
TRV,43,~ ,26.3%,+0.063,0.86,—,—,—,—,—,2093,
EMR,43,~ ,30.7%,+0.019,0.84,—,—,—,—,—,2093,
ITW,43,~ ,25.2%,+0.044,0.87,—,—,—,—,—,2093,
DOV,43,~ ,27.7%,+0.053,0.86,—,—,—,—,—,2093,
ROK,43,~ ,33.0%,+0.005,0.77,—,—,—,—,—,2093,
WM,43,~ ,20.7%,+0.070,0.95,—,—,—,—,—,2093,
RSG,43,~ ,20.2%,+0.093,0.97,—,—,—,—,—,2093,
XLV,43,~ ,17.5%,+0.053,0.90,—,—,—,—,—,2093,
QCOM,43,~ ,39.5%,+0.013,0.74,—,—,—,—,—,2093,
PLD,42,~ ,28.5%,+0.061,0.69,—,—,—,—,—,2093,
BAC,42,~ ,31.8%,+0.050,0.61,—,—,—,—,—,2093,
ACN,42,~ ,28.2%,+0.036,0.59,—,—,—,—,—,2093,
EXC,40,~ ,25.0%,+0.121,0.79,—,—,—,—,—,2093,
SRE,40,~ ,26.5%,+0.059,0.84,—,—,—,—,—,2093,
ETR,40,~ ,25.4%,+0.057,0.77,—,—,—,—,—,2093,
STAG,40,~ ,27.8%,+0.114,0.78,—,—,—,—,—,2093,
XLF,40,~ ,23.5%,+0.052,0.83,—,—,—,—,—,2093,
MA,38,~ ,28.5%,-0.012,0.91,—,—,—,—,—,2093,
AAPL,38,~ ,30.5%,+0.017,0.90,—,—,—,—,—,2093,
MSFT,38,~ ,28.6%,+0.026,0.92,—,—,—,—,—,2093,
GOOGL,38,~ ,31.0%,-0.003,0.88,—,—,—,—,—,2093,
NVDA,38,~ ,50.7%,+0.017,0.92,—,—,—,—,—,2093,
ETH-USD,38,~ ,71.0%,+0.002,0.61,—,—,—,—,—,3042,
DUK,35,~ ,21.5%,+0.068,0.88,—,—,—,—,—,2093,
SO,35,~ ,23.1%,+0.056,0.94,—,—,—,—,—,2093,
BSX,35,~ ,28.5%,+0.037,0.79,—,—,—,—,—,2093,
CB,35,~ ,25.3%,+0.094,0.90,—,—,—,—,—,2093,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.6%,+0.067,0.92,—,—,—,—,—,2093,
SCHD,35,~ ,18.0%,+0.066,0.90,—,—,—,—,—,2093,
XLP,35,~ ,15.6%,+0.044,0.93,—,—,—,—,—,2093,
XLU,35,~ ,20.3%,+0.072,0.89,—,—,—,—,—,2093,
XLI,35,~ ,21.4%,+0.066,0.89,—,—,—,—,—,2093,
DIA,35,~ ,18.9%,+0.069,0.93,—,—,—,—,—,2093,
TXN,35,~ ,32.8%,+0.081,0.80,—,—,—,—,—,2093,
AMD,31,~ ,55.2%,+0.011,0.80,—,—,—,—,—,2093,
AXP,30,~ ,33.7%,+0.001,0.87,—,—,—,—,—,2093,
GWW,30,~ ,28.9%,+0.034,0.94,—,—,—,—,—,2093,
PH,30,~ ,33.6%,+0.056,0.92,—,—,—,—,—,2093,
CTAS,30,~ ,28.0%,+0.025,0.95,—,—,—,—,—,2093,
ADI,30,~ ,34.3%,+0.056,0.93,—,—,—,—,—,2093,
VICI,27,✗ ,30.3%,+0.031,0.84,—,—,—,—,—,2093,
JPM,27,✗ ,28.8%,+0.072,0.82,—,—,—,—,—,2093,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
