Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
EQR,56,✓ ,22.1%,+0.010,0.78,—,—,—,—,—,2079,
STAG,56,✓ ,22.1%,+0.010,0.78,—,—,—,—,—,2079,
NNN,56,✓ ,22.1%,+0.010,0.78,—,—,—,—,—,2079,
FAST,56,✓ ,19.5%,+0.020,0.75,—,—,—,—,—,2079,
RSG,56,✓ ,19.5%,+0.020,0.75,—,—,—,—,—,2079,
QQQ,56,✓ ,19.5%,+0.020,0.75,—,—,—,—,—,2079,
IWM,56,✓ ,19.5%,+0.020,0.75,—,—,—,—,—,2079,
GLD,56,✓ ,24.6%,+0.000,0.72,—,—,—,—,—,2079,
VYM,56,✓ ,24.6%,+0.000,0.72,—,—,—,—,—,2079,
IEF,56,✓ ,24.6%,+0.000,0.72,—,—,—,—,—,2079,
TLT,56,✓ ,24.6%,+0.000,0.72,—,—,—,—,—,2079,
IBM,56,✓ ,23.5%,+0.022,0.74,—,—,—,—,—,2079,
INTC,56,✓ ,23.5%,+0.022,0.74,—,—,—,—,—,2079,
TXN,56,✓ ,23.5%,+0.022,0.74,—,—,—,—,—,2079,
CSCO,56,✓ ,23.5%,+0.022,0.74,—,—,—,—,—,2079,
ZTS,55,✓ ,27.0%,+0.074,0.64,—,—,—,—,—,2079,
ELV,55,✓ ,27.0%,+0.074,0.64,—,—,—,—,—,2079,
BSX,55,✓ ,27.0%,+0.074,0.64,—,—,—,—,—,2079,
BDX,55,✓ ,27.0%,+0.074,0.64,—,—,—,—,—,2079,
CCI,55,✓ ,25.0%,+0.062,0.02,—,—,—,—,—,2079,
AMT,55,✓ ,25.0%,+0.062,0.02,—,—,—,—,—,2079,
WPC,55,✓ ,25.0%,+0.062,0.02,—,—,—,—,—,2079,
VICI,55,✓ ,25.0%,+0.062,0.02,—,—,—,—,—,2079,
CTAS,55,✓ ,24.1%,-0.003,0.67,—,—,—,—,—,2079,
ROK,55,✓ ,24.1%,-0.003,0.67,—,—,—,—,—,2079,
WM,55,✓ ,24.1%,-0.003,0.67,—,—,—,—,—,2079,
PH,55,✓ ,24.1%,-0.003,0.67,—,—,—,—,—,2079,
MSFT,51,✓ ,27.0%,+0.018,0.91,—,—,—,—,—,2079,
META,51,✓ ,27.0%,+0.018,0.91,—,—,—,—,—,2079,
AAPL,51,✓ ,27.0%,+0.018,0.91,—,—,—,—,—,2079,
GOOGL,51,✓ ,27.0%,+0.018,0.91,—,—,—,—,—,2079,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
K,48,~ ,20.9%,+0.056,0.71,—,—,—,—,—,2079,
CPB,48,~ ,20.9%,+0.056,0.71,—,—,—,—,—,2079,
GIS,48,~ ,20.9%,+0.056,0.71,—,—,—,—,—,2079,
HSY,48,~ ,20.9%,+0.056,0.71,—,—,—,—,—,2079,
EMR,47,~ ,26.2%,+0.088,0.58,—,—,—,—,—,2079,
ITW,47,~ ,26.2%,+0.088,0.58,—,—,—,—,—,2079,
GWW,47,~ ,26.2%,+0.088,0.58,—,—,—,—,—,2079,
DOV,47,~ ,26.2%,+0.088,0.58,—,—,—,—,—,2079,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
BRK-B,40,~ ,25.0%,+0.122,0.78,—,—,—,—,—,2079,
AVB,40,~ ,25.0%,+0.122,0.78,—,—,—,—,—,2079,
MAA,40,~ ,25.0%,+0.122,0.78,—,—,—,—,—,2079,
V,40,~ ,25.0%,+0.122,0.78,—,—,—,—,—,2079,
AXP,40,~ ,26.6%,+0.057,0.84,—,—,—,—,—,2079,
MA,40,~ ,26.6%,+0.057,0.84,—,—,—,—,—,2079,
JPM,40,~ ,26.6%,+0.057,0.84,—,—,—,—,—,2079,
WFC,40,~ ,26.6%,+0.057,0.84,—,—,—,—,—,2079,
SPG,35,~ ,21.5%,+0.066,0.88,—,—,—,—,—,2079,
CI,35,~ ,21.5%,+0.066,0.88,—,—,—,—,—,2079,
PLD,35,~ ,21.5%,+0.066,0.88,—,—,—,—,—,2079,
O,35,~ ,21.5%,+0.066,0.88,—,—,—,—,—,2079,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
ETR,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
WEC,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
