Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
KMB,71,✓✓,22.3%,-0.019,0.37,—,—,—,—,—,2146,
GIS,71,✓✓,23.2%,+0.020,0.25,—,—,—,—,—,2146,
CPB,71,✓✓,26.5%,-0.015,0.00,—,—,—,—,—,2146,
CAG,71,✓✓,27.7%,-0.002,0.09,—,—,—,—,—,2146,
SJM,71,✓✓,25.4%,-0.009,0.31,—,—,—,—,—,2146,
PFE,71,✓✓,25.2%,+0.012,0.01,—,—,—,—,—,2146,
BDX,71,✓✓,25.0%,+0.002,0.01,—,—,—,—,—,2146,
AMT,71,✓✓,27.6%,+0.016,0.18,—,—,—,—,—,2146,
CCI,71,✓✓,27.5%,+0.017,0.00,—,—,—,—,—,2146,
MKC,63,✓ ,25.6%,+0.083,0.03,—,—,—,—,—,2146,
HSY,63,✓ ,24.0%,+0.024,0.66,—,—,—,—,—,2146,
MO,63,✓ ,24.2%,-0.002,0.65,—,—,—,—,—,2146,
D,63,✓ ,25.0%,+0.065,0.00,—,—,—,—,—,2146,
ES,63,✓ ,25.8%,+0.043,0.09,—,—,—,—,—,2146,
ABT,63,✓ ,25.0%,-0.002,0.65,—,—,—,—,—,2146,
MDT,63,✓ ,24.4%,+0.047,0.03,—,—,—,—,—,2146,
BMY,63,✓ ,25.2%,+0.032,0.17,—,—,—,—,—,2146,
EQR,63,✓ ,26.4%,+0.056,0.23,—,—,—,—,—,2146,
TLT,63,✓ ,15.4%,+0.051,0.33,—,—,—,—,—,2146,
CSCO,63,✓ ,27.6%,-0.015,0.66,—,—,—,—,—,2146,
SPG,60,✓ ,39.6%,-0.049,0.32,—,—,—,—,—,2146,
KO,58,✓ ,24.1%,-0.028,0.85,—,—,—,—,—,1302,
AES,58,✓ ,37.9%,+0.016,0.07,—,—,—,—,—,2146,
ZTS,58,✓ ,29.0%,+0.016,0.27,—,—,—,—,—,2146,
MMM,58,✓ ,28.2%,+0.011,0.00,—,—,—,—,—,2146,
CL,56,✓ ,20.6%,+0.014,0.80,—,—,—,—,—,2146,
PG,56,✓ ,20.1%,+0.008,0.80,—,—,—,—,—,2146,
PM,56,✓ ,26.0%,+0.018,0.83,—,—,—,—,—,2146,
AEP,56,✓ ,22.1%,+0.013,0.79,—,—,—,—,—,2146,
JNJ,56,✓ ,19.7%,+0.009,0.76,—,—,—,—,—,2146,
MRK,56,✓ ,23.8%,+0.007,0.76,—,—,—,—,—,2146,
GLD,56,✓ ,16.9%,-0.015,0.82,—,—,—,—,—,2146,
PEP,55,✓ ,21.0%,+0.052,0.69,—,—,—,—,—,2146,
NEE,55,✓ ,27.0%,+0.078,0.67,—,—,—,—,—,2146,
BTI,55,✓ ,25.1%,+0.037,0.50,—,—,—,—,—,2146,
XEL,55,✓ ,22.9%,+0.032,0.69,—,—,—,—,—,2146,
PPL,55,✓ ,24.0%,-0.002,0.70,—,—,—,—,—,2146,
O,55,✓ ,27.3%,+0.031,0.47,—,—,—,—,—,2146,
WPC,55,✓ ,27.4%,+0.073,0.44,—,—,—,—,—,2146,
AVB,55,✓ ,26.2%,+0.031,0.41,—,—,—,—,—,2146,
MAA,55,✓ ,25.4%,-0.011,0.52,—,—,—,—,—,2146,
IWM,55,✓ ,24.4%,+0.050,0.68,—,—,—,—,—,2146,
IEF,54,✓ ,6.9%,+0.023,0.00,—,—,—,—,—,2146,
AFL,53,✓ ,27.4%,-0.065,0.87,—,—,—,—,—,2146,
ABBV,51,✓ ,27.1%,+0.018,0.91,—,—,—,—,—,2146,
AMGN,51,✓ ,25.5%,+0.011,0.91,—,—,—,—,—,2146,
V,51,✓ ,25.8%,+0.016,0.91,—,—,—,—,—,2146,
BRK-B,51,✓ ,20.5%,+0.020,0.92,—,—,—,—,—,2146,
PGR,51,✓ ,26.3%,-0.018,0.95,—,—,—,—,—,2146,
FAST,51,✓ ,27.3%,+0.028,0.95,—,—,—,—,—,2146,
QQQ,51,✓ ,23.9%,+0.022,0.92,—,—,—,—,—,2146,
ELV,50,✓ ,32.8%,+0.027,0.51,—,—,—,—,—,2146,
COLD,50,✓ ,32.1%,+0.060,0.12,—,—,—,—,—,2134,
NNN,50,✓ ,29.9%,+0.018,0.39,—,—,—,—,—,2146,
WFC,50,✓ ,34.1%,+0.059,0.43,—,—,—,—,—,2146,
USB,50,✓ ,32.3%,+0.047,0.13,—,—,—,—,—,2146,
META,50,✓ ,41.9%,+0.005,0.65,—,—,—,—,—,2146,
INTC,50,✓ ,48.0%,+0.030,0.10,—,—,—,—,—,2146,
