Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
KMB,71,✓✓,22.1%,-0.016,0.40,—,—,—,—,—,2109,
CPB,71,✓✓,26.2%,-0.008,0.00,—,—,—,—,—,2109,
SJM,71,✓✓,25.1%,-0.001,0.31,—,—,—,—,—,2109,
CAG,71,✓✓,27.5%,+0.010,0.05,—,—,—,—,—,2109,
PFE,71,✓✓,25.3%,+0.015,0.01,—,—,—,—,—,2109,
BDX,71,✓✓,24.9%,+0.002,0.00,—,—,—,—,—,2109,
AMT,71,✓✓,27.5%,+0.022,0.20,—,—,—,—,—,2109,
CCI,71,✓✓,27.3%,+0.025,0.00,—,—,—,—,—,2109,
GIS,63,✓ ,22.9%,+0.030,0.32,—,—,—,—,—,2109,
HSY,63,✓ ,23.8%,+0.028,0.67,—,—,—,—,—,2109,
MKC,63,✓ ,25.4%,+0.093,0.07,—,—,—,—,—,2109,
MO,63,✓ ,24.1%,+0.004,0.63,—,—,—,—,—,2109,
BTI,63,✓ ,25.0%,+0.042,0.48,—,—,—,—,—,2109,
ES,63,✓ ,25.9%,+0.042,0.08,—,—,—,—,—,2109,
ABT,63,✓ ,24.7%,-0.001,0.69,—,—,—,—,—,2109,
MDT,63,✓ ,24.2%,+0.052,0.04,—,—,—,—,—,2109,
BMY,63,✓ ,25.0%,+0.036,0.16,—,—,—,—,—,2109,
TLT,63,✓ ,15.5%,+0.050,0.32,—,—,—,—,—,2109,
CSCO,63,✓ ,27.3%,-0.008,0.67,—,—,—,—,—,2109,
SPG,60,✓ ,39.8%,-0.050,0.29,—,—,—,—,—,2109,
KO,58,✓ ,24.1%,-0.028,0.85,—,—,—,—,—,1302,
AES,58,✓ ,38.2%,+0.016,0.07,—,—,—,—,—,2109,
ZTS,58,✓ ,29.0%,+0.018,0.37,—,—,—,—,—,2109,
MMM,58,✓ ,28.3%,+0.011,0.00,—,—,—,—,—,2109,
CL,56,✓ ,20.4%,+0.025,0.79,—,—,—,—,—,2109,
PG,56,✓ ,20.0%,+0.014,0.81,—,—,—,—,—,2109,
PM,56,✓ ,25.9%,+0.022,0.83,—,—,—,—,—,2109,
AEP,56,✓ ,22.1%,+0.014,0.78,—,—,—,—,—,2109,
JNJ,56,✓ ,19.5%,+0.018,0.76,—,—,—,—,—,2109,
MRK,56,✓ ,23.6%,+0.015,0.75,—,—,—,—,—,2109,
HON,56,✓ ,24.9%,+0.026,0.75,—,—,—,—,—,2109,
GLD,56,✓ ,16.7%,-0.019,0.82,—,—,—,—,—,2109,
NEE,55,✓ ,27.1%,+0.076,0.65,—,—,—,—,—,2109,
D,55,✓ ,25.1%,+0.065,0.01,—,—,—,—,—,2109,
XEL,55,✓ ,22.9%,+0.032,0.67,—,—,—,—,—,2109,
PPL,55,✓ ,24.1%,-0.002,0.68,—,—,—,—,—,2109,
O,55,✓ ,27.4%,+0.031,0.45,—,—,—,—,—,2109,
