Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
BTI,55,✓ ,25.2%,+0.033,0.51,—,—,—,—,—,2165,
NEE,55,✓ ,26.9%,+0.078,0.67,—,—,—,—,—,2165,
XEL,55,✓ ,22.8%,+0.031,0.69,—,—,—,—,—,2165,
O,55,✓ ,27.2%,+0.031,0.48,—,—,—,—,—,2165,
WPC,55,✓ ,27.3%,+0.073,0.46,—,—,—,—,—,2165,
AVB,55,✓ ,26.1%,+0.030,0.41,—,—,—,—,—,2165,
MAA,55,✓ ,25.3%,-0.012,0.52,—,—,—,—,—,2165,
IWM,55,✓ ,24.4%,+0.050,0.68,—,—,—,—,—,2165,
IEF,54,✓ ,6.9%,+0.022,0.00,—,—,—,—,—,2165,
AFL,53,✓ ,27.3%,-0.065,0.88,—,—,—,—,—,2165,
ABBV,51,✓ ,27.0%,+0.018,0.92,—,—,—,—,—,2164,
AMGN,51,✓ ,25.6%,+0.012,0.91,—,—,—,—,—,2165,
BRK-B,51,✓ ,20.4%,+0.020,0.92,—,—,—,—,—,2165,
V,51,✓ ,25.7%,+0.016,0.91,—,—,—,—,—,2165,
PGR,51,✓ ,26.2%,-0.016,0.95,—,—,—,—,—,2165,
QQQ,51,✓ ,23.9%,+0.021,0.92,—,—,—,—,—,2165,
FAST,51,✓ ,27.3%,+0.028,0.95,—,—,—,—,—,2165,
NNN,50,✓ ,29.8%,+0.018,0.41,—,—,—,—,—,2165,
COLD,50,✓ ,32.2%,+0.056,0.13,—,—,—,—,—,2152,
WFC,50,✓ ,34.0%,+0.058,0.44,—,—,—,—,—,2165,
USB,50,✓ ,32.2%,+0.047,0.15,—,—,—,—,—,2165,
META,50,✓ ,42.0%,+0.007,0.65,—,—,—,—,—,2165,
ACN,50,✓ ,29.8%,+0.032,0.41,—,—,—,—,—,2165,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.7%,+0.002,0.75,—,—,—,—,—,2165,
PPL,48,~ ,24.0%,-0.004,0.70,—,—,—,—,—,2165,
HON,48,~ ,25.4%,+0.033,0.77,—,—,—,—,—,2165,
FE,47,~ ,26.0%,+0.084,0.62,—,—,—,—,—,2165,
VNQ,47,~ ,22.0%,+0.056,0.62,—,—,—,—,—,2165,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.5%,+0.021,0.49,—,—,—,—,—,2165,
COIN,46,~ ,84.1%,-0.008,0.09,—,—,—,—,—,1340,
PEG,43,~ ,22.9%,+0.064,0.87,—,—,—,—,—,2165,
CI,43,~ ,32.4%,+0.000,0.77,—,—,—,—,—,2165,
TRV,43,~ ,26.3%,+0.063,0.87,—,—,—,—,—,2165,
CB,43,~ ,25.2%,+0.088,0.91,—,—,—,—,—,2165,
ITW,43,~ ,25.1%,+0.044,0.88,—,—,—,—,—,2165,
DOV,43,~ ,27.8%,+0.039,0.87,—,—,—,—,—,2165,
WM,43,~ ,20.8%,+0.062,0.95,—,—,—,—,—,2165,
RSG,43,~ ,20.3%,+0.082,0.96,—,—,—,—,—,2165,
ROK,43,~ ,33.2%,-0.003,0.79,—,—,—,—,—,2165,
XLV,43,~ ,17.5%,+0.049,0.90,—,—,—,—,—,2165,
QCOM,43,~ ,41.3%,-0.018,0.76,—,—,—,—,—,2165,
ELV,42,~ ,32.8%,+0.031,0.50,—,—,—,—,—,2165,
BAC,42,~ ,31.5%,+0.051,0.64,—,—,—,—,—,2165,
EXC,40,~ ,24.9%,+0.119,0.80,—,—,—,—,—,2165,
ETR,40,~ ,25.3%,+0.056,0.79,—,—,—,—,—,2165,
STAG,40,~ ,27.7%,+0.110,0.79,—,—,—,—,—,2165,
XLF,40,~ ,23.2%,+0.052,0.84,—,—,—,—,—,2165,
MA,38,~ ,28.4%,-0.013,0.90,—,—,—,—,—,2165,
EMR,38,~ ,30.8%,+0.017,0.85,—,—,—,—,—,2165,
CTAS,38,~ ,28.1%,+0.023,0.95,—,—,—,—,—,2165,
AAPL,38,~ ,30.6%,+0.011,0.90,—,—,—,—,—,2165,
MSFT,38,~ ,29.1%,+0.028,0.91,—,—,—,—,—,2165,
GOOGL,38,~ ,31.2%,-0.001,0.88,—,—,—,—,—,2165,
NVDA,38,~ ,50.4%,+0.016,0.93,—,—,—,—,—,2165,
ETH-USD,38,~ ,70.2%,+0.002,0.59,—,—,—,—,—,3147,
SO,35,~ ,23.0%,+0.054,0.95,—,—,—,—,—,2165,
DUK,35,~ ,21.4%,+0.066,0.90,—,—,—,—,—,2165,
SRE,35,~ ,26.3%,+0.057,0.86,—,—,—,—,—,2165,
BSX,35,~ ,28.9%,+0.036,0.71,—,—,—,—,—,2165,
PLD,35,~ ,28.4%,+0.059,0.71,—,—,—,—,—,2165,
VICI,35,~ ,30.1%,+0.028,0.82,—,—,—,—,—,2165,
JPM,35,~ ,28.6%,+0.070,0.83,—,—,—,—,—,2165,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.4%,+0.065,0.93,—,—,—,—,—,2165,
SCHD,35,~ ,17.8%,+0.063,0.91,—,—,—,—,—,2165,
XLP,35,~ ,15.6%,+0.035,0.93,—,—,—,—,—,2165,
XLU,35,~ ,20.2%,+0.070,0.90,—,—,—,—,—,2165,
XLI,35,~ ,21.3%,+0.061,0.90,—,—,—,—,—,2165,
DIA,35,~ ,18.7%,+0.068,0.93,—,—,—,—,—,2165,
IBM,35,~ ,30.1%,+0.041,0.79,—,—,—,—,—,2165,
TXN,35,~ ,33.4%,+0.062,0.82,—,—,—,—,—,2165,
AMD,31,~ ,56.3%,-0.003,0.82,—,—,—,—,—,2165,
AXP,30,~ ,33.4%,+0.004,0.89,—,—,—,—,—,2165,
GWW,30,~ ,28.8%,+0.035,0.95,—,—,—,—,—,2165,
PH,30,~ ,33.4%,+0.054,0.93,—,—,—,—,—,2165,
ADI,30,~ ,34.7%,+0.042,0.92,—,—,—,—,—,2165,
PEP,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
