Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
KMB,71,✓✓,22.1%,-0.017,0.40,—,—,—,—,—,2113,
GIS,71,✓✓,22.9%,+0.030,0.31,—,—,—,—,—,2113,
CPB,71,✓✓,26.2%,-0.009,0.00,—,—,—,—,—,2113,
SJM,71,✓✓,25.1%,-0.002,0.31,—,—,—,—,—,2113,
CAG,71,✓✓,27.5%,+0.009,0.06,—,—,—,—,—,2113,
PFE,71,✓✓,25.2%,+0.015,0.01,—,—,—,—,—,2113,
BDX,71,✓✓,24.8%,+0.002,0.00,—,—,—,—,—,2113,
AMT,71,✓✓,27.5%,+0.022,0.20,—,—,—,—,—,2113,
CCI,71,✓✓,27.3%,+0.024,0.00,—,—,—,—,—,2113,
HSY,63,✓ ,23.8%,+0.028,0.67,—,—,—,—,—,2113,
MKC,63,✓ ,25.4%,+0.093,0.06,—,—,—,—,—,2113,
MO,63,✓ ,24.2%,+0.004,0.63,—,—,—,—,—,2113,
BTI,63,✓ ,25.0%,+0.042,0.48,—,—,—,—,—,2113,
ES,63,✓ ,25.8%,+0.041,0.08,—,—,—,—,—,2113,
ABT,63,✓ ,24.7%,-0.002,0.68,—,—,—,—,—,2113,
MDT,63,✓ ,24.2%,+0.051,0.03,—,—,—,—,—,2113,
BMY,63,✓ ,25.0%,+0.036,0.16,—,—,—,—,—,2113,
EQR,63,✓ ,26.5%,+0.057,0.21,—,—,—,—,—,2113,
TLT,63,✓ ,15.5%,+0.050,0.32,—,—,—,—,—,2113,
CSCO,63,✓ ,27.3%,-0.008,0.67,—,—,—,—,—,2113,
SPG,60,✓ ,39.8%,-0.050,0.29,—,—,—,—,—,2113,
KO,58,✓ ,24.1%,-0.028,0.85,—,—,—,—,—,1302,
AES,58,✓ ,38.2%,+0.016,0.07,—,—,—,—,—,2113,
ZTS,58,✓ ,29.0%,+0.016,0.36,—,—,—,—,—,2113,
MMM,58,✓ ,28.3%,+0.011,0.00,—,—,—,—,—,2113,
CL,56,✓ ,20.4%,+0.025,0.79,—,—,—,—,—,2113,
PG,56,✓ ,20.0%,+0.013,0.81,—,—,—,—,—,2113,
PM,56,✓ ,26.0%,+0.022,0.83,—,—,—,—,—,2113,
AEP,56,✓ ,22.1%,+0.013,0.78,—,—,—,—,—,2113,
JNJ,56,✓ ,19.5%,+0.017,0.76,—,—,—,—,—,2113,
MRK,56,✓ ,23.6%,+0.014,0.75,—,—,—,—,—,2113,
HON,56,✓ ,24.9%,+0.027,0.75,—,—,—,—,—,2113,
GLD,56,✓ ,16.7%,-0.017,0.82,—,—,—,—,—,2113,
NEE,55,✓ ,27.1%,+0.076,0.66,—,—,—,—,—,2113,
D,55,✓ ,25.1%,+0.063,0.01,—,—,—,—,—,2113,
XEL,55,✓ ,22.9%,+0.032,0.67,—,—,—,—,—,2113,
PPL,55,✓ ,24.1%,-0.003,0.68,—,—,—,—,—,2113,
O,55,✓ ,27.3%,+0.032,0.45,—,—,—,—,—,2113,
WPC,55,✓ ,27.4%,+0.073,0.42,—,—,—,—,—,2113,
AVB,55,✓ ,26.2%,+0.031,0.41,—,—,—,—,—,2113,
MAA,55,✓ ,25.4%,-0.009,0.53,—,—,—,—,—,2113,
IWM,55,✓ ,24.5%,+0.048,0.66,—,—,—,—,—,2113,
IEF,54,✓ ,6.9%,+0.022,0.00,—,—,—,—,—,2113,
AFL,53,✓ ,27.5%,-0.064,0.87,—,—,—,—,—,2113,
ABBV,51,✓ ,26.9%,+0.018,0.91,—,—,—,—,—,2113,
AMGN,51,✓ ,25.5%,+0.011,0.90,—,—,—,—,—,2113,
BRK-B,51,✓ ,20.5%,+0.022,0.92,—,—,—,—,—,2113,
V,51,✓ ,25.8%,+0.016,0.91,—,—,—,—,—,2113,
PGR,51,✓ ,26.0%,-0.015,0.95,—,—,—,—,—,2113,
FAST,51,✓ ,27.3%,+0.026,0.94,—,—,—,—,—,2113,
QQQ,51,✓ ,23.8%,+0.028,0.92,—,—,—,—,—,2113,
ELV,50,✓ ,32.6%,+0.030,0.51,—,—,—,—,—,2113,
NNN,50,✓ ,30.0%,+0.020,0.37,—,—,—,—,—,2113,
COLD,50,✓ ,32.0%,+0.060,0.11,—,—,—,—,—,2101,
WFC,50,✓ ,34.2%,+0.057,0.41,—,—,—,—,—,2113,
USB,50,✓ ,32.4%,+0.047,0.10,—,—,—,—,—,2113,
META,50,✓ ,41.8%,+0.004,0.63,—,—,—,—,—,2113,
INTC,50,✓ ,47.0%,+0.037,0.20,—,—,—,—,—,2113,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
PEP,48,~ ,20.9%,+0.061,0.71,—,—,—,—,—,2113,
WEC,48,~ ,22.8%,+0.004,0.73,—,—,—,—,—,2113,
IBM,48,~ ,27.9%,+0.063,0.77,—,—,—,—,—,2113,
FE,47,~ ,26.1%,+0.087,0.60,—,—,—,—,—,2113,
VNQ,47,~ ,22.1%,+0.057,0.60,—,—,—,—,—,2113,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.4%,+0.019,0.48,—,—,—,—,—,2113,
COIN,46,~ ,84.8%,-0.008,0.10,—,—,—,—,—,1288,
PEG,43,~ ,23.0%,+0.065,0.86,—,—,—,—,—,2113,
CI,43,~ ,32.5%,+0.005,0.78,—,—,—,—,—,2113,
TRV,43,~ ,26.2%,+0.062,0.87,—,—,—,—,—,2113,
EMR,43,~ ,30.7%,+0.016,0.84,—,—,—,—,—,2113,
ITW,43,~ ,25.1%,+0.044,0.87,—,—,—,—,—,2113,
DOV,43,~ ,27.7%,+0.051,0.86,—,—,—,—,—,2113,
ROK,43,~ ,33.1%,+0.001,0.78,—,—,—,—,—,2113,
RSG,43,~ ,20.2%,+0.090,0.97,—,—,—,—,—,2113,
WM,43,~ ,20.7%,+0.070,0.95,—,—,—,—,—,2113,
CTAS,43,~ ,28.0%,+0.025,0.95,—,—,—,—,—,2113,
XLV,43,~ ,17.4%,+0.054,0.90,—,—,—,—,—,2113,
QCOM,43,~ ,40.5%,+0.009,0.75,—,—,—,—,—,2113,
BAC,42,~ ,31.7%,+0.050,0.62,—,—,—,—,—,2113,
ACN,42,~ ,28.3%,+0.032,0.55,—,—,—,—,—,2113,
SRE,40,~ ,26.5%,+0.057,0.85,—,—,—,—,—,2113,
EXC,40,~ ,24.9%,+0.121,0.79,—,—,—,—,—,2113,
