Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
NNN,50,✓ ,29.8%,+0.019,0.41,—,—,—,—,—,2164,
COLD,50,✓ ,32.2%,+0.057,0.13,—,—,—,—,—,2151,
WFC,50,✓ ,34.0%,+0.058,0.44,—,—,—,—,—,2164,
USB,50,✓ ,32.2%,+0.047,0.14,—,—,—,—,—,2164,
META,50,✓ ,42.0%,+0.007,0.65,—,—,—,—,—,2164,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
ACN,50,✓ ,29.8%,+0.032,0.41,—,—,—,—,—,2164,
WEC,48,~ ,22.7%,+0.002,0.75,—,—,—,—,—,2164,
PPL,48,~ ,24.0%,-0.004,0.70,—,—,—,—,—,2164,
HON,48,~ ,25.4%,+0.032,0.77,—,—,—,—,—,2164,
FE,47,~ ,26.0%,+0.084,0.62,—,—,—,—,—,2164,
VNQ,47,~ ,22.0%,+0.056,0.62,—,—,—,—,—,2164,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
COIN,46,~ ,84.1%,-0.008,0.09,—,—,—,—,—,1339,
SHOP,46,~ ,61.5%,+0.021,0.49,—,—,—,—,—,2164,
PEG,43,~ ,22.9%,+0.064,0.87,—,—,—,—,—,2164,
CI,43,~ ,32.4%,+0.000,0.77,—,—,—,—,—,2164,
TRV,43,~ ,26.3%,+0.063,0.87,—,—,—,—,—,2164,
CB,43,~ ,25.3%,+0.088,0.91,—,—,—,—,—,2164,
ITW,43,~ ,25.1%,+0.044,0.88,—,—,—,—,—,2164,
DOV,43,~ ,27.8%,+0.039,0.87,—,—,—,—,—,2164,
ROK,43,~ ,33.2%,-0.004,0.79,—,—,—,—,—,2164,
RSG,43,~ ,20.3%,+0.082,0.96,—,—,—,—,—,2164,
WM,43,~ ,20.8%,+0.063,0.95,—,—,—,—,—,2164,
XLV,43,~ ,17.5%,+0.049,0.90,—,—,—,—,—,2164,
QCOM,43,~ ,41.3%,-0.018,0.76,—,—,—,—,—,2164,
ELV,42,~ ,32.8%,+0.031,0.50,—,—,—,—,—,2164,
BAC,42,~ ,31.5%,+0.050,0.64,—,—,—,—,—,2164,
EXC,40,~ ,24.9%,+0.119,0.80,—,—,—,—,—,2164,
ETR,40,~ ,25.3%,+0.056,0.79,—,—,—,—,—,2164,
STAG,40,~ ,27.7%,+0.111,0.79,—,—,—,—,—,2164,
XLF,40,~ ,23.2%,+0.052,0.84,—,—,—,—,—,2164,
MA,38,~ ,28.4%,-0.014,0.90,—,—,—,—,—,2164,
EMR,38,~ ,30.8%,+0.017,0.85,—,—,—,—,—,2164,
CTAS,38,~ ,28.1%,+0.023,0.95,—,—,—,—,—,2164,
AAPL,38,~ ,30.6%,+0.011,0.90,—,—,—,—,—,2164,
MSFT,38,~ ,29.1%,+0.028,0.91,—,—,—,—,—,2164,
GOOGL,38,~ ,31.2%,-0.001,0.88,—,—,—,—,—,2164,
NVDA,38,~ ,50.4%,+0.016,0.93,—,—,—,—,—,2164,
ETH-USD,38,~ ,70.2%,+0.002,0.59,—,—,—,—,—,3146,
DUK,35,~ ,21.4%,+0.065,0.90,—,—,—,—,—,2164,
SO,35,~ ,23.0%,+0.054,0.95,—,—,—,—,—,2164,
SRE,35,~ ,26.3%,+0.057,0.86,—,—,—,—,—,2164,
BSX,35,~ ,29.0%,+0.036,0.71,—,—,—,—,—,2164,
PLD,35,~ ,28.4%,+0.059,0.71,—,—,—,—,—,2164,
VICI,35,~ ,30.1%,+0.028,0.82,—,—,—,—,—,2164,
JPM,35,~ ,28.6%,+0.070,0.83,—,—,—,—,—,2164,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.4%,+0.065,0.93,—,—,—,—,—,2164,
SCHD,35,~ ,17.8%,+0.063,0.91,—,—,—,—,—,2164,
XLP,35,~ ,15.6%,+0.035,0.93,—,—,—,—,—,2164,
XLU,35,~ ,20.2%,+0.070,0.90,—,—,—,—,—,2164,
XLI,35,~ ,21.3%,+0.061,0.90,—,—,—,—,—,2164,
DIA,35,~ ,18.7%,+0.068,0.93,—,—,—,—,—,2164,
IBM,35,~ ,30.1%,+0.041,0.79,—,—,—,—,—,2164,
TXN,35,~ ,33.4%,+0.062,0.81,—,—,—,—,—,2164,
AMD,31,~ ,56.4%,-0.003,0.82,—,—,—,—,—,2164,
AXP,30,~ ,33.4%,+0.004,0.89,—,—,—,—,—,2164,
PH,30,~ ,33.4%,+0.055,0.93,—,—,—,—,—,2164,
GWW,30,~ ,28.8%,+0.035,0.95,—,—,—,—,—,2164,
ADI,30,~ ,34.7%,+0.042,0.92,—,—,—,—,—,2164,
KMB,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
