Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
CL,56,✓ ,20.4%,+0.026,0.79,—,—,—,—,—,2095,
PM,56,✓ ,25.9%,+0.020,0.82,—,—,—,—,—,2095,
AEP,56,✓ ,22.0%,+0.011,0.78,—,—,—,—,—,2095,
JNJ,56,✓ ,19.5%,+0.019,0.76,—,—,—,—,—,2095,
ABT,56,✓ ,24.7%,-0.002,0.71,—,—,—,—,—,2095,
MRK,56,✓ ,23.6%,+0.017,0.75,—,—,—,—,—,2095,
HON,56,✓ ,24.9%,+0.027,0.75,—,—,—,—,—,2095,
GLD,56,✓ ,16.6%,-0.016,0.81,—,—,—,—,—,2095,
NEE,55,✓ ,27.1%,+0.079,0.65,—,—,—,—,—,2095,
D,55,✓ ,25.0%,+0.063,0.02,—,—,—,—,—,2095,
XEL,55,✓ ,22.9%,+0.033,0.67,—,—,—,—,—,2095,
PPL,55,✓ ,24.1%,-0.004,0.67,—,—,—,—,—,2095,
O,55,✓ ,27.4%,+0.033,0.44,—,—,—,—,—,2095,
WPC,55,✓ ,27.5%,+0.074,0.41,—,—,—,—,—,2095,
EQR,55,✓ ,26.5%,+0.056,0.21,—,—,—,—,—,2095,
MAA,55,✓ ,25.5%,-0.010,0.53,—,—,—,—,—,2095,
IWM,55,✓ ,24.5%,+0.051,0.65,—,—,—,—,—,2095,
IEF,54,✓ ,6.9%,+0.023,0.00,—,—,—,—,—,2095,
AFL,53,✓ ,27.5%,-0.066,0.86,—,—,—,—,—,2095,
ABBV,51,✓ ,27.0%,+0.019,0.91,—,—,—,—,—,2095,
AMGN,51,✓ ,25.5%,+0.011,0.90,—,—,—,—,—,2095,
BRK-B,51,✓ ,20.6%,+0.023,0.92,—,—,—,—,—,2095,
V,51,✓ ,25.9%,+0.018,0.91,—,—,—,—,—,2095,
PGR,51,✓ ,26.0%,-0.016,0.95,—,—,—,—,—,2095,
FAST,51,✓ ,27.4%,+0.027,0.94,—,—,—,—,—,2095,
QQQ,51,✓ ,23.9%,+0.028,0.91,—,—,—,—,—,2095,
ELV,50,✓ ,32.7%,+0.029,0.51,—,—,—,—,—,2095,
NNN,50,✓ ,30.1%,+0.020,0.36,—,—,—,—,—,2095,
COLD,50,✓ ,31.5%,+0.066,0.10,—,—,—,—,—,2083,
WFC,50,✓ ,34.2%,+0.056,0.40,—,—,—,—,—,2095,
USB,50,✓ ,32.5%,+0.049,0.09,—,—,—,—,—,2095,
META,50,✓ ,41.9%,+0.004,0.63,—,—,—,—,—,2095,
INTC,50,✓ ,46.5%,+0.044,0.29,—,—,—,—,—,2095,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
PEP,48,~ ,20.9%,+0.058,0.71,—,—,—,—,—,2095,
WEC,48,~ ,22.9%,+0.004,0.73,—,—,—,—,—,2095,
IBM,48,~ ,27.3%,+0.038,0.77,—,—,—,—,—,2095,
FE,47,~ ,26.2%,+0.087,0.59,—,—,—,—,—,2095,
VNQ,47,~ ,22.2%,+0.058,0.59,—,—,—,—,—,2095,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.2%,+0.016,0.48,—,—,—,—,—,2095,
COIN,46,~ ,85.0%,-0.009,0.10,—,—,—,—,—,1270,
PEG,43,~ ,23.0%,+0.066,0.86,—,—,—,—,—,2095,
CI,43,~ ,32.5%,+0.005,0.78,—,—,—,—,—,2095,
TRV,43,~ ,26.3%,+0.063,0.86,—,—,—,—,—,2095,
EMR,43,~ ,30.7%,+0.019,0.84,—,—,—,—,—,2095,
ITW,43,~ ,25.2%,+0.045,0.87,—,—,—,—,—,2095,
DOV,43,~ ,27.7%,+0.053,0.86,—,—,—,—,—,2095,
ROK,43,~ ,33.0%,+0.005,0.77,—,—,—,—,—,2095,
WM,43,~ ,20.7%,+0.071,0.95,—,—,—,—,—,2095,
RSG,43,~ ,20.2%,+0.094,0.97,—,—,—,—,—,2095,
XLV,43,~ ,17.5%,+0.054,0.90,—,—,—,—,—,2095,
QCOM,43,~ ,39.6%,+0.011,0.74,—,—,—,—,—,2095,
PLD,42,~ ,28.5%,+0.061,0.70,—,—,—,—,—,2095,
BAC,42,~ ,31.8%,+0.050,0.61,—,—,—,—,—,2095,
ACN,42,~ ,28.1%,+0.036,0.59,—,—,—,—,—,2095,
EXC,40,~ ,25.0%,+0.121,0.79,—,—,—,—,—,2095,
SRE,40,~ ,26.5%,+0.059,0.84,—,—,—,—,—,2095,
ETR,40,~ ,25.4%,+0.057,0.77,—,—,—,—,—,2095,
STAG,40,~ ,27.8%,+0.113,0.78,—,—,—,—,—,2095,
XLF,40,~ ,23.5%,+0.052,0.83,—,—,—,—,—,2095,
MA,38,~ ,28.5%,-0.012,0.91,—,—,—,—,—,2095,
AAPL,38,~ ,30.5%,+0.017,0.90,—,—,—,—,—,2095,
MSFT,38,~ ,28.6%,+0.027,0.92,—,—,—,—,—,2095,
GOOGL,38,~ ,31.0%,-0.003,0.88,—,—,—,—,—,2095,
NVDA,38,~ ,50.7%,+0.017,0.92,—,—,—,—,—,2095,
ETH-USD,38,~ ,71.0%,+0.002,0.61,—,—,—,—,—,3046,
DUK,35,~ ,21.5%,+0.068,0.89,—,—,—,—,—,2095,
SO,35,~ ,23.1%,+0.056,0.94,—,—,—,—,—,2095,
BSX,35,~ ,28.5%,+0.038,0.79,—,—,—,—,—,2095,
CB,35,~ ,25.3%,+0.094,0.90,—,—,—,—,—,2095,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.6%,+0.067,0.92,—,—,—,—,—,2095,
SCHD,35,~ ,18.0%,+0.066,0.90,—,—,—,—,—,2095,
XLP,35,~ ,15.6%,+0.044,0.93,—,—,—,—,—,2095,
XLU,35,~ ,20.3%,+0.072,0.89,—,—,—,—,—,2095,
XLI,35,~ ,21.4%,+0.066,0.89,—,—,—,—,—,2095,
DIA,35,~ ,18.9%,+0.069,0.93,—,—,—,—,—,2095,
TXN,35,~ ,32.7%,+0.081,0.81,—,—,—,—,—,2095,
AMD,31,~ ,55.2%,+0.013,0.81,—,—,—,—,—,2095,
AXP,30,~ ,33.7%,+0.001,0.87,—,—,—,—,—,2095,
GWW,30,~ ,28.9%,+0.034,0.94,—,—,—,—,—,2095,
PH,30,~ ,33.6%,+0.056,0.92,—,—,—,—,—,2095,
CTAS,30,~ ,28.0%,+0.026,0.95,—,—,—,—,—,2095,
ADI,30,~ ,34.2%,+0.057,0.93,—,—,—,—,—,2095,
VICI,27,✗ ,30.3%,+0.031,0.84,—,—,—,—,—,2095,
JPM,27,✗ ,28.8%,+0.071,0.82,—,—,—,—,—,2095,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
