Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
KMB,71,✓✓,22.3%,-0.020,0.37,—,—,—,—,—,2150,
GIS,71,✓✓,23.2%,+0.016,0.24,—,—,—,—,—,2150,
CPB,71,✓✓,26.5%,-0.016,0.00,—,—,—,—,—,2150,
SJM,71,✓✓,25.4%,-0.012,0.31,—,—,—,—,—,2150,
CAG,71,✓✓,27.7%,-0.003,0.09,—,—,—,—,—,2150,
PFE,71,✓✓,25.2%,+0.012,0.01,—,—,—,—,—,2150,
BDX,71,✓✓,24.9%,+0.001,0.01,—,—,—,—,—,2150,
AMT,71,✓✓,27.6%,+0.016,0.18,—,—,—,—,—,2150,
CCI,71,✓✓,27.5%,+0.018,0.00,—,—,—,—,—,2150,
HSY,63,✓ ,24.0%,+0.024,0.66,—,—,—,—,—,2150,
MKC,63,✓ ,25.6%,+0.081,0.03,—,—,—,—,—,2150,
MO,63,✓ ,24.2%,-0.001,0.65,—,—,—,—,—,2150,
D,63,✓ ,25.0%,+0.064,0.00,—,—,—,—,—,2150,
ES,63,✓ ,25.8%,+0.042,0.10,—,—,—,—,—,2150,
MDT,63,✓ ,24.4%,+0.048,0.03,—,—,—,—,—,2150,
ABT,63,✓ ,25.0%,-0.001,0.65,—,—,—,—,—,2150,
BMY,63,✓ ,25.2%,+0.031,0.18,—,—,—,—,—,2150,
EQR,63,✓ ,26.4%,+0.056,0.23,—,—,—,—,—,2150,
TLT,63,✓ ,15.4%,+0.051,0.33,—,—,—,—,—,2150,
CSCO,63,✓ ,27.6%,-0.015,0.66,—,—,—,—,—,2150,
SPG,60,✓ ,39.6%,-0.049,0.32,—,—,—,—,—,2150,
KO,58,✓ ,24.1%,-0.028,0.85,—,—,—,—,—,1302,
AES,58,✓ ,37.9%,+0.016,0.07,—,—,—,—,—,2150,
ZTS,58,✓ ,29.0%,+0.016,0.26,—,—,—,—,—,2150,
MMM,58,✓ ,28.2%,+0.010,0.00,—,—,—,—,—,2150,
CL,56,✓ ,20.6%,+0.014,0.80,—,—,—,—,—,2150,
PG,56,✓ ,20.1%,+0.007,0.80,—,—,—,—,—,2150,
PM,56,✓ ,26.1%,+0.019,0.83,—,—,—,—,—,2150,
AEP,56,✓ ,22.1%,+0.013,0.79,—,—,—,—,—,2150,
JNJ,56,✓ ,19.7%,+0.008,0.76,—,—,—,—,—,2150,
MRK,56,✓ ,23.8%,+0.008,0.76,—,—,—,—,—,2150,
GLD,56,✓ ,16.9%,-0.011,0.83,—,—,—,—,—,2150,
PEP,55,✓ ,21.0%,+0.052,0.69,—,—,—,—,—,2150,
BTI,55,✓ ,25.1%,+0.032,0.50,—,—,—,—,—,2150,
NEE,55,✓ ,27.0%,+0.078,0.67,—,—,—,—,—,2150,
XEL,55,✓ ,22.9%,+0.032,0.69,—,—,—,—,—,2150,
PPL,55,✓ ,24.0%,-0.003,0.70,—,—,—,—,—,2150,
O,55,✓ ,27.2%,+0.031,0.47,—,—,—,—,—,2150,
WPC,55,✓ ,27.4%,+0.072,0.45,—,—,—,—,—,2150,
AVB,55,✓ ,26.2%,+0.031,0.41,—,—,—,—,—,2150,
MAA,55,✓ ,25.3%,-0.010,0.52,—,—,—,—,—,2150,
IWM,55,✓ ,24.4%,+0.050,0.68,—,—,—,—,—,2150,
IEF,54,✓ ,6.9%,+0.023,0.00,—,—,—,—,—,2150,
AFL,53,✓ ,27.3%,-0.065,0.87,—,—,—,—,—,2150,
ABBV,51,✓ ,27.0%,+0.019,0.91,—,—,—,—,—,2150,
AMGN,51,✓ ,25.5%,+0.012,0.91,—,—,—,—,—,2150,
BRK-B,51,✓ ,20.5%,+0.021,0.92,—,—,—,—,—,2150,
V,51,✓ ,25.8%,+0.016,0.91,—,—,—,—,—,2150,
PGR,51,✓ ,26.3%,-0.014,0.95,—,—,—,—,—,2150,
FAST,51,✓ ,27.3%,+0.028,0.95,—,—,—,—,—,2150,
QQQ,51,✓ ,23.9%,+0.023,0.92,—,—,—,—,—,2150,
ELV,50,✓ ,32.8%,+0.030,0.50,—,—,—,—,—,2150,
NNN,50,✓ ,29.9%,+0.018,0.40,—,—,—,—,—,2150,
COLD,50,✓ ,32.2%,+0.058,0.13,—,—,—,—,—,2138,
