Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
KMB,71,✓✓,22.3%,-0.021,0.38,—,—,—,—,—,2131,
CPB,71,✓✓,26.3%,-0.015,0.00,—,—,—,—,—,2131,
GIS,71,✓✓,22.9%,+0.028,0.27,—,—,—,—,—,2131,
SJM,71,✓✓,25.3%,-0.004,0.31,—,—,—,—,—,2131,
CAG,71,✓✓,27.6%,+0.006,0.07,—,—,—,—,—,2131,
PFE,71,✓✓,25.2%,+0.016,0.01,—,—,—,—,—,2131,
BDX,71,✓✓,24.9%,+0.001,0.00,—,—,—,—,—,2131,
AMT,71,✓✓,27.5%,+0.022,0.19,—,—,—,—,—,2131,
CCI,71,✓✓,27.4%,+0.026,0.00,—,—,—,—,—,2131,
MKC,63,✓ ,25.4%,+0.088,0.04,—,—,—,—,—,2131,
BTI,63,✓ ,25.0%,+0.039,0.49,—,—,—,—,—,2131,
MO,63,✓ ,24.2%,+0.001,0.64,—,—,—,—,—,2131,
ES,63,✓ ,25.8%,+0.042,0.09,—,—,—,—,—,2131,
ABT,63,✓ ,24.8%,-0.001,0.66,—,—,—,—,—,2131,
MDT,63,✓ ,24.3%,+0.047,0.03,—,—,—,—,—,2131,
BMY,63,✓ ,25.0%,+0.038,0.17,—,—,—,—,—,2131,
EQR,63,✓ ,26.4%,+0.056,0.22,—,—,—,—,—,2131,
TLT,63,✓ ,15.5%,+0.052,0.33,—,—,—,—,—,2131,
CSCO,63,✓ ,27.4%,-0.010,0.66,—,—,—,—,—,2131,
SPG,60,✓ ,39.7%,-0.049,0.31,—,—,—,—,—,2131,
KO,58,✓ ,24.1%,-0.028,0.85,—,—,—,—,—,1302,
AES,58,✓ ,38.0%,+0.016,0.07,—,—,—,—,—,2131,
ZTS,58,✓ ,29.0%,+0.016,0.31,—,—,—,—,—,2131,
MMM,58,✓ ,28.2%,+0.012,0.00,—,—,—,—,—,2131,
CL,56,✓ ,20.5%,+0.020,0.79,—,—,—,—,—,2131,
PG,56,✓ ,20.1%,+0.013,0.81,—,—,—,—,—,2131,
PM,56,✓ ,26.0%,+0.021,0.83,—,—,—,—,—,2131,
AEP,56,✓ ,22.1%,+0.013,0.79,—,—,—,—,—,2131,
JNJ,56,✓ ,19.5%,+0.014,0.76,—,—,—,—,—,2131,
MRK,56,✓ ,23.7%,+0.010,0.76,—,—,—,—,—,2131,
HON,56,✓ ,25.1%,+0.026,0.76,—,—,—,—,—,2131,
GLD,56,✓ ,16.9%,-0.013,0.82,—,—,—,—,—,2131,
HSY,55,✓ ,24.0%,+0.031,0.67,—,—,—,—,—,2131,
NEE,55,✓ ,27.0%,+0.078,0.66,—,—,—,—,—,2131,
D,55,✓ ,25.1%,+0.065,0.01,—,—,—,—,—,2131,
XEL,55,✓ ,22.9%,+0.033,0.68,—,—,—,—,—,2131,
PPL,55,✓ ,24.0%,-0.002,0.69,—,—,—,—,—,2131,
O,55,✓ ,27.3%,+0.032,0.46,—,—,—,—,—,2131,
WPC,55,✓ ,27.4%,+0.073,0.43,—,—,—,—,—,2131,
AVB,55,✓ ,26.2%,+0.030,0.41,—,—,—,—,—,2131,
MAA,55,✓ ,25.4%,-0.011,0.52,—,—,—,—,—,2131,
IWM,55,✓ ,24.5%,+0.050,0.67,—,—,—,—,—,2131,
IEF,54,✓ ,6.9%,+0.024,0.00,—,—,—,—,—,2131,
AFL,53,✓ ,27.4%,-0.064,0.87,—,—,—,—,—,2131,
ABBV,51,✓ ,27.0%,+0.020,0.91,—,—,—,—,—,2131,
AMGN,51,✓ ,25.5%,+0.012,0.90,—,—,—,—,—,2131,
BRK-B,51,✓ ,20.5%,+0.021,0.92,—,—,—,—,—,2131,
V,51,✓ ,25.8%,+0.018,0.91,—,—,—,—,—,2131,
PGR,51,✓ ,26.0%,-0.017,0.95,—,—,—,—,—,2131,
FAST,51,✓ ,27.3%,+0.028,0.94,—,—,—,—,—,2131,
QQQ,51,✓ ,23.9%,+0.028,0.92,—,—,—,—,—,2131,
NNN,50,✓ ,29.9%,+0.020,0.38,—,—,—,—,—,2131,
COLD,50,✓ ,32.1%,+0.060,0.12,—,—,—,—,—,2119,
WFC,50,✓ ,34.1%,+0.059,0.42,—,—,—,—,—,2131,
USB,50,✓ ,32.4%,+0.048,0.11,—,—,—,—,—,2131,
META,50,✓ ,41.8%,+0.006,0.64,—,—,—,—,—,2131,
INTC,50,✓ ,47.6%,+0.039,0.14,—,—,—,—,—,2131,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
PEP,48,~ ,20.9%,+0.061,0.70,—,—,—,—,—,2131,
WEC,48,~ ,22.8%,+0.003,0.74,—,—,—,—,—,2131,
FE,47,~ ,26.1%,+0.086,0.61,—,—,—,—,—,2131,
VNQ,47,~ ,22.1%,+0.057,0.61,—,—,—,—,—,2131,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.4%,+0.020,0.48,—,—,—,—,—,2131,
COIN,46,~ ,84.5%,-0.006,0.09,—,—,—,—,—,1306,
PEG,43,~ ,23.0%,+0.066,0.87,—,—,—,—,—,2131,
CI,43,~ ,32.4%,+0.003,0.77,—,—,—,—,—,2131,
TRV,43,~ ,26.1%,+0.062,0.87,—,—,—,—,—,2131,
CB,43,~ ,25.2%,+0.092,0.91,—,—,—,—,—,2131,
EMR,43,~ ,30.8%,+0.015,0.85,—,—,—,—,—,2131,
ITW,43,~ ,25.1%,+0.044,0.87,—,—,—,—,—,2131,
DOV,43,~ ,27.7%,+0.051,0.87,—,—,—,—,—,2131,
ROK,43,~ ,33.2%,+0.004,0.78,—,—,—,—,—,2131,
RSG,43,~ ,20.2%,+0.089,0.96,—,—,—,—,—,2131,
WM,43,~ ,20.7%,+0.070,0.95,—,—,—,—,—,2131,
XLV,43,~ ,17.5%,+0.054,0.90,—,—,—,—,—,2131,
QCOM,43,~ ,41.1%,-0.009,0.75,—,—,—,—,—,2131,
ELV,42,~ ,32.6%,+0.031,0.51,—,—,—,—,—,2131,
BAC,42,~ ,31.7%,+0.050,0.63,—,—,—,—,—,2131,
ACN,42,~ ,29.3%,+0.040,0.50,—,—,—,—,—,2131,
SRE,40,~ ,26.4%,+0.058,0.85,—,—,—,—,—,2131,
EXC,40,~ ,24.9%,+0.122,0.80,—,—,—,—,—,2131,
ETR,40,~ ,25.4%,+0.057,0.78,—,—,—,—,—,2131,
STAG,40,~ ,27.7%,+0.112,0.79,—,—,—,—,—,2131,
XLF,40,~ ,23.3%,+0.052,0.84,—,—,—,—,—,2131,
MA,38,~ ,28.4%,-0.012,0.90,—,—,—,—,—,2131,
GOOGL,38,~ ,31.0%,-0.001,0.88,—,—,—,—,—,2131,
MSFT,38,~ ,28.7%,+0.029,0.91,—,—,—,—,—,2131,
AAPL,38,~ ,30.5%,+0.018,0.90,—,—,—,—,—,2131,
NVDA,38,~ ,50.6%,+0.018,0.92,—,—,—,—,—,2131,
ETH-USD,38,~ ,70.6%,+0.002,0.60,—,—,—,—,—,3098,
SO,35,~ ,23.1%,+0.056,0.94,—,—,—,—,—,2131,
DUK,35,~ ,21.4%,+0.068,0.89,—,—,—,—,—,2131,
BSX,35,~ ,28.9%,+0.035,0.76,—,—,—,—,—,2131,
PLD,35,~ ,28.4%,+0.060,0.71,—,—,—,—,—,2131,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.5%,+0.065,0.92,—,—,—,—,—,2131,
SCHD,35,~ ,17.9%,+0.064,0.91,—,—,—,—,—,2131,
XLP,35,~ ,15.6%,+0.042,0.93,—,—,—,—,—,2131,
XLU,35,~ ,20.2%,+0.072,0.89,—,—,—,—,—,2131,
XLI,35,~ ,21.3%,+0.064,0.90,—,—,—,—,—,2131,
DIA,35,~ ,18.8%,+0.069,0.93,—,—,—,—,—,2131,
IBM,35,~ ,28.3%,+0.048,0.78,—,—,—,—,—,2131,
TXN,35,~ ,33.2%,+0.080,0.81,—,—,—,—,—,2131,
AMD,31,~ ,55.9%,+0.009,0.81,—,—,—,—,—,2131,
AXP,30,~ ,33.5%,+0.002,0.88,—,—,—,—,—,2131,
PH,30,~ ,33.5%,+0.057,0.92,—,—,—,—,—,2131,
GWW,30,~ ,28.8%,+0.036,0.94,—,—,—,—,—,2131,
CTAS,30,~ ,28.0%,+0.028,0.95,—,—,—,—,—,2131,
ADI,30,~ ,34.6%,+0.053,0.92,—,—,—,—,—,2131,
VICI,27,✗ ,30.2%,+0.031,0.83,—,—,—,—,—,2131,
JPM,27,✗ ,28.8%,+0.070,0.83,—,—,—,—,—,2131,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
