Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
KMB,71,✓✓,22.1%,-0.017,0.39,—,—,—,—,—,2114,
GIS,71,✓✓,22.9%,+0.030,0.31,—,—,—,—,—,2114,
CPB,71,✓✓,26.2%,-0.009,0.00,—,—,—,—,—,2114,
SJM,71,✓✓,25.1%,-0.003,0.31,—,—,—,—,—,2114,
CAG,71,✓✓,27.5%,+0.008,0.06,—,—,—,—,—,2114,
PFE,71,✓✓,25.3%,+0.015,0.01,—,—,—,—,—,2114,
BDX,71,✓✓,24.8%,+0.001,0.00,—,—,—,—,—,2114,
AMT,71,✓✓,27.5%,+0.022,0.20,—,—,—,—,—,2114,
CCI,71,✓✓,27.3%,+0.025,0.00,—,—,—,—,—,2114,
HSY,63,✓ ,23.9%,+0.026,0.67,—,—,—,—,—,2114,
MKC,63,✓ ,25.4%,+0.092,0.06,—,—,—,—,—,2114,
MO,63,✓ ,24.2%,+0.004,0.63,—,—,—,—,—,2114,
BTI,63,✓ ,25.0%,+0.042,0.48,—,—,—,—,—,2114,
ES,63,✓ ,25.8%,+0.041,0.08,—,—,—,—,—,2114,
ABT,63,✓ ,24.7%,-0.002,0.68,—,—,—,—,—,2114,
BMY,63,✓ ,25.0%,+0.036,0.16,—,—,—,—,—,2114,
MDT,63,✓ ,24.2%,+0.051,0.03,—,—,—,—,—,2114,
EQR,63,✓ ,26.5%,+0.057,0.21,—,—,—,—,—,2114,
TLT,63,✓ ,15.5%,+0.050,0.32,—,—,—,—,—,2114,
CSCO,63,✓ ,27.3%,-0.008,0.67,—,—,—,—,—,2114,
SPG,60,✓ ,39.8%,-0.050,0.29,—,—,—,—,—,2114,
KO,58,✓ ,24.1%,-0.028,0.85,—,—,—,—,—,1302,
AES,58,✓ ,38.2%,+0.016,0.07,—,—,—,—,—,2114,
ZTS,58,✓ ,28.9%,+0.016,0.36,—,—,—,—,—,2114,
MMM,58,✓ ,28.3%,+0.011,0.00,—,—,—,—,—,2114,
CL,56,✓ ,20.4%,+0.025,0.79,—,—,—,—,—,2114,
PG,56,✓ ,20.0%,+0.012,0.81,—,—,—,—,—,2114,
PM,56,✓ ,26.0%,+0.022,0.83,—,—,—,—,—,2114,
AEP,56,✓ ,22.1%,+0.013,0.78,—,—,—,—,—,2114,
JNJ,56,✓ ,19.5%,+0.017,0.76,—,—,—,—,—,2114,
MRK,56,✓ ,23.7%,+0.011,0.75,—,—,—,—,—,2114,
HON,56,✓ ,24.9%,+0.027,0.76,—,—,—,—,—,2114,
GLD,56,✓ ,16.7%,-0.016,0.82,—,—,—,—,—,2114,
NEE,55,✓ ,27.1%,+0.077,0.66,—,—,—,—,—,2114,
D,55,✓ ,25.1%,+0.064,0.01,—,—,—,—,—,2114,
XEL,55,✓ ,22.9%,+0.031,0.67,—,—,—,—,—,2114,
PPL,55,✓ ,24.1%,-0.003,0.68,—,—,—,—,—,2114,
O,55,✓ ,27.3%,+0.032,0.45,—,—,—,—,—,2114,
WPC,55,✓ ,27.4%,+0.074,0.42,—,—,—,—,—,2114,
AVB,55,✓ ,26.2%,+0.031,0.41,—,—,—,—,—,2114,
MAA,55,✓ ,25.4%,-0.009,0.53,—,—,—,—,—,2114,
IWM,55,✓ ,24.5%,+0.048,0.66,—,—,—,—,—,2114,
IEF,54,✓ ,6.9%,+0.022,0.00,—,—,—,—,—,2114,
AFL,53,✓ ,27.5%,-0.064,0.87,—,—,—,—,—,2114,
AMGN,51,✓ ,25.5%,+0.011,0.90,—,—,—,—,—,2114,
ABBV,51,✓ ,26.9%,+0.018,0.91,—,—,—,—,—,2114,
BRK-B,51,✓ ,20.5%,+0.021,0.92,—,—,—,—,—,2114,
V,51,✓ ,25.8%,+0.017,0.91,—,—,—,—,—,2114,
PGR,51,✓ ,26.0%,-0.015,0.95,—,—,—,—,—,2114,
QQQ,51,✓ ,23.8%,+0.028,0.92,—,—,—,—,—,2114,
FAST,51,✓ ,27.3%,+0.026,0.94,—,—,—,—,—,2114,
ELV,50,✓ ,32.6%,+0.030,0.51,—,—,—,—,—,2114,
NNN,50,✓ ,30.0%,+0.020,0.37,—,—,—,—,—,2114,
COLD,50,✓ ,32.0%,+0.060,0.11,—,—,—,—,—,2102,
WFC,50,✓ ,34.2%,+0.057,0.41,—,—,—,—,—,2114,
USB,50,✓ ,32.4%,+0.047,0.10,—,—,—,—,—,2114,
META,50,✓ ,41.8%,+0.003,0.63,—,—,—,—,—,2114,
INTC,50,✓ ,47.0%,+0.037,0.20,—,—,—,—,—,2114,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
PEP,48,~ ,20.9%,+0.061,0.71,—,—,—,—,—,2114,
WEC,48,~ ,22.8%,+0.003,0.73,—,—,—,—,—,2114,
FE,47,~ ,26.1%,+0.086,0.60,—,—,—,—,—,2114,
VNQ,47,~ ,22.1%,+0.057,0.60,—,—,—,—,—,2114,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.5%,+0.018,0.48,—,—,—,—,—,2114,
COIN,46,~ ,84.7%,-0.008,0.10,—,—,—,—,—,1289,
PEG,43,~ ,23.0%,+0.064,0.86,—,—,—,—,—,2114,
CI,43,~ ,32.5%,+0.005,0.78,—,—,—,—,—,2114,
TRV,43,~ ,26.2%,+0.062,0.87,—,—,—,—,—,2114,
ITW,43,~ ,25.1%,+0.044,0.87,—,—,—,—,—,2114,
EMR,43,~ ,30.7%,+0.016,0.84,—,—,—,—,—,2114,
DOV,43,~ ,27.7%,+0.051,0.86,—,—,—,—,—,2114,
CTAS,43,~ ,28.0%,+0.025,0.95,—,—,—,—,—,2114,
ROK,43,~ ,33.1%,+0.002,0.78,—,—,—,—,—,2114,
RSG,43,~ ,20.2%,+0.090,0.97,—,—,—,—,—,2114,
WM,43,~ ,20.7%,+0.070,0.95,—,—,—,—,—,2114,
XLV,43,~ ,17.4%,+0.053,0.90,—,—,—,—,—,2114,
QCOM,43,~ ,40.6%,+0.001,0.75,—,—,—,—,—,2114,
BAC,42,~ ,31.7%,+0.050,0.62,—,—,—,—,—,2114,
ACN,42,~ ,28.4%,+0.033,0.55,—,—,—,—,—,2114,
SRE,40,~ ,26.5%,+0.057,0.85,—,—,—,—,—,2114,
EXC,40,~ ,24.9%,+0.120,0.79,—,—,—,—,—,2114,
ETR,40,~ ,25.4%,+0.055,0.78,—,—,—,—,—,2114,
STAG,40,~ ,27.7%,+0.112,0.78,—,—,—,—,—,2114,
XLF,40,~ ,23.4%,+0.052,0.83,—,—,—,—,—,2114,
