Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
KMB,71,✓✓,22.1%,-0.016,0.40,—,—,—,—,—,2112,
CPB,71,✓✓,26.2%,-0.009,0.00,—,—,—,—,—,2112,
GIS,71,✓✓,22.9%,+0.030,0.31,—,—,—,—,—,2112,
SJM,71,✓✓,25.1%,-0.002,0.31,—,—,—,—,—,2112,
CAG,71,✓✓,27.5%,+0.008,0.06,—,—,—,—,—,2112,
PFE,71,✓✓,25.3%,+0.015,0.01,—,—,—,—,—,2112,
BDX,71,✓✓,24.8%,+0.002,0.00,—,—,—,—,—,2112,
AMT,71,✓✓,27.5%,+0.022,0.20,—,—,—,—,—,2112,
CCI,71,✓✓,27.3%,+0.025,0.00,—,—,—,—,—,2112,
HSY,63,✓ ,23.8%,+0.028,0.67,—,—,—,—,—,2112,
MKC,63,✓ ,25.4%,+0.093,0.06,—,—,—,—,—,2112,
MO,63,✓ ,24.1%,+0.004,0.63,—,—,—,—,—,2112,
BTI,63,✓ ,25.0%,+0.042,0.48,—,—,—,—,—,2112,
ES,63,✓ ,25.8%,+0.041,0.08,—,—,—,—,—,2112,
ABT,63,✓ ,24.7%,-0.002,0.68,—,—,—,—,—,2112,
MDT,63,✓ ,24.2%,+0.051,0.04,—,—,—,—,—,2112,
BMY,63,✓ ,25.0%,+0.036,0.16,—,—,—,—,—,2112,
EQR,63,✓ ,26.5%,+0.057,0.21,—,—,—,—,—,2112,
TLT,63,✓ ,15.5%,+0.050,0.32,—,—,—,—,—,2112,
CSCO,63,✓ ,27.3%,-0.009,0.67,—,—,—,—,—,2112,
SPG,60,✓ ,39.8%,-0.050,0.29,—,—,—,—,—,2112,
KO,58,✓ ,24.1%,-0.028,0.85,—,—,—,—,—,1302,
AES,58,✓ ,38.2%,+0.016,0.07,—,—,—,—,—,2112,
ZTS,58,✓ ,29.0%,+0.016,0.36,—,—,—,—,—,2112,
MMM,58,✓ ,28.3%,+0.011,0.00,—,—,—,—,—,2112,
PG,56,✓ ,20.0%,+0.013,0.81,—,—,—,—,—,2112,
CL,56,✓ ,20.4%,+0.025,0.79,—,—,—,—,—,2112,
PM,56,✓ ,26.0%,+0.022,0.83,—,—,—,—,—,2112,
AEP,56,✓ ,22.1%,+0.014,0.78,—,—,—,—,—,2112,
JNJ,56,✓ ,19.5%,+0.018,0.76,—,—,—,—,—,2112,
MRK,56,✓ ,23.6%,+0.015,0.75,—,—,—,—,—,2112,
HON,56,✓ ,24.9%,+0.026,0.75,—,—,—,—,—,2112,
GLD,56,✓ ,16.7%,-0.017,0.82,—,—,—,—,—,2112,
NEE,55,✓ ,27.1%,+0.076,0.66,—,—,—,—,—,2112,
D,55,✓ ,25.1%,+0.063,0.01,—,—,—,—,—,2112,
XEL,55,✓ ,22.9%,+0.032,0.67,—,—,—,—,—,2112,
PPL,55,✓ ,24.1%,-0.003,0.68,—,—,—,—,—,2112,
O,55,✓ ,27.3%,+0.031,0.45,—,—,—,—,—,2112,
WPC,55,✓ ,27.4%,+0.073,0.42,—,—,—,—,—,2112,
AVB,55,✓ ,26.2%,+0.031,0.41,—,—,—,—,—,2112,
MAA,55,✓ ,25.4%,-0.009,0.53,—,—,—,—,—,2112,
IWM,55,✓ ,24.5%,+0.048,0.66,—,—,—,—,—,2112,
IEF,54,✓ ,6.9%,+0.022,0.00,—,—,—,—,—,2112,
AFL,53,✓ ,27.5%,-0.064,0.87,—,—,—,—,—,2112,
ABBV,51,✓ ,26.9%,+0.018,0.91,—,—,—,—,—,2112,
AMGN,51,✓ ,25.5%,+0.011,0.90,—,—,—,—,—,2112,
BRK-B,51,✓ ,20.6%,+0.021,0.92,—,—,—,—,—,2112,
V,51,✓ ,25.8%,+0.016,0.91,—,—,—,—,—,2112,
PGR,51,✓ ,25.9%,-0.015,0.95,—,—,—,—,—,2112,
QQQ,51,✓ ,23.8%,+0.028,0.92,—,—,—,—,—,2112,
FAST,51,✓ ,27.3%,+0.026,0.94,—,—,—,—,—,2112,
ELV,50,✓ ,32.6%,+0.030,0.51,—,—,—,—,—,2112,
COLD,50,✓ ,32.0%,+0.060,0.11,—,—,—,—,—,2100,
NNN,50,✓ ,30.0%,+0.020,0.37,—,—,—,—,—,2112,
