Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
KMB,71,✓✓,22.1%,-0.016,0.41,—,—,—,—,—,2104,
CPB,71,✓✓,26.2%,-0.008,0.01,—,—,—,—,—,2104,
SJM,71,✓✓,25.0%,-0.001,0.31,—,—,—,—,—,2104,
CAG,71,✓✓,27.5%,+0.009,0.05,—,—,—,—,—,2104,
PFE,71,✓✓,25.3%,+0.015,0.01,—,—,—,—,—,2104,
BDX,71,✓✓,24.9%,-0.001,0.00,—,—,—,—,—,2104,
AMT,71,✓✓,27.5%,+0.021,0.20,—,—,—,—,—,2104,
CCI,71,✓✓,27.3%,+0.024,0.00,—,—,—,—,—,2104,
GIS,63,✓ ,22.9%,+0.031,0.33,—,—,—,—,—,2104,
HSY,63,✓ ,23.8%,+0.028,0.67,—,—,—,—,—,2104,
MKC,63,✓ ,25.4%,+0.093,0.07,—,—,—,—,—,2104,
MO,63,✓ ,24.2%,+0.004,0.63,—,—,—,—,—,2104,
BTI,63,✓ ,25.0%,+0.042,0.47,—,—,—,—,—,2104,
ES,63,✓ ,25.9%,+0.041,0.08,—,—,—,—,—,2104,
ABT,63,✓ ,24.7%,+0.001,0.69,—,—,—,—,—,2104,
MDT,63,✓ ,24.2%,+0.052,0.04,—,—,—,—,—,2104,
BMY,63,✓ ,25.0%,+0.036,0.16,—,—,—,—,—,2104,
TLT,63,✓ ,15.5%,+0.051,0.32,—,—,—,—,—,2104,
CSCO,63,✓ ,27.3%,-0.015,0.68,—,—,—,—,—,2104,
SPG,60,✓ ,39.9%,-0.050,0.29,—,—,—,—,—,2104,
KO,58,✓ ,24.1%,-0.028,0.85,—,—,—,—,—,1302,
AES,58,✓ ,38.3%,+0.016,0.07,—,—,—,—,—,2104,
ZTS,58,✓ ,28.9%,+0.024,0.39,—,—,—,—,—,2104,
MMM,58,✓ ,28.3%,+0.011,0.00,—,—,—,—,—,2104,
PG,56,✓ ,20.0%,+0.015,0.81,—,—,—,—,—,2104,
CL,56,✓ ,20.4%,+0.026,0.79,—,—,—,—,—,2104,
PM,56,✓ ,26.0%,+0.022,0.82,—,—,—,—,—,2104,
AEP,56,✓ ,22.1%,+0.015,0.78,—,—,—,—,—,2104,
JNJ,56,✓ ,19.5%,+0.019,0.76,—,—,—,—,—,2104,
MRK,56,✓ ,23.6%,+0.017,0.75,—,—,—,—,—,2104,
HON,56,✓ ,24.9%,+0.026,0.75,—,—,—,—,—,2104,
GLD,56,✓ ,16.7%,-0.020,0.82,—,—,—,—,—,2104,
NEE,55,✓ ,27.1%,+0.077,0.65,—,—,—,—,—,2104,
D,55,✓ ,24.9%,+0.063,0.01,—,—,—,—,—,2104,
XEL,55,✓ ,22.9%,+0.033,0.67,—,—,—,—,—,2104,
PPL,55,✓ ,24.1%,-0.002,0.68,—,—,—,—,—,2104,
O,55,✓ ,27.4%,+0.031,0.44,—,—,—,—,—,2104,
WPC,55,✓ ,27.5%,+0.073,0.41,—,—,—,—,—,2104,
EQR,55,✓ ,26.5%,+0.057,0.21,—,—,—,—,—,2104,
AVB,55,✓ ,26.2%,+0.030,0.41,—,—,—,—,—,2104,
MAA,55,✓ ,25.4%,-0.009,0.53,—,—,—,—,—,2104,
IWM,55,✓ ,24.5%,+0.049,0.66,—,—,—,—,—,2104,
IEF,54,✓ ,6.9%,+0.022,0.00,—,—,—,—,—,2104,
AFL,53,✓ ,27.5%,-0.065,0.86,—,—,—,—,—,2104,
ABBV,51,✓ ,27.0%,+0.017,0.91,—,—,—,—,—,2104,
AMGN,51,✓ ,25.5%,+0.011,0.90,—,—,—,—,—,2104,
BRK-B,51,✓ ,20.6%,+0.022,0.92,—,—,—,—,—,2104,
V,51,✓ ,25.9%,+0.017,0.91,—,—,—,—,—,2104,
PGR,51,✓ ,26.0%,-0.016,0.95,—,—,—,—,—,2104,
FAST,51,✓ ,27.4%,+0.027,0.94,—,—,—,—,—,2104,
QQQ,51,✓ ,23.9%,+0.028,0.91,—,—,—,—,—,2104,
ELV,50,✓ ,32.6%,+0.029,0.51,—,—,—,—,—,2104,
NNN,50,✓ ,30.0%,+0.020,0.37,—,—,—,—,—,2104,
COLD,50,✓ ,32.0%,+0.062,0.10,—,—,—,—,—,2092,
WFC,50,✓ ,34.2%,+0.058,0.40,—,—,—,—,—,2104,
USB,50,✓ ,32.4%,+0.048,0.10,—,—,—,—,—,2104,
META,50,✓ ,41.8%,+0.004,0.63,—,—,—,—,—,2104,
INTC,50,✓ ,46.9%,+0.039,0.24,—,—,—,—,—,2104,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
PEP,48,~ ,20.9%,+0.060,0.71,—,—,—,—,—,2104,
WEC,48,~ ,22.9%,+0.004,0.73,—,—,—,—,—,2104,
IBM,48,~ ,27.3%,+0.041,0.77,—,—,—,—,—,2104,
FE,47,~ ,26.2%,+0.088,0.59,—,—,—,—,—,2104,
VNQ,47,~ ,22.1%,+0.057,0.59,—,—,—,—,—,2104,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.5%,+0.019,0.48,—,—,—,—,—,2104,
COIN,46,~ ,85.0%,-0.008,0.10,—,—,—,—,—,1279,
PEG,43,~ ,23.0%,+0.065,0.86,—,—,—,—,—,2104,
CI,43,~ ,32.5%,+0.004,0.78,—,—,—,—,—,2104,
TRV,43,~ ,26.2%,+0.063,0.86,—,—,—,—,—,2104,
EMR,43,~ ,30.8%,+0.016,0.84,—,—,—,—,—,2104,
ITW,43,~ ,25.2%,+0.045,0.87,—,—,—,—,—,2104,
DOV,43,~ ,27.7%,+0.051,0.86,—,—,—,—,—,2104,
ROK,43,~ ,33.1%,+0.002,0.77,—,—,—,—,—,2104,
WM,43,~ ,20.7%,+0.071,0.95,—,—,—,—,—,2104,
RSG,43,~ ,20.2%,+0.093,0.97,—,—,—,—,—,2104,
XLV,43,~ ,17.5%,+0.054,0.90,—,—,—,—,—,2104,
QCOM,43,~ ,40.2%,+0.002,0.74,—,—,—,—,—,2104,
PLD,42,~ ,28.5%,+0.060,0.70,—,—,—,—,—,2104,
BAC,42,~ ,31.8%,+0.050,0.61,—,—,—,—,—,2104,
ACN,42,~ ,28.3%,+0.038,0.57,—,—,—,—,—,2104,
EXC,40,~ ,25.0%,+0.122,0.79,—,—,—,—,—,2104,
SRE,40,~ ,26.5%,+0.058,0.84,—,—,—,—,—,2104,
ETR,40,~ ,25.4%,+0.056,0.78,—,—,—,—,—,2104,
STAG,40,~ ,27.8%,+0.113,0.78,—,—,—,—,—,2104,
XLF,40,~ ,23.4%,+0.052,0.83,—,—,—,—,—,2104,
MA,38,~ ,28.5%,-0.013,0.90,—,—,—,—,—,2104,
AAPL,38,~ ,30.5%,+0.019,0.90,—,—,—,—,—,2104,
