Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
JNJ,56,✓ ,19.5%,+0.019,0.75,—,—,—,—,—,2085,
ABT,56,✓ ,24.7%,+0.001,0.72,—,—,—,—,—,2085,
MRK,56,✓ ,23.6%,+0.021,0.75,—,—,—,—,—,2085,
HON,56,✓ ,24.9%,+0.027,0.75,—,—,—,—,—,2085,
GLD,56,✓ ,16.6%,-0.015,0.81,—,—,—,—,—,2085,
NEE,55,✓ ,27.0%,+0.074,0.65,—,—,—,—,—,2085,
D,55,✓ ,25.0%,+0.062,0.02,—,—,—,—,—,2085,
PPL,55,✓ ,24.1%,-0.003,0.67,—,—,—,—,—,2085,
O,55,✓ ,27.4%,+0.033,0.43,—,—,—,—,—,2085,
WPC,55,✓ ,27.6%,+0.073,0.40,—,—,—,—,—,2085,
EQR,55,✓ ,26.5%,+0.059,0.21,—,—,—,—,—,2085,
AVB,55,✓ ,26.3%,+0.032,0.41,—,—,—,—,—,2085,
MAA,55,✓ ,25.5%,-0.007,0.54,—,—,—,—,—,2085,
IWM,55,✓ ,24.6%,+0.051,0.65,—,—,—,—,—,2085,
IEF,54,✓ ,6.9%,+0.022,0.00,—,—,—,—,—,2085,
AFL,53,✓ ,27.6%,-0.066,0.86,—,—,—,—,—,2085,
ABBV,51,✓ ,27.0%,+0.019,0.91,—,—,—,—,—,2085,
AMGN,51,✓ ,25.5%,+0.010,0.90,—,—,—,—,—,2085,
BRK-B,51,✓ ,20.6%,+0.023,0.92,—,—,—,—,—,2085,
V,51,✓ ,25.8%,+0.018,0.91,—,—,—,—,—,2085,
PGR,51,✓ ,26.0%,-0.016,0.96,—,—,—,—,—,2085,
FAST,51,✓ ,27.4%,+0.027,0.94,—,—,—,—,—,2085,
QQQ,51,✓ ,23.9%,+0.027,0.91,—,—,—,—,—,2085,
ELV,50,✓ ,32.6%,+0.029,0.52,—,—,—,—,—,2085,
NNN,50,✓ ,30.1%,+0.020,0.36,—,—,—,—,—,2085,
COLD,50,✓ ,31.4%,+0.063,0.09,—,—,—,—,—,2073,
WFC,50,✓ ,34.3%,+0.056,0.39,—,—,—,—,—,2085,
USB,50,✓ ,32.5%,+0.050,0.08,—,—,—,—,—,2085,
META,50,✓ ,41.9%,+0.003,0.62,—,—,—,—,—,2085,
INTC,50,✓ ,45.7%,+0.041,0.32,—,—,—,—,—,2085,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
PEP,48,~ ,20.9%,+0.057,0.71,—,—,—,—,—,2085,
WEC,48,~ ,22.9%,+0.002,0.72,—,—,—,—,—,2085,
IBM,48,~ ,27.2%,+0.043,0.77,—,—,—,—,—,2085,
FE,47,~ ,26.2%,+0.088,0.58,—,—,—,—,—,2085,
VNQ,47,~ ,22.2%,+0.058,0.58,—,—,—,—,—,2085,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.3%,+0.016,0.48,—,—,—,—,—,2085,
COIN,46,~ ,85.1%,-0.007,0.10,—,—,—,—,—,1260,
PEG,43,~ ,23.0%,+0.066,0.86,—,—,—,—,—,2085,
CI,43,~ ,32.5%,+0.005,0.78,—,—,—,—,—,2085,
TRV,43,~ ,26.3%,+0.063,0.86,—,—,—,—,—,2085,
EMR,43,~ ,30.7%,+0.018,0.84,—,—,—,—,—,2085,
ITW,43,~ ,25.2%,+0.045,0.87,—,—,—,—,—,2085,
DOV,43,~ ,27.7%,+0.052,0.86,—,—,—,—,—,2085,
ROK,43,~ ,33.1%,+0.005,0.77,—,—,—,—,—,2085,
WM,43,~ ,20.7%,+0.070,0.95,—,—,—,—,—,2085,
RSG,43,~ ,20.1%,+0.094,0.97,—,—,—,—,—,2085,
XLV,43,~ ,17.5%,+0.055,0.90,—,—,—,—,—,2085,
QCOM,43,~ ,39.1%,+0.014,0.74,—,—,—,—,—,2085,
PLD,42,~ ,28.5%,+0.061,0.69,—,—,—,—,—,2085,
BAC,42,~ ,31.9%,+0.050,0.60,—,—,—,—,—,2085,
ACN,42,~ ,28.1%,+0.036,0.61,—,—,—,—,—,2085,
EXC,40,~ ,25.0%,+0.122,0.79,—,—,—,—,—,2085,
SRE,40,~ ,26.5%,+0.058,0.84,—,—,—,—,—,2085,
ETR,40,~ ,25.4%,+0.055,0.77,—,—,—,—,—,2085,
STAG,40,~ ,27.8%,+0.114,0.78,—,—,—,—,—,2085,
XLF,40,~ ,23.5%,+0.053,0.83,—,—,—,—,—,2085,
MA,38,~ ,28.5%,-0.013,0.91,—,—,—,—,—,2085,
AAPL,38,~ ,30.6%,+0.017,0.90,—,—,—,—,—,2085,
MSFT,38,~ ,28.5%,+0.024,0.92,—,—,—,—,—,2085,
GOOGL,38,~ ,30.9%,-0.002,0.88,—,—,—,—,—,2085,
NVDA,38,~ ,50.8%,+0.016,0.92,—,—,—,—,—,2085,
ETH-USD,38,~ ,71.1%,+0.002,0.61,—,—,—,—,—,3032,
DUK,35,~ ,21.5%,+0.067,0.88,—,—,—,—,—,2085,
SO,35,~ ,23.1%,+0.055,0.94,—,—,—,—,—,2085,
BSX,35,~ ,28.3%,+0.037,0.80,—,—,—,—,—,2085,
CB,35,~ ,25.3%,+0.094,0.90,—,—,—,—,—,2085,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.6%,+0.067,0.92,—,—,—,—,—,2085,
SCHD,35,~ ,18.0%,+0.065,0.90,—,—,—,—,—,2085,
XLP,35,~ ,15.6%,+0.043,0.93,—,—,—,—,—,2085,
XLU,35,~ ,20.3%,+0.069,0.88,—,—,—,—,—,2085,
XLI,35,~ ,21.4%,+0.065,0.89,—,—,—,—,—,2085,
DIA,35,~ ,18.9%,+0.070,0.93,—,—,—,—,—,2085,
TXN,35,~ ,32.2%,+0.070,0.80,—,—,—,—,—,2085,
AMD,31,~ ,55.0%,+0.010,0.80,—,—,—,—,—,2085,
AXP,30,~ ,33.7%,+0.002,0.87,—,—,—,—,—,2085,
GWW,30,~ ,28.9%,+0.034,0.94,—,—,—,—,—,2085,
PH,30,~ ,33.6%,+0.056,0.92,—,—,—,—,—,2085,
CTAS,30,~ ,28.1%,+0.025,0.96,—,—,—,—,—,2085,
ADI,30,~ ,34.2%,+0.054,0.93,—,—,—,—,—,2085,
VICI,27,✗ ,30.4%,+0.031,0.84,—,—,—,—,—,2085,
JPM,27,✗ ,28.9%,+0.071,0.81,—,—,—,—,—,2085,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
