Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
PEP,48,~ ,20.9%,+0.061,0.71,—,—,—,—,—,2108,
WEC,48,~ ,22.8%,+0.004,0.73,—,—,—,—,—,2108,
IBM,48,~ ,27.6%,+0.042,0.77,—,—,—,—,—,2108,
FE,47,~ ,26.2%,+0.088,0.59,—,—,—,—,—,2108,
VNQ,47,~ ,22.1%,+0.057,0.60,—,—,—,—,—,2108,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.4%,+0.018,0.48,—,—,—,—,—,2108,
COIN,46,~ ,84.8%,-0.009,0.10,—,—,—,—,—,1283,
PEG,43,~ ,23.0%,+0.065,0.86,—,—,—,—,—,2108,
CI,43,~ ,32.5%,+0.005,0.78,—,—,—,—,—,2108,
TRV,43,~ ,26.2%,+0.062,0.87,—,—,—,—,—,2108,
EMR,43,~ ,30.8%,+0.016,0.84,—,—,—,—,—,2108,
ITW,43,~ ,25.2%,+0.045,0.87,—,—,—,—,—,2108,
DOV,43,~ ,27.7%,+0.051,0.86,—,—,—,—,—,2108,
ROK,43,~ ,33.2%,+0.002,0.78,—,—,—,—,—,2108,
WM,43,~ ,20.7%,+0.070,0.95,—,—,—,—,—,2108,
RSG,43,~ ,20.2%,+0.090,0.97,—,—,—,—,—,2108,
XLV,43,~ ,17.5%,+0.055,0.90,—,—,—,—,—,2108,
QCOM,43,~ ,40.2%,+0.004,0.75,—,—,—,—,—,2108,
PLD,42,~ ,28.4%,+0.060,0.70,—,—,—,—,—,2108,
BAC,42,~ ,31.8%,+0.049,0.62,—,—,—,—,—,2108,
ACN,42,~ ,28.3%,+0.033,0.56,—,—,—,—,—,2108,
EXC,40,~ ,25.0%,+0.122,0.79,—,—,—,—,—,2108,
SRE,40,~ ,26.5%,+0.058,0.84,—,—,—,—,—,2108,
ETR,40,~ ,25.4%,+0.056,0.78,—,—,—,—,—,2108,
STAG,40,~ ,27.8%,+0.112,0.78,—,—,—,—,—,2108,
XLF,40,~ ,23.4%,+0.052,0.83,—,—,—,—,—,2108,
MA,38,~ ,28.5%,-0.013,0.90,—,—,—,—,—,2108,
AAPL,38,~ ,30.5%,+0.019,0.90,—,—,—,—,—,2108,
MSFT,38,~ ,28.5%,+0.025,0.92,—,—,—,—,—,2108,
GOOGL,38,~ ,31.0%,-0.002,0.88,—,—,—,—,—,2108,
NVDA,38,~ ,50.7%,+0.016,0.92,—,—,—,—,—,2108,
ETH-USD,38,~ ,70.8%,+0.002,0.60,—,—,—,—,—,3063,
DUK,35,~ ,21.5%,+0.069,0.89,—,—,—,—,—,2108,
SO,35,~ ,23.1%,+0.056,0.94,—,—,—,—,—,2108,
BSX,35,~ ,28.6%,+0.041,0.78,—,—,—,—,—,2108,
CB,35,~ ,25.3%,+0.094,0.91,—,—,—,—,—,2108,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.5%,+0.066,0.92,—,—,—,—,—,2108,
SCHD,35,~ ,18.0%,+0.066,0.90,—,—,—,—,—,2108,
XLP,35,~ ,15.6%,+0.044,0.93,—,—,—,—,—,2108,
XLU,35,~ ,20.3%,+0.072,0.89,—,—,—,—,—,2108,
XLI,35,~ ,21.3%,+0.063,0.89,—,—,—,—,—,2108,
DIA,35,~ ,18.9%,+0.068,0.93,—,—,—,—,—,2108,
TXN,35,~ ,32.7%,+0.081,0.81,—,—,—,—,—,2108,
AMD,31,~ ,55.6%,+0.011,0.81,—,—,—,—,—,2108,
AXP,30,~ ,33.6%,+0.000,0.88,—,—,—,—,—,2108,
GWW,30,~ ,28.9%,+0.036,0.94,—,—,—,—,—,2108,
PH,30,~ ,33.5%,+0.057,0.92,—,—,—,—,—,2108,
CTAS,30,~ ,28.0%,+0.026,0.95,—,—,—,—,—,2108,
ADI,30,~ ,34.2%,+0.055,0.93,—,—,—,—,—,2108,
VICI,27,✗ ,30.3%,+0.031,0.84,—,—,—,—,—,2108,
JPM,27,✗ ,28.8%,+0.070,0.82,—,—,—,—,—,2108,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
