Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
KMB,71,✓✓,22.2%,-0.021,0.39,—,—,—,—,—,2118,
GIS,71,✓✓,22.9%,+0.029,0.30,—,—,—,—,—,2118,
CPB,71,✓✓,26.2%,-0.008,0.00,—,—,—,—,—,2118,
SJM,71,✓✓,25.1%,-0.003,0.31,—,—,—,—,—,2118,
CAG,71,✓✓,27.5%,+0.009,0.06,—,—,—,—,—,2118,
PFE,71,✓✓,25.2%,+0.015,0.01,—,—,—,—,—,2118,
BDX,71,✓✓,24.8%,+0.002,0.00,—,—,—,—,—,2118,
AMT,71,✓✓,27.5%,+0.023,0.19,—,—,—,—,—,2118,
CCI,71,✓✓,27.4%,+0.025,0.00,—,—,—,—,—,2118,
HSY,63,✓ ,23.8%,+0.025,0.67,—,—,—,—,—,2118,
MKC,63,✓ ,25.4%,+0.093,0.06,—,—,—,—,—,2118,
BTI,63,✓ ,25.0%,+0.043,0.48,—,—,—,—,—,2118,
MO,63,✓ ,24.2%,+0.002,0.63,—,—,—,—,—,2118,
ES,63,✓ ,25.9%,+0.040,0.08,—,—,—,—,—,2118,
ABT,63,✓ ,24.8%,-0.001,0.68,—,—,—,—,—,2118,
MDT,63,✓ ,24.3%,+0.048,0.03,—,—,—,—,—,2118,
BMY,63,✓ ,25.0%,+0.036,0.17,—,—,—,—,—,2118,
EQR,63,✓ ,26.4%,+0.057,0.22,—,—,—,—,—,2118,
TLT,63,✓ ,15.5%,+0.051,0.32,—,—,—,—,—,2118,
CSCO,63,✓ ,27.4%,-0.011,0.67,—,—,—,—,—,2118,
SPG,60,✓ ,39.8%,-0.050,0.30,—,—,—,—,—,2118,
KO,58,✓ ,24.1%,-0.028,0.85,—,—,—,—,—,1302,
AES,58,✓ ,38.2%,+0.016,0.07,—,—,—,—,—,2118,
ZTS,58,✓ ,28.9%,+0.016,0.34,—,—,—,—,—,2118,
MMM,58,✓ ,28.2%,+0.011,0.00,—,—,—,—,—,2118,
CL,56,✓ ,20.5%,+0.021,0.79,—,—,—,—,—,2118,
PG,56,✓ ,20.1%,+0.009,0.81,—,—,—,—,—,2118,
PM,56,✓ ,26.0%,+0.022,0.83,—,—,—,—,—,2118,
AEP,56,✓ ,22.1%,+0.012,0.79,—,—,—,—,—,2118,
JNJ,56,✓ ,19.5%,+0.016,0.76,—,—,—,—,—,2118,
MRK,56,✓ ,23.7%,+0.010,0.75,—,—,—,—,—,2118,
HON,56,✓ ,25.0%,+0.026,0.76,—,—,—,—,—,2118,
GLD,56,✓ ,16.7%,-0.017,0.82,—,—,—,—,—,2118,
NEE,55,✓ ,27.1%,+0.077,0.66,—,—,—,—,—,2118,
D,55,✓ ,25.1%,+0.063,0.01,—,—,—,—,—,2118,
XEL,55,✓ ,22.9%,+0.031,0.68,—,—,—,—,—,2118,
PPL,55,✓ ,24.1%,-0.003,0.68,—,—,—,—,—,2118,
O,55,✓ ,27.3%,+0.032,0.45,—,—,—,—,—,2118,
WPC,55,✓ ,27.4%,+0.074,0.42,—,—,—,—,—,2118,
AVB,55,✓ ,26.2%,+0.031,0.41,—,—,—,—,—,2118,
MAA,55,✓ ,25.4%,-0.009,0.52,—,—,—,—,—,2118,
IWM,55,✓ ,24.5%,+0.049,0.66,—,—,—,—,—,2118,
IEF,54,✓ ,6.9%,+0.022,0.00,—,—,—,—,—,2118,
AFL,53,✓ ,27.5%,-0.065,0.87,—,—,—,—,—,2118,
AMGN,51,✓ ,25.5%,+0.011,0.90,—,—,—,—,—,2118,
ABBV,51,✓ ,26.9%,+0.019,0.91,—,—,—,—,—,2118,
BRK-B,51,✓ ,20.5%,+0.020,0.92,—,—,—,—,—,2118,
V,51,✓ ,25.8%,+0.016,0.91,—,—,—,—,—,2118,
PGR,51,✓ ,26.0%,-0.016,0.95,—,—,—,—,—,2118,
FAST,51,✓ ,27.3%,+0.027,0.94,—,—,—,—,—,2118,
QQQ,51,✓ ,23.9%,+0.028,0.92,—,—,—,—,—,2118,
NNN,50,✓ ,30.0%,+0.019,0.37,—,—,—,—,—,2118,
COLD,50,✓ ,32.0%,+0.059,0.11,—,—,—,—,—,2106,
USB,50,✓ ,32.4%,+0.047,0.10,—,—,—,—,—,2118,
WFC,50,✓ ,34.2%,+0.058,0.41,—,—,—,—,—,2118,
META,50,✓ ,41.8%,+0.005,0.64,—,—,—,—,—,2118,
INTC,50,✓ ,47.2%,+0.039,0.18,—,—,—,—,—,2118,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
PEP,48,~ ,20.9%,+0.060,0.71,—,—,—,—,—,2118,
WEC,48,~ ,22.8%,+0.002,0.73,—,—,—,—,—,2118,
FE,47,~ ,26.1%,+0.086,0.60,—,—,—,—,—,2118,
VNQ,47,~ ,22.1%,+0.056,0.60,—,—,—,—,—,2118,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.5%,+0.018,0.48,—,—,—,—,—,2118,
COIN,46,~ ,84.7%,-0.007,0.10,—,—,—,—,—,1293,
PEG,43,~ ,23.0%,+0.064,0.86,—,—,—,—,—,2118,
CI,43,~ ,32.5%,+0.003,0.77,—,—,—,—,—,2118,
TRV,43,~ ,26.2%,+0.061,0.87,—,—,—,—,—,2118,
EMR,43,~ ,30.7%,+0.016,0.84,—,—,—,—,—,2118,
DOV,43,~ ,27.7%,+0.052,0.86,—,—,—,—,—,2118,
ROK,43,~ ,33.1%,+0.002,0.78,—,—,—,—,—,2118,
CTAS,43,~ ,28.0%,+0.026,0.95,—,—,—,—,—,2118,
WM,43,~ ,20.7%,+0.070,0.95,—,—,—,—,—,2118,
RSG,43,~ ,20.2%,+0.089,0.97,—,—,—,—,—,2118,
