Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
KMB,71,✓✓,22.3%,-0.018,0.37,—,—,—,—,—,2142,
GIS,71,✓✓,23.2%,+0.023,0.25,—,—,—,—,—,2142,
CPB,71,✓✓,26.4%,-0.014,0.00,—,—,—,—,—,2142,
SJM,71,✓✓,25.4%,-0.008,0.31,—,—,—,—,—,2142,
CAG,71,✓✓,27.7%,-0.000,0.08,—,—,—,—,—,2142,
PFE,71,✓✓,25.2%,+0.013,0.01,—,—,—,—,—,2142,
BDX,71,✓✓,24.9%,+0.004,0.01,—,—,—,—,—,2142,
AMT,71,✓✓,27.6%,+0.016,0.19,—,—,—,—,—,2142,
CCI,71,✓✓,27.5%,+0.017,0.00,—,—,—,—,—,2142,
HSY,63,✓ ,24.0%,+0.025,0.66,—,—,—,—,—,2142,
MKC,63,✓ ,25.5%,+0.083,0.04,—,—,—,—,—,2142,
MO,63,✓ ,24.2%,+0.000,0.64,—,—,—,—,—,2142,
BTI,63,✓ ,25.0%,+0.038,0.50,—,—,—,—,—,2142,
ES,63,✓ ,25.8%,+0.043,0.09,—,—,—,—,—,2142,
BMY,63,✓ ,25.1%,+0.034,0.17,—,—,—,—,—,2142,
MDT,63,✓ ,24.3%,+0.049,0.03,—,—,—,—,—,2142,
ABT,63,✓ ,24.8%,-0.000,0.65,—,—,—,—,—,2142,
EQR,63,✓ ,26.4%,+0.057,0.22,—,—,—,—,—,2142,
TLT,63,✓ ,15.4%,+0.051,0.33,—,—,—,—,—,2142,
CSCO,63,✓ ,27.5%,-0.014,0.66,—,—,—,—,—,2142,
SPG,60,✓ ,39.6%,-0.049,0.32,—,—,—,—,—,2142,
KO,58,✓ ,24.1%,-0.028,0.85,—,—,—,—,—,1302,
AES,58,✓ ,37.9%,+0.016,0.07,—,—,—,—,—,2142,
ZTS,58,✓ ,29.0%,+0.016,0.28,—,—,—,—,—,2142,
MMM,58,✓ ,28.2%,+0.012,0.00,—,—,—,—,—,2142,
CL,56,✓ ,20.5%,+0.018,0.80,—,—,—,—,—,2142,
PG,56,✓ ,20.1%,+0.011,0.81,—,—,—,—,—,2142,
PM,56,✓ ,26.0%,+0.021,0.83,—,—,—,—,—,2142,
AEP,56,✓ ,22.1%,+0.013,0.79,—,—,—,—,—,2142,
JNJ,56,✓ ,19.6%,+0.010,0.76,—,—,—,—,—,2142,
MRK,56,✓ ,23.8%,+0.009,0.76,—,—,—,—,—,2142,
GLD,56,✓ ,16.9%,-0.013,0.82,—,—,—,—,—,2142,
PEP,55,✓ ,21.0%,+0.056,0.70,—,—,—,—,—,2142,
D,55,✓ ,25.0%,+0.065,0.00,—,—,—,—,—,2142,
NEE,55,✓ ,27.0%,+0.078,0.66,—,—,—,—,—,2142,
XEL,55,✓ ,22.9%,+0.033,0.69,—,—,—,—,—,2142,
PPL,55,✓ ,24.0%,-0.002,0.69,—,—,—,—,—,2142,
O,55,✓ ,27.3%,+0.031,0.46,—,—,—,—,—,2142,
WPC,55,✓ ,27.4%,+0.073,0.44,—,—,—,—,—,2142,
MAA,55,✓ ,25.4%,-0.011,0.52,—,—,—,—,—,2142,
AVB,55,✓ ,26.2%,+0.031,0.41,—,—,—,—,—,2142,
IWM,55,✓ ,24.4%,+0.050,0.67,—,—,—,—,—,2142,
IEF,54,✓ ,6.9%,+0.023,0.00,—,—,—,—,—,2142,
AFL,53,✓ ,27.4%,-0.065,0.87,—,—,—,—,—,2142,
ABBV,51,✓ ,27.0%,+0.019,0.91,—,—,—,—,—,2142,
AMGN,51,✓ ,25.5%,+0.012,0.91,—,—,—,—,—,2142,
BRK-B,51,✓ ,20.5%,+0.020,0.92,—,—,—,—,—,2142,
V,51,✓ ,25.8%,+0.016,0.91,—,—,—,—,—,2142,
PGR,51,✓ ,26.0%,-0.019,0.95,—,—,—,—,—,2142,
FAST,51,✓ ,27.3%,+0.027,0.95,—,—,—,—,—,2142,
QQQ,51,✓ ,23.9%,+0.023,0.92,—,—,—,—,—,2142,
ELV,50,✓ ,32.6%,+0.027,0.51,—,—,—,—,—,2142,
NNN,50,✓ ,29.9%,+0.019,0.39,—,—,—,—,—,2142,
COLD,50,✓ ,32.1%,+0.059,0.12,—,—,—,—,—,2130,
WFC,50,✓ ,34.1%,+0.059,0.43,—,—,—,—,—,2142,
USB,50,✓ ,32.3%,+0.048,0.12,—,—,—,—,—,2142,
META,50,✓ ,41.9%,+0.007,0.64,—,—,—,—,—,2142,
INTC,50,✓ ,47.9%,+0.033,0.11,—,—,—,—,—,2142,
ACN,50,✓ ,29.5%,+0.031,0.46,—,—,—,—,—,2142,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.8%,+0.003,0.74,—,—,—,—,—,2142,
HON,48,~ ,25.3%,+0.032,0.76,—,—,—,—,—,2142,
FE,47,~ ,26.1%,+0.086,0.61,—,—,—,—,—,2142,
VNQ,47,~ ,22.1%,+0.057,0.61,—,—,—,—,—,2142,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.3%,+0.022,0.48,—,—,—,—,—,2142,
COIN,46,~ ,84.4%,-0.008,0.09,—,—,—,—,—,1317,
PEG,43,~ ,23.0%,+0.066,0.87,—,—,—,—,—,2142,
CI,43,~ ,32.4%,+0.002,0.77,—,—,—,—,—,2142,
TRV,43,~ ,26.1%,+0.062,0.87,—,—,—,—,—,2142,
CB,43,~ ,25.2%,+0.088,0.91,—,—,—,—,—,2142,
ITW,43,~ ,25.1%,+0.044,0.87,—,—,—,—,—,2142,
EMR,43,~ ,30.8%,+0.014,0.85,—,—,—,—,—,2142,
DOV,43,~ ,27.7%,+0.049,0.87,—,—,—,—,—,2142,
ROK,43,~ ,33.2%,-0.001,0.79,—,—,—,—,—,2142,
RSG,43,~ ,20.3%,+0.086,0.96,—,—,—,—,—,2142,
WM,43,~ ,20.7%,+0.069,0.95,—,—,—,—,—,2142,
XLV,43,~ ,17.5%,+0.052,0.90,—,—,—,—,—,2142,
QCOM,43,~ ,41.2%,-0.016,0.76,—,—,—,—,—,2142,
BAC,42,~ ,31.6%,+0.051,0.63,—,—,—,—,—,2142,
EXC,40,~ ,24.9%,+0.121,0.80,—,—,—,—,—,2142,
ETR,40,~ ,25.4%,+0.057,0.78,—,—,—,—,—,2142,
STAG,40,~ ,27.6%,+0.112,0.79,—,—,—,—,—,2142,
XLF,40,~ ,23.3%,+0.053,0.84,—,—,—,—,—,2142,
MA,38,~ ,28.4%,-0.014,0.90,—,—,—,—,—,2142,
GOOGL,38,~ ,31.0%,-0.005,0.88,—,—,—,—,—,2142,
AAPL,38,~ ,30.5%,+0.014,0.90,—,—,—,—,—,2142,
MSFT,38,~ ,28.7%,+0.027,0.91,—,—,—,—,—,2142,
NVDA,38,~ ,50.5%,+0.018,0.92,—,—,—,—,—,2142,
ETH-USD,38,~ ,70.4%,+0.002,0.59,—,—,—,—,—,3116,
DUK,35,~ ,21.5%,+0.067,0.89,—,—,—,—,—,2142,
SO,35,~ ,23.1%,+0.055,0.94,—,—,—,—,—,2142,
SRE,35,~ ,26.4%,+0.057,0.85,—,—,—,—,—,2142,
BSX,35,~ ,28.9%,+0.033,0.74,—,—,—,—,—,2142,
PLD,35,~ ,28.4%,+0.060,0.71,—,—,—,—,—,2142,
VICI,35,~ ,30.2%,+0.029,0.83,—,—,—,—,—,2142,
