Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
KMB,71,✓✓,22.1%,-0.017,0.42,—,—,—,—,—,2096,
GIS,71,✓✓,22.9%,+0.029,0.35,—,—,—,—,—,2096,
CPB,71,✓✓,26.2%,-0.008,0.01,—,—,—,—,—,2096,
SJM,71,✓✓,25.1%,-0.001,0.32,—,—,—,—,—,2096,
CAG,71,✓✓,27.5%,+0.008,0.04,—,—,—,—,—,2096,
PFE,71,✓✓,25.3%,+0.014,0.01,—,—,—,—,—,2096,
BDX,71,✓✓,24.7%,-0.004,0.00,—,—,—,—,—,2096,
AMT,71,✓✓,27.5%,+0.022,0.20,—,—,—,—,—,2096,
CCI,71,✓✓,27.3%,+0.025,0.00,—,—,—,—,—,2096,
HSY,63,✓ ,23.8%,+0.027,0.67,—,—,—,—,—,2096,
MKC,63,✓ ,25.4%,+0.092,0.08,—,—,—,—,—,2096,
MO,63,✓ ,24.1%,+0.011,0.62,—,—,—,—,—,2096,
BTI,63,✓ ,24.9%,+0.043,0.47,—,—,—,—,—,2096,
ES,63,✓ ,25.9%,+0.043,0.08,—,—,—,—,—,2096,
MDT,63,✓ ,24.2%,+0.050,0.04,—,—,—,—,—,2096,
BMY,63,✓ ,25.0%,+0.036,0.16,—,—,—,—,—,2096,
ZTS,63,✓ ,27.5%,+0.031,0.41,—,—,—,—,—,2096,
TLT,63,✓ ,15.5%,+0.051,0.32,—,—,—,—,—,2096,
CSCO,63,✓ ,26.9%,-0.016,0.68,—,—,—,—,—,2096,
SPG,60,✓ ,39.9%,-0.049,0.28,—,—,—,—,—,2096,
KO,58,✓ ,24.1%,-0.028,0.85,—,—,—,—,—,1302,
AES,58,✓ ,38.4%,+0.016,0.07,—,—,—,—,—,2096,
MMM,58,✓ ,28.3%,+0.010,0.00,—,—,—,—,—,2096,
PG,56,✓ ,20.0%,+0.015,0.82,—,—,—,—,—,2096,
CL,56,✓ ,20.4%,+0.026,0.79,—,—,—,—,—,2096,
PM,56,✓ ,25.9%,+0.020,0.82,—,—,—,—,—,2096,
AEP,56,✓ ,22.0%,+0.011,0.78,—,—,—,—,—,2096,
JNJ,56,✓ ,19.5%,+0.019,0.76,—,—,—,—,—,2096,
ABT,56,✓ ,24.7%,-0.002,0.71,—,—,—,—,—,2096,
MRK,56,✓ ,23.6%,+0.017,0.75,—,—,—,—,—,2096,
HON,56,✓ ,24.9%,+0.027,0.75,—,—,—,—,—,2096,
GLD,56,✓ ,16.6%,-0.017,0.81,—,—,—,—,—,2096,
NEE,55,✓ ,27.1%,+0.079,0.65,—,—,—,—,—,2096,
D,55,✓ ,25.0%,+0.063,0.02,—,—,—,—,—,2096,
XEL,55,✓ ,22.9%,+0.033,0.67,—,—,—,—,—,2096,
PPL,55,✓ ,24.1%,-0.004,0.67,—,—,—,—,—,2096,
O,55,✓ ,27.4%,+0.033,0.44,—,—,—,—,—,2096,
WPC,55,✓ ,27.5%,+0.074,0.41,—,—,—,—,—,2096,
EQR,55,✓ ,26.5%,+0.057,0.21,—,—,—,—,—,2096,
AVB,55,✓ ,26.3%,+0.030,0.41,—,—,—,—,—,2096,
MAA,55,✓ ,25.5%,-0.009,0.53,—,—,—,—,—,2096,
IWM,55,✓ ,24.5%,+0.051,0.65,—,—,—,—,—,2096,
IEF,54,✓ ,6.9%,+0.023,0.00,—,—,—,—,—,2096,
AFL,53,✓ ,27.5%,-0.065,0.86,—,—,—,—,—,2096,
ABBV,51,✓ ,27.0%,+0.019,0.91,—,—,—,—,—,2096,
AMGN,51,✓ ,25.5%,+0.011,0.90,—,—,—,—,—,2096,
BRK-B,51,✓ ,20.6%,+0.023,0.92,—,—,—,—,—,2096,
V,51,✓ ,25.9%,+0.018,0.91,—,—,—,—,—,2096,
PGR,51,✓ ,26.0%,-0.016,0.95,—,—,—,—,—,2096,
FAST,51,✓ ,27.4%,+0.027,0.94,—,—,—,—,—,2096,
QQQ,51,✓ ,23.9%,+0.028,0.91,—,—,—,—,—,2096,
ELV,50,✓ ,32.6%,+0.029,0.51,—,—,—,—,—,2096,
NNN,50,✓ ,30.1%,+0.020,0.36,—,—,—,—,—,2096,
COLD,50,✓ ,31.5%,+0.066,0.10,—,—,—,—,—,2084,
WFC,50,✓ ,34.2%,+0.056,0.40,—,—,—,—,—,2096,
USB,50,✓ ,32.5%,+0.049,0.09,—,—,—,—,—,2096,
META,50,✓ ,41.9%,+0.004,0.63,—,—,—,—,—,2096,
INTC,50,✓ ,46.6%,+0.043,0.28,—,—,—,—,—,2096,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
PEP,48,~ ,20.9%,+0.058,0.71,—,—,—,—,—,2096,
WEC,48,~ ,22.9%,+0.004,0.73,—,—,—,—,—,2096,
IBM,48,~ ,27.3%,+0.038,0.77,—,—,—,—,—,2096,
FE,47,~ ,26.2%,+0.087,0.59,—,—,—,—,—,2096,
VNQ,47,~ ,22.2%,+0.058,0.59,—,—,—,—,—,2096,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.5%,+0.017,0.48,—,—,—,—,—,2096,
COIN,46,~ ,85.0%,-0.009,0.10,—,—,—,—,—,1271,
PEG,43,~ ,23.0%,+0.066,0.86,—,—,—,—,—,2096,
CI,43,~ ,32.5%,+0.005,0.78,—,—,—,—,—,2096,
TRV,43,~ ,26.3%,+0.063,0.86,—,—,—,—,—,2096,
EMR,43,~ ,30.7%,+0.019,0.84,—,—,—,—,—,2096,
ITW,43,~ ,25.2%,+0.045,0.87,—,—,—,—,—,2096,
DOV,43,~ ,27.7%,+0.053,0.86,—,—,—,—,—,2096,
ROK,43,~ ,33.1%,+0.004,0.77,—,—,—,—,—,2096,
WM,43,~ ,20.7%,+0.071,0.95,—,—,—,—,—,2096,
RSG,43,~ ,20.2%,+0.093,0.97,—,—,—,—,—,2096,
XLV,43,~ ,17.5%,+0.054,0.90,—,—,—,—,—,2096,
QCOM,43,~ ,39.7%,+0.011,0.74,—,—,—,—,—,2096,
PLD,42,~ ,28.5%,+0.061,0.70,—,—,—,—,—,2096,
BAC,42,~ ,31.8%,+0.050,0.61,—,—,—,—,—,2096,
ACN,42,~ ,28.1%,+0.036,0.59,—,—,—,—,—,2096,
EXC,40,~ ,25.0%,+0.121,0.79,—,—,—,—,—,2096,
SRE,40,~ ,26.5%,+0.059,0.84,—,—,—,—,—,2096,
ETR,40,~ ,25.4%,+0.057,0.77,—,—,—,—,—,2096,
STAG,40,~ ,27.8%,+0.113,0.78,—,—,—,—,—,2096,
XLF,40,~ ,23.4%,+0.052,0.83,—,—,—,—,—,2096,
MA,38,~ ,28.5%,-0.012,0.91,—,—,—,—,—,2096,
AAPL,38,~ ,30.6%,+0.017,0.90,—,—,—,—,—,2096,
MSFT,38,~ ,28.6%,+0.027,0.92,—,—,—,—,—,2096,
GOOGL,38,~ ,31.0%,-0.003,0.88,—,—,—,—,—,2096,
NVDA,38,~ ,50.7%,+0.017,0.92,—,—,—,—,—,2096,
ETH-USD,38,~ ,70.9%,+0.002,0.61,—,—,—,—,—,3047,
DUK,35,~ ,21.5%,+0.068,0.89,—,—,—,—,—,2096,
SO,35,~ ,23.1%,+0.056,0.94,—,—,—,—,—,2096,
BSX,35,~ ,28.5%,+0.039,0.79,—,—,—,—,—,2096,
CB,35,~ ,25.3%,+0.094,0.90,—,—,—,—,—,2096,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.6%,+0.067,0.92,—,—,—,—,—,2096,
SCHD,35,~ ,18.0%,+0.066,0.90,—,—,—,—,—,2096,
XLP,35,~ ,15.6%,+0.045,0.93,—,—,—,—,—,2096,
XLU,35,~ ,20.3%,+0.072,0.89,—,—,—,—,—,2096,
XLI,35,~ ,21.4%,+0.066,0.89,—,—,—,—,—,2096,
DIA,35,~ ,18.9%,+0.069,0.93,—,—,—,—,—,2096,
TXN,35,~ ,32.7%,+0.081,0.81,—,—,—,—,—,2096,
AMD,31,~ ,55.2%,+0.012,0.81,—,—,—,—,—,2096,
AXP,30,~ ,33.7%,+0.001,0.88,—,—,—,—,—,2096,
GWW,30,~ ,28.9%,+0.034,0.94,—,—,—,—,—,2096,
PH,30,~ ,33.6%,+0.056,0.92,—,—,—,—,—,2096,
CTAS,30,~ ,28.0%,+0.026,0.95,—,—,—,—,—,2096,
ADI,30,~ ,34.2%,+0.056,0.93,—,—,—,—,—,2096,
VICI,27,✗ ,30.3%,+0.031,0.84,—,—,—,—,—,2096,
JPM,27,✗ ,28.8%,+0.071,0.82,—,—,—,—,—,2096,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
