Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
KMB,71,✓✓,22.1%,-0.017,0.44,—,—,—,—,—,2089,
GIS,71,✓✓,22.9%,+0.028,0.37,—,—,—,—,—,2089,
CPB,71,✓✓,26.3%,-0.008,0.02,—,—,—,—,—,2089,
SJM,71,✓✓,25.1%,-0.001,0.32,—,—,—,—,—,2089,
CAG,71,✓✓,27.5%,+0.008,0.04,—,—,—,—,—,2089,
PFE,71,✓✓,25.4%,+0.014,0.01,—,—,—,—,—,2089,
BDX,71,✓✓,24.7%,-0.005,0.00,—,—,—,—,—,2089,
AMT,71,✓✓,27.5%,+0.023,0.20,—,—,—,—,—,2089,
CCI,71,✓✓,27.3%,+0.026,0.00,—,—,—,—,—,2089,
HSY,63,✓ ,23.8%,+0.027,0.67,—,—,—,—,—,2089,
MKC,63,✓ ,25.4%,+0.089,0.09,—,—,—,—,—,2089,
MO,63,✓ ,24.0%,+0.007,0.62,—,—,—,—,—,2089,
BTI,63,✓ ,24.9%,+0.044,0.46,—,—,—,—,—,2089,
ES,63,✓ ,25.9%,+0.042,0.08,—,—,—,—,—,2089,
MDT,63,✓ ,24.2%,+0.049,0.04,—,—,—,—,—,2089,
BMY,63,✓ ,25.0%,+0.035,0.16,—,—,—,—,—,2089,
ZTS,63,✓ ,27.5%,+0.030,0.42,—,—,—,—,—,2089,
TLT,63,✓ ,15.6%,+0.051,0.31,—,—,—,—,—,2089,
CSCO,63,✓ ,26.9%,-0.014,0.68,—,—,—,—,—,2089,
SPG,60,✓ ,40.0%,-0.049,0.28,—,—,—,—,—,2089,
KO,58,✓ ,24.1%,-0.028,0.85,—,—,—,—,—,1302,
AES,58,✓ ,38.4%,+0.016,0.07,—,—,—,—,—,2089,
MMM,58,✓ ,28.3%,+0.011,0.00,—,—,—,—,—,2089,
PG,56,✓ ,20.0%,+0.015,0.82,—,—,—,—,—,2089,
CL,56,✓ ,20.4%,+0.025,0.79,—,—,—,—,—,2089,
PM,56,✓ ,25.9%,+0.024,0.82,—,—,—,—,—,2089,
AEP,56,✓ ,22.1%,+0.010,0.78,—,—,—,—,—,2089,
JNJ,56,✓ ,19.5%,+0.018,0.76,—,—,—,—,—,2089,
ABT,56,✓ ,24.7%,-0.001,0.71,—,—,—,—,—,2089,
MRK,56,✓ ,23.6%,+0.018,0.75,—,—,—,—,—,2089,
HON,56,✓ ,24.9%,+0.028,0.75,—,—,—,—,—,2089,
GLD,56,✓ ,16.6%,-0.018,0.81,—,—,—,—,—,2089,
NEE,55,✓ ,27.0%,+0.075,0.65,—,—,—,—,—,2089,
D,55,✓ ,25.0%,+0.062,0.02,—,—,—,—,—,2089,
XEL,55,✓ ,22.9%,+0.031,0.66,—,—,—,—,—,2089,
PPL,55,✓ ,24.1%,-0.003,0.67,—,—,—,—,—,2089,
O,55,✓ ,27.4%,+0.033,0.44,—,—,—,—,—,2089,
WPC,55,✓ ,27.6%,+0.073,0.40,—,—,—,—,—,2089,
EQR,55,✓ ,26.5%,+0.058,0.21,—,—,—,—,—,2089,
AVB,55,✓ ,26.2%,+0.031,0.41,—,—,—,—,—,2089,
MAA,55,✓ ,25.5%,-0.007,0.53,—,—,—,—,—,2089,
IWM,55,✓ ,24.6%,+0.051,0.65,—,—,—,—,—,2089,
IEF,54,✓ ,6.9%,+0.022,0.00,—,—,—,—,—,2089,
AFL,53,✓ ,27.6%,-0.066,0.86,—,—,—,—,—,2089,
ABBV,51,✓ ,27.0%,+0.019,0.91,—,—,—,—,—,2089,
AMGN,51,✓ ,25.5%,+0.009,0.90,—,—,—,—,—,2089,
BRK-B,51,✓ ,20.6%,+0.023,0.92,—,—,—,—,—,2089,
V,51,✓ ,25.8%,+0.018,0.91,—,—,—,—,—,2089,
PGR,51,✓ ,26.0%,-0.017,0.96,—,—,—,—,—,2089,
FAST,51,✓ ,27.4%,+0.026,0.94,—,—,—,—,—,2089,
QQQ,51,✓ ,23.9%,+0.028,0.91,—,—,—,—,—,2089,
ELV,50,✓ ,32.6%,+0.029,0.51,—,—,—,—,—,2089,
NNN,50,✓ ,30.1%,+0.019,0.36,—,—,—,—,—,2089,
COLD,50,✓ ,31.4%,+0.065,0.09,—,—,—,—,—,2077,
WFC,50,✓ ,34.3%,+0.056,0.39,—,—,—,—,—,2089,
USB,50,✓ ,32.5%,+0.049,0.09,—,—,—,—,—,2089,
META,50,✓ ,41.8%,+0.003,0.63,—,—,—,—,—,2089,
INTC,50,✓ ,46.3%,+0.041,0.31,—,—,—,—,—,2089,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
PEP,48,~ ,20.9%,+0.058,0.71,—,—,—,—,—,2089,
WEC,48,~ ,22.9%,+0.003,0.72,—,—,—,—,—,2089,
IBM,48,~ ,27.3%,+0.039,0.77,—,—,—,—,—,2089,
FE,47,~ ,26.2%,+0.088,0.58,—,—,—,—,—,2089,
VNQ,47,~ ,22.2%,+0.058,0.59,—,—,—,—,—,2089,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.3%,+0.016,0.48,—,—,—,—,—,2089,
COIN,46,~ ,85.1%,-0.007,0.10,—,—,—,—,—,1264,
PEG,43,~ ,23.0%,+0.066,0.86,—,—,—,—,—,2089,
CI,43,~ ,32.5%,+0.006,0.78,—,—,—,—,—,2089,
TRV,43,~ ,26.3%,+0.063,0.86,—,—,—,—,—,2089,
EMR,43,~ ,30.7%,+0.019,0.84,—,—,—,—,—,2089,
ITW,43,~ ,25.2%,+0.045,0.87,—,—,—,—,—,2089,
DOV,43,~ ,27.8%,+0.051,0.86,—,—,—,—,—,2089,
ROK,43,~ ,33.0%,+0.005,0.77,—,—,—,—,—,2089,
WM,43,~ ,20.7%,+0.069,0.95,—,—,—,—,—,2089,
RSG,43,~ ,20.2%,+0.094,0.97,—,—,—,—,—,2089,
XLV,43,~ ,17.5%,+0.054,0.90,—,—,—,—,—,2089,
QCOM,43,~ ,39.3%,+0.014,0.74,—,—,—,—,—,2089,
PLD,42,~ ,28.5%,+0.061,0.69,—,—,—,—,—,2089,
BAC,42,~ ,31.8%,+0.050,0.61,—,—,—,—,—,2089,
ACN,42,~ ,28.2%,+0.036,0.60,—,—,—,—,—,2089,
EXC,40,~ ,25.0%,+0.122,0.79,—,—,—,—,—,2089,
SRE,40,~ ,26.5%,+0.059,0.84,—,—,—,—,—,2089,
ETR,40,~ ,25.4%,+0.056,0.77,—,—,—,—,—,2089,
STAG,40,~ ,27.8%,+0.113,0.78,—,—,—,—,—,2089,
XLF,40,~ ,23.5%,+0.052,0.83,—,—,—,—,—,2089,
MA,38,~ ,28.5%,-0.013,0.91,—,—,—,—,—,2089,
AAPL,38,~ ,30.6%,+0.018,0.90,—,—,—,—,—,2089,
MSFT,38,~ ,28.6%,+0.024,0.92,—,—,—,—,—,2089,
GOOGL,38,~ ,30.8%,-0.003,0.88,—,—,—,—,—,2089,
NVDA,38,~ ,50.7%,+0.016,0.92,—,—,—,—,—,2089,
ETH-USD,38,~ ,71.1%,+0.002,0.61,—,—,—,—,—,3036,
