Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
PG,56,✓ ,20.1%,+0.013,0.81,—,—,—,—,—,2135,
PM,56,✓ ,26.0%,+0.020,0.83,—,—,—,—,—,2135,
AEP,56,✓ ,22.1%,+0.012,0.79,—,—,—,—,—,2135,
JNJ,56,✓ ,19.6%,+0.009,0.76,—,—,—,—,—,2135,
MRK,56,✓ ,23.7%,+0.008,0.76,—,—,—,—,—,2135,
HON,56,✓ ,25.1%,+0.026,0.77,—,—,—,—,—,2135,
GLD,56,✓ ,16.9%,-0.014,0.82,—,—,—,—,—,2135,
PEP,55,✓ ,21.0%,+0.061,0.70,—,—,—,—,—,2135,
NEE,55,✓ ,27.0%,+0.077,0.66,—,—,—,—,—,2135,
D,55,✓ ,25.0%,+0.064,0.01,—,—,—,—,—,2135,
XEL,55,✓ ,22.9%,+0.031,0.68,—,—,—,—,—,2135,
PPL,55,✓ ,24.0%,-0.003,0.69,—,—,—,—,—,2135,
O,55,✓ ,27.3%,+0.032,0.46,—,—,—,—,—,2135,
WPC,55,✓ ,27.4%,+0.073,0.44,—,—,—,—,—,2135,
MAA,55,✓ ,25.4%,-0.011,0.52,—,—,—,—,—,2135,
IWM,55,✓ ,24.5%,+0.050,0.67,—,—,—,—,—,2135,
IEF,54,✓ ,6.9%,+0.023,0.00,—,—,—,—,—,2135,
AFL,53,✓ ,27.4%,-0.065,0.87,—,—,—,—,—,2135,
ABBV,51,✓ ,27.0%,+0.019,0.91,—,—,—,—,—,2135,
AMGN,51,✓ ,25.5%,+0.012,0.90,—,—,—,—,—,2135,
BRK-B,51,✓ ,20.5%,+0.021,0.92,—,—,—,—,—,2135,
V,51,✓ ,25.8%,+0.018,0.91,—,—,—,—,—,2135,
PGR,51,✓ ,26.0%,-0.016,0.95,—,—,—,—,—,2135,
FAST,51,✓ ,27.3%,+0.027,0.94,—,—,—,—,—,2135,
QQQ,51,✓ ,23.9%,+0.026,0.92,—,—,—,—,—,2135,
ELV,50,✓ ,32.7%,+0.028,0.51,—,—,—,—,—,2135,
COLD,50,✓ ,32.1%,+0.059,0.12,—,—,—,—,—,2123,
NNN,50,✓ ,29.9%,+0.019,0.39,—,—,—,—,—,2135,
WFC,50,✓ ,34.1%,+0.059,0.42,—,—,—,—,—,2135,
USB,50,✓ ,32.3%,+0.047,0.12,—,—,—,—,—,2135,
META,50,✓ ,41.9%,+0.005,0.64,—,—,—,—,—,2135,
INTC,50,✓ ,47.8%,+0.036,0.12,—,—,—,—,—,2135,
ACN,50,✓ ,29.4%,+0.035,0.49,—,—,—,—,—,2135,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.8%,+0.003,0.74,—,—,—,—,—,2135,
FE,47,~ ,26.1%,+0.086,0.61,—,—,—,—,—,2135,
VNQ,47,~ ,22.1%,+0.057,0.61,—,—,—,—,—,2135,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
COIN,46,~ ,84.5%,-0.007,0.09,—,—,—,—,—,1310,
SHOP,46,~ ,61.4%,+0.021,0.48,—,—,—,—,—,2135,
PEG,43,~ ,23.0%,+0.066,0.87,—,—,—,—,—,2135,
CI,43,~ ,32.4%,+0.003,0.77,—,—,—,—,—,2135,
TRV,43,~ ,26.2%,+0.062,0.87,—,—,—,—,—,2135,
CB,43,~ ,25.2%,+0.091,0.91,—,—,—,—,—,2135,
EMR,43,~ ,30.8%,+0.015,0.85,—,—,—,—,—,2135,
ITW,43,~ ,25.1%,+0.044,0.87,—,—,—,—,—,2135,
DOV,43,~ ,27.7%,+0.050,0.87,—,—,—,—,—,2135,
ROK,43,~ ,33.2%,+0.002,0.78,—,—,—,—,—,2135,
WM,43,~ ,20.7%,+0.070,0.95,—,—,—,—,—,2135,
RSG,43,~ ,20.2%,+0.088,0.96,—,—,—,—,—,2135,
XLV,43,~ ,17.5%,+0.052,0.90,—,—,—,—,—,2135,
QCOM,43,~ ,41.2%,-0.011,0.75,—,—,—,—,—,2135,
BAC,42,~ ,31.7%,+0.050,0.63,—,—,—,—,—,2135,
EXC,40,~ ,24.9%,+0.121,0.80,—,—,—,—,—,2135,
ETR,40,~ ,25.4%,+0.057,0.78,—,—,—,—,—,2135,
STAG,40,~ ,27.7%,+0.112,0.79,—,—,—,—,—,2135,
XLF,40,~ ,23.3%,+0.052,0.84,—,—,—,—,—,2135,
MA,38,~ ,28.4%,-0.013,0.90,—,—,—,—,—,2135,
MSFT,38,~ ,28.7%,+0.029,0.91,—,—,—,—,—,2135,
GOOGL,38,~ ,31.0%,-0.005,0.88,—,—,—,—,—,2135,
AAPL,38,~ ,30.5%,+0.018,0.90,—,—,—,—,—,2135,
NVDA,38,~ ,50.6%,+0.017,0.92,—,—,—,—,—,2135,
ETH-USD,38,~ ,70.5%,+0.002,0.59,—,—,—,—,—,3104,
DUK,35,~ ,21.4%,+0.068,0.89,—,—,—,—,—,2135,
SO,35,~ ,23.0%,+0.055,0.94,—,—,—,—,—,2135,
SRE,35,~ ,26.4%,+0.057,0.85,—,—,—,—,—,2135,
BSX,35,~ ,28.9%,+0.034,0.75,—,—,—,—,—,2135,
PLD,35,~ ,28.4%,+0.059,0.71,—,—,—,—,—,2135,
VICI,35,~ ,30.2%,+0.030,0.83,—,—,—,—,—,2135,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.5%,+0.065,0.92,—,—,—,—,—,2135,
SCHD,35,~ ,17.9%,+0.064,0.91,—,—,—,—,—,2135,
XLP,35,~ ,15.6%,+0.040,0.93,—,—,—,—,—,2135,
XLI,35,~ ,21.3%,+0.062,0.90,—,—,—,—,—,2135,
DIA,35,~ ,18.8%,+0.069,0.93,—,—,—,—,—,2135,
XLU,35,~ ,20.2%,+0.071,0.89,—,—,—,—,—,2135,
IBM,35,~ ,28.3%,+0.045,0.78,—,—,—,—,—,2135,
TXN,35,~ ,33.3%,+0.069,0.81,—,—,—,—,—,2135,
AMD,31,~ ,56.0%,+0.007,0.81,—,—,—,—,—,2135,
AXP,30,~ ,33.5%,+0.002,0.88,—,—,—,—,—,2135,
GWW,30,~ ,28.8%,+0.034,0.94,—,—,—,—,—,2135,
PH,30,~ ,33.5%,+0.056,0.92,—,—,—,—,—,2135,
CTAS,30,~ ,28.0%,+0.029,0.95,—,—,—,—,—,2135,
ADI,30,~ ,34.7%,+0.048,0.92,—,—,—,—,—,2135,
JPM,27,✗ ,28.7%,+0.070,0.83,—,—,—,—,—,2135,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
