Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
KMB,71,✓✓,22.4%,-0.018,0.36,—,—,—,—,—,2174,
GIS,71,✓✓,23.4%,+0.016,0.21,—,—,—,—,—,2174,
CPB,71,✓✓,26.5%,-0.015,0.00,—,—,—,—,—,2174,
SJM,71,✓✓,25.5%,-0.006,0.32,—,—,—,—,—,2174,
CAG,71,✓✓,27.8%,-0.002,0.11,—,—,—,—,—,2174,
PFE,71,✓✓,25.2%,+0.010,0.01,—,—,—,—,—,2174,
BDX,71,✓✓,25.0%,+0.000,0.00,—,—,—,—,—,2174,
AMT,71,✓✓,27.6%,+0.014,0.17,—,—,—,—,—,2174,
CCI,71,✓✓,27.6%,+0.017,0.01,—,—,—,—,—,2174,
HSY,63,✓ ,24.0%,+0.023,0.66,—,—,—,—,—,2174,
MKC,63,✓ ,25.6%,+0.080,0.02,—,—,—,—,—,2174,
MO,63,✓ ,24.4%,+0.001,0.66,—,—,—,—,—,2174,
D,63,✓ ,24.9%,+0.064,0.00,—,—,—,—,—,2174,
ES,63,✓ ,25.7%,+0.041,0.10,—,—,—,—,—,2174,
ABT,63,✓ ,25.0%,-0.002,0.64,—,—,—,—,—,2174,
MDT,63,✓ ,24.4%,+0.048,0.03,—,—,—,—,—,2174,
BMY,63,✓ ,25.2%,+0.031,0.19,—,—,—,—,—,2174,
MAA,63,✓ ,25.3%,-0.011,0.52,—,—,—,—,—,2174,
TLT,63,✓ ,15.4%,+0.050,0.34,—,—,—,—,—,2174,
CSCO,63,✓ ,27.7%,-0.014,0.66,—,—,—,—,—,2174,
SPG,60,✓ ,39.4%,-0.049,0.34,—,—,—,—,—,2174,
KO,58,✓ ,24.1%,-0.028,0.85,—,—,—,—,—,1302,
AES,58,✓ ,37.7%,+0.016,0.06,—,—,—,—,—,2174,
ZTS,58,✓ ,29.1%,+0.014,0.20,—,—,—,—,—,2174,
MMM,58,✓ ,28.2%,+0.014,0.00,—,—,—,—,—,2174,
INTC,58,✓ ,48.4%,+0.025,0.06,—,—,—,—,—,2174,
ACN,58,✓ ,29.9%,+0.029,0.40,—,—,—,—,—,2174,
PG,56,✓ ,20.1%,+0.007,0.80,—,—,—,—,—,2174,
PM,56,✓ ,26.0%,+0.019,0.84,—,—,—,—,—,2174,
AEP,56,✓ ,22.0%,+0.011,0.80,—,—,—,—,—,2174,
JNJ,56,✓ ,19.7%,+0.005,0.76,—,—,—,—,—,2174,
MRK,56,✓ ,24.1%,+0.005,0.77,—,—,—,—,—,2174,
GLD,56,✓ ,17.0%,-0.013,0.83,—,—,—,—,—,2174,
PEP,55,✓ ,21.0%,+0.049,0.68,—,—,—,—,—,2174,
BTI,55,✓ ,25.1%,+0.035,0.52,—,—,—,—,—,2174,
NEE,55,✓ ,26.8%,+0.078,0.67,—,—,—,—,—,2174,
XEL,55,✓ ,22.8%,+0.031,0.70,—,—,—,—,—,2174,
O,55,✓ ,27.1%,+0.031,0.48,—,—,—,—,—,2174,
WPC,55,✓ ,27.3%,+0.073,0.46,—,—,—,—,—,2174,
IWM,55,✓ ,24.3%,+0.050,0.69,—,—,—,—,—,2174,
IEF,54,✓ ,6.9%,+0.022,0.00,—,—,—,—,—,2174,
AFL,53,✓ ,27.3%,-0.065,0.88,—,—,—,—,—,2174,
AMGN,51,✓ ,25.6%,+0.011,0.91,—,—,—,—,—,2174,
ABBV,51,✓ ,27.0%,+0.017,0.92,—,—,—,—,—,2174,
BRK-B,51,✓ ,20.4%,+0.019,0.92,—,—,—,—,—,2174,
V,51,✓ ,25.7%,+0.016,0.91,—,—,—,—,—,2174,
PGR,51,✓ ,26.3%,-0.019,0.95,—,—,—,—,—,2174,
FAST,51,✓ ,27.2%,+0.028,0.95,—,—,—,—,—,2174,
QQQ,51,✓ ,23.9%,+0.021,0.92,—,—,—,—,—,2174,
ELV,50,✓ ,32.7%,+0.030,0.50,—,—,—,—,—,2174,
NNN,50,✓ ,29.7%,+0.019,0.41,—,—,—,—,—,2174,
COLD,50,✓ ,32.2%,+0.057,0.14,—,—,—,—,—,2162,
WFC,50,✓ ,33.9%,+0.058,0.45,—,—,—,—,—,2174,
USB,50,✓ ,32.1%,+0.046,0.15,—,—,—,—,—,2174,
META,50,✓ ,41.9%,+0.005,0.65,—,—,—,—,—,2174,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.7%,-0.000,0.75,—,—,—,—,—,2174,
PPL,48,~ ,24.0%,-0.004,0.71,—,—,—,—,—,2174,
HON,48,~ ,25.4%,+0.032,0.77,—,—,—,—,—,2174,
FE,47,~ ,26.0%,+0.084,0.63,—,—,—,—,—,2174,
VNQ,47,~ ,21.9%,+0.056,0.63,—,—,—,—,—,2174,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.4%,+0.021,0.49,—,—,—,—,—,2174,
COIN,46,~ ,84.1%,-0.010,0.09,—,—,—,—,—,1349,
PEG,43,~ ,22.9%,+0.064,0.87,—,—,—,—,—,2174,
CI,43,~ ,32.4%,+0.001,0.77,—,—,—,—,—,2174,
TRV,43,~ ,26.3%,+0.064,0.87,—,—,—,—,—,2174,
CB,43,~ ,25.2%,+0.088,0.91,—,—,—,—,—,2174,
ITW,43,~ ,25.1%,+0.044,0.88,—,—,—,—,—,2174,
