Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
WPC,55,✓ ,27.3%,+0.073,0.45,—,—,—,—,—,2158,
MAA,55,✓ ,25.3%,-0.012,0.52,—,—,—,—,—,2158,
AVB,55,✓ ,26.1%,+0.031,0.41,—,—,—,—,—,2158,
IWM,55,✓ ,24.4%,+0.050,0.68,—,—,—,—,—,2158,
IEF,54,✓ ,6.9%,+0.023,0.00,—,—,—,—,—,2158,
AFL,53,✓ ,27.3%,-0.065,0.87,—,—,—,—,—,2158,
ABBV,51,✓ ,27.0%,+0.018,0.92,—,—,—,—,—,2158,
AMGN,51,✓ ,25.5%,+0.014,0.91,—,—,—,—,—,2158,
BRK-B,51,✓ ,20.4%,+0.021,0.92,—,—,—,—,—,2158,
V,51,✓ ,25.7%,+0.016,0.91,—,—,—,—,—,2158,
PGR,51,✓ ,26.3%,-0.015,0.95,—,—,—,—,—,2158,
FAST,51,✓ ,27.3%,+0.028,0.95,—,—,—,—,—,2158,
QQQ,51,✓ ,24.0%,+0.021,0.92,—,—,—,—,—,2158,
COLD,50,✓ ,32.2%,+0.059,0.13,—,—,—,—,—,2146,
NNN,50,✓ ,29.8%,+0.018,0.40,—,—,—,—,—,2158,
WFC,50,✓ ,34.0%,+0.058,0.44,—,—,—,—,—,2158,
USB,50,✓ ,32.2%,+0.047,0.14,—,—,—,—,—,2158,
META,50,✓ ,42.0%,+0.007,0.65,—,—,—,—,—,2158,
ACN,50,✓ ,29.8%,+0.032,0.42,—,—,—,—,—,2158,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.8%,+0.002,0.75,—,—,—,—,—,2158,
PPL,48,~ ,24.0%,-0.003,0.70,—,—,—,—,—,2158,
HON,48,~ ,25.3%,+0.034,0.77,—,—,—,—,—,2158,
FE,47,~ ,26.0%,+0.084,0.62,—,—,—,—,—,2158,
VNQ,47,~ ,22.0%,+0.056,0.62,—,—,—,—,—,2158,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
COIN,46,~ ,84.3%,-0.006,0.09,—,—,—,—,—,1333,
SHOP,46,~ ,61.3%,+0.023,0.49,—,—,—,—,—,2158,
PEG,43,~ ,22.9%,+0.064,0.87,—,—,—,—,—,2158,
CI,43,~ ,32.4%,+0.001,0.77,—,—,—,—,—,2158,
TRV,43,~ ,26.3%,+0.065,0.87,—,—,—,—,—,2158,
CB,43,~ ,25.3%,+0.089,0.91,—,—,—,—,—,2158,
ITW,43,~ ,25.1%,+0.044,0.88,—,—,—,—,—,2158,
DOV,43,~ ,27.8%,+0.039,0.87,—,—,—,—,—,2158,
ROK,43,~ ,33.2%,-0.001,0.79,—,—,—,—,—,2158,
WM,43,~ ,20.8%,+0.065,0.95,—,—,—,—,—,2158,
RSG,43,~ ,20.3%,+0.084,0.96,—,—,—,—,—,2158,
XLV,43,~ ,17.5%,+0.050,0.90,—,—,—,—,—,2158,
QCOM,43,~ ,41.3%,-0.017,0.76,—,—,—,—,—,2158,
ELV,42,~ ,32.8%,+0.030,0.50,—,—,—,—,—,2158,
BAC,42,~ ,31.5%,+0.051,0.64,—,—,—,—,—,2158,
EXC,40,~ ,24.9%,+0.118,0.80,—,—,—,—,—,2158,
ETR,40,~ ,25.3%,+0.055,0.79,—,—,—,—,—,2158,
STAG,40,~ ,27.7%,+0.110,0.79,—,—,—,—,—,2158,
XLF,40,~ ,23.2%,+0.052,0.84,—,—,—,—,—,2158,
MA,38,~ ,28.4%,-0.014,0.90,—,—,—,—,—,2158,
EMR,38,~ ,30.8%,+0.018,0.85,—,—,—,—,—,2158,
CTAS,38,~ ,28.1%,+0.023,0.95,—,—,—,—,—,2158,
AAPL,38,~ ,30.6%,+0.011,0.90,—,—,—,—,—,2158,
GOOGL,38,~ ,31.2%,+0.000,0.88,—,—,—,—,—,2158,
MSFT,38,~ ,29.2%,+0.022,0.91,—,—,—,—,—,2158,
NVDA,38,~ ,50.5%,+0.017,0.93,—,—,—,—,—,2158,
ETH-USD,38,~ ,70.3%,+0.002,0.59,—,—,—,—,—,3138,
DUK,35,~ ,21.4%,+0.065,0.89,—,—,—,—,—,2158,
SO,35,~ ,23.0%,+0.054,0.95,—,—,—,—,—,2158,
SRE,35,~ ,26.3%,+0.057,0.85,—,—,—,—,—,2158,
BSX,35,~ ,28.9%,+0.035,0.72,—,—,—,—,—,2158,
PLD,35,~ ,28.4%,+0.059,0.71,—,—,—,—,—,2158,
VICI,35,~ ,30.1%,+0.029,0.82,—,—,—,—,—,2158,
JPM,35,~ ,28.7%,+0.070,0.83,—,—,—,—,—,2158,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.4%,+0.065,0.93,—,—,—,—,—,2158,
SCHD,35,~ ,17.9%,+0.063,0.91,—,—,—,—,—,2158,
XLU,35,~ ,20.2%,+0.070,0.90,—,—,—,—,—,2158,
XLP,35,~ ,15.7%,+0.035,0.93,—,—,—,—,—,2158,
XLI,35,~ ,21.3%,+0.061,0.90,—,—,—,—,—,2158,
DIA,35,~ ,18.8%,+0.069,0.93,—,—,—,—,—,2158,
IBM,35,~ ,30.1%,+0.040,0.78,—,—,—,—,—,2158,
TXN,35,~ ,33.4%,+0.061,0.81,—,—,—,—,—,2158,
AMD,31,~ ,56.4%,-0.005,0.82,—,—,—,—,—,2158,
AXP,30,~ ,33.5%,+0.004,0.88,—,—,—,—,—,2158,
GWW,30,~ ,28.8%,+0.035,0.95,—,—,—,—,—,2158,
PH,30,~ ,33.4%,+0.055,0.92,—,—,—,—,—,2158,
ADI,30,~ ,34.7%,+0.042,0.92,—,—,—,—,—,2158,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
