Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
KMB,71,✓✓,22.2%,-0.023,0.38,—,—,—,—,—,2121,
CPB,71,✓✓,26.2%,-0.008,0.00,—,—,—,—,—,2121,
GIS,71,✓✓,22.9%,+0.028,0.29,—,—,—,—,—,2121,
SJM,71,✓✓,25.3%,-0.002,0.31,—,—,—,—,—,2121,
CAG,71,✓✓,27.5%,+0.008,0.06,—,—,—,—,—,2121,
PFE,71,✓✓,25.2%,+0.016,0.01,—,—,—,—,—,2121,
BDX,71,✓✓,24.9%,+0.001,0.00,—,—,—,—,—,2121,
AMT,71,✓✓,27.5%,+0.022,0.19,—,—,—,—,—,2121,
CCI,71,✓✓,27.4%,+0.025,0.00,—,—,—,—,—,2121,
HSY,63,✓ ,23.9%,+0.029,0.67,—,—,—,—,—,2121,
MKC,63,✓ ,25.4%,+0.092,0.05,—,—,—,—,—,2121,
MO,63,✓ ,24.2%,+0.003,0.63,—,—,—,—,—,2121,
BTI,63,✓ ,25.0%,+0.041,0.48,—,—,—,—,—,2121,
ES,63,✓ ,25.9%,+0.043,0.09,—,—,—,—,—,2121,
ABT,63,✓ ,24.8%,-0.001,0.67,—,—,—,—,—,2121,
MDT,63,✓ ,24.3%,+0.045,0.03,—,—,—,—,—,2121,
BMY,63,✓ ,25.0%,+0.037,0.17,—,—,—,—,—,2121,
EQR,63,✓ ,26.4%,+0.057,0.22,—,—,—,—,—,2121,
TLT,63,✓ ,15.5%,+0.051,0.32,—,—,—,—,—,2121,
CSCO,63,✓ ,27.4%,-0.013,0.66,—,—,—,—,—,2121,
SPG,60,✓ ,39.8%,-0.050,0.30,—,—,—,—,—,2121,
KO,58,✓ ,24.1%,-0.028,0.85,—,—,—,—,—,1302,
AES,58,✓ ,38.1%,+0.016,0.07,—,—,—,—,—,2121,
ZTS,58,✓ ,29.0%,+0.015,0.33,—,—,—,—,—,2121,
MMM,58,✓ ,28.2%,+0.011,0.00,—,—,—,—,—,2121,
CL,56,✓ ,20.5%,+0.020,0.79,—,—,—,—,—,2121,
PG,56,✓ ,20.1%,+0.010,0.81,—,—,—,—,—,2121,
PM,56,✓ ,26.0%,+0.023,0.83,—,—,—,—,—,2121,
AEP,56,✓ ,22.1%,+0.013,0.79,—,—,—,—,—,2121,
JNJ,56,✓ ,19.5%,+0.015,0.76,—,—,—,—,—,2121,
MRK,56,✓ ,23.7%,+0.011,0.76,—,—,—,—,—,2121,
GLD,56,✓ ,16.8%,-0.015,0.82,—,—,—,—,—,2121,
NEE,55,✓ ,27.1%,+0.078,0.66,—,—,—,—,—,2121,
D,55,✓ ,25.1%,+0.065,0.01,—,—,—,—,—,2121,
XEL,55,✓ ,22.9%,+0.032,0.68,—,—,—,—,—,2121,
PPL,55,✓ ,24.0%,-0.002,0.68,—,—,—,—,—,2121,
O,55,✓ ,27.3%,+0.032,0.45,—,—,—,—,—,2121,
WPC,55,✓ ,27.4%,+0.074,0.43,—,—,—,—,—,2121,
AVB,55,✓ ,26.2%,+0.031,0.41,—,—,—,—,—,2121,
MAA,55,✓ ,25.4%,-0.009,0.52,—,—,—,—,—,2121,
IWM,55,✓ ,24.5%,+0.049,0.66,—,—,—,—,—,2121,
IEF,54,✓ ,6.9%,+0.022,0.00,—,—,—,—,—,2121,
AFL,53,✓ ,27.5%,-0.064,0.87,—,—,—,—,—,2121,
ABBV,51,✓ ,26.9%,+0.019,0.91,—,—,—,—,—,2121,
