Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
MRK,56,✓ ,23.8%,+0.010,0.76,—,—,—,—,—,2139,
GLD,56,✓ ,16.9%,-0.012,0.82,—,—,—,—,—,2139,
PEP,55,✓ ,21.0%,+0.060,0.70,—,—,—,—,—,2139,
NEE,55,✓ ,27.0%,+0.077,0.66,—,—,—,—,—,2139,
D,55,✓ ,25.0%,+0.064,0.01,—,—,—,—,—,2139,
XEL,55,✓ ,22.9%,+0.032,0.69,—,—,—,—,—,2139,
PPL,55,✓ ,24.1%,-0.003,0.69,—,—,—,—,—,2139,
O,55,✓ ,27.3%,+0.032,0.46,—,—,—,—,—,2139,
WPC,55,✓ ,27.4%,+0.073,0.44,—,—,—,—,—,2139,
AVB,55,✓ ,26.2%,+0.031,0.41,—,—,—,—,—,2139,
MAA,55,✓ ,25.4%,-0.010,0.52,—,—,—,—,—,2139,
IWM,55,✓ ,24.5%,+0.050,0.67,—,—,—,—,—,2139,
IEF,54,✓ ,6.9%,+0.024,0.00,—,—,—,—,—,2139,
AFL,53,✓ ,27.4%,-0.065,0.87,—,—,—,—,—,2139,
ABBV,51,✓ ,27.1%,+0.019,0.91,—,—,—,—,—,2139,
AMGN,51,✓ ,25.5%,+0.012,0.91,—,—,—,—,—,2139,
BRK-B,51,✓ ,20.5%,+0.020,0.92,—,—,—,—,—,2139,
V,51,✓ ,25.8%,+0.016,0.91,—,—,—,—,—,2139,
PGR,51,✓ ,26.0%,-0.018,0.95,—,—,—,—,—,2139,
QQQ,51,✓ ,23.9%,+0.025,0.92,—,—,—,—,—,2139,
FAST,51,✓ ,27.3%,+0.027,0.95,—,—,—,—,—,2139,
ELV,50,✓ ,32.7%,+0.027,0.51,—,—,—,—,—,2139,
NNN,50,✓ ,29.9%,+0.019,0.39,—,—,—,—,—,2139,
COLD,50,✓ ,32.1%,+0.060,0.12,—,—,—,—,—,2127,
WFC,50,✓ ,34.1%,+0.059,0.43,—,—,—,—,—,2139,
USB,50,✓ ,32.3%,+0.047,0.12,—,—,—,—,—,2139,
META,50,✓ ,41.9%,+0.007,0.64,—,—,—,—,—,2139,
INTC,50,✓ ,47.9%,+0.034,0.11,—,—,—,—,—,2139,
ACN,50,✓ ,29.5%,+0.031,0.47,—,—,—,—,—,2139,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.8%,+0.003,0.74,—,—,—,—,—,2139,
HON,48,~ ,25.3%,+0.032,0.76,—,—,—,—,—,2139,
FE,47,~ ,26.1%,+0.086,0.61,—,—,—,—,—,2139,
VNQ,47,~ ,22.1%,+0.057,0.61,—,—,—,—,—,2139,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
COIN,46,~ ,84.5%,-0.007,0.09,—,—,—,—,—,1314,
SHOP,46,~ ,61.3%,+0.021,0.48,—,—,—,—,—,2139,
PEG,43,~ ,23.0%,+0.065,0.87,—,—,—,—,—,2139,
CI,43,~ ,32.4%,+0.003,0.77,—,—,—,—,—,2139,
TRV,43,~ ,26.2%,+0.062,0.87,—,—,—,—,—,2139,
CB,43,~ ,25.2%,+0.090,0.91,—,—,—,—,—,2139,
EMR,43,~ ,30.8%,+0.015,0.85,—,—,—,—,—,2139,
ITW,43,~ ,25.1%,+0.043,0.87,—,—,—,—,—,2139,
DOV,43,~ ,27.7%,+0.049,0.87,—,—,—,—,—,2139,
ROK,43,~ ,33.2%,+0.000,0.78,—,—,—,—,—,2139,
WM,43,~ ,20.7%,+0.069,0.95,—,—,—,—,—,2139,
RSG,43,~ ,20.3%,+0.087,0.96,—,—,—,—,—,2139,
XLV,43,~ ,17.5%,+0.053,0.90,—,—,—,—,—,2139,
QCOM,43,~ ,41.2%,-0.015,0.75,—,—,—,—,—,2139,
BAC,42,~ ,31.6%,+0.050,0.63,—,—,—,—,—,2139,
EXC,40,~ ,24.9%,+0.121,0.80,—,—,—,—,—,2139,
ETR,40,~ ,25.4%,+0.057,0.78,—,—,—,—,—,2139,
STAG,40,~ ,27.7%,+0.112,0.79,—,—,—,—,—,2139,
XLF,40,~ ,23.3%,+0.052,0.84,—,—,—,—,—,2139,
MA,38,~ ,28.4%,-0.014,0.90,—,—,—,—,—,2139,
MSFT,38,~ ,28.7%,+0.027,0.91,—,—,—,—,—,2139,
GOOGL,38,~ ,31.0%,-0.005,0.88,—,—,—,—,—,2139,
AAPL,38,~ ,30.5%,+0.014,0.90,—,—,—,—,—,2139,
NVDA,38,~ ,50.5%,+0.018,0.92,—,—,—,—,—,2139,
ETH-USD,38,~ ,70.5%,+0.002,0.59,—,—,—,—,—,3111,
SO,35,~ ,23.1%,+0.055,0.94,—,—,—,—,—,2139,
DUK,35,~ ,21.5%,+0.067,0.89,—,—,—,—,—,2139,
SRE,35,~ ,26.4%,+0.057,0.85,—,—,—,—,—,2139,
BSX,35,~ ,28.9%,+0.034,0.74,—,—,—,—,—,2139,
PLD,35,~ ,28.4%,+0.060,0.71,—,—,—,—,—,2139,
VICI,35,~ ,30.2%,+0.029,0.83,—,—,—,—,—,2139,
JPM,35,~ ,28.7%,+0.070,0.83,—,—,—,—,—,2139,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.4%,+0.065,0.92,—,—,—,—,—,2139,
SCHD,35,~ ,17.9%,+0.064,0.91,—,—,—,—,—,2139,
XLU,35,~ ,20.2%,+0.072,0.89,—,—,—,—,—,2139,
XLP,35,~ ,15.6%,+0.039,0.93,—,—,—,—,—,2139,
DIA,35,~ ,18.8%,+0.069,0.93,—,—,—,—,—,2139,
XLI,35,~ ,21.3%,+0.061,0.90,—,—,—,—,—,2139,
TXN,35,~ ,33.3%,+0.066,0.81,—,—,—,—,—,2139,
IBM,35,~ ,28.3%,+0.048,0.78,—,—,—,—,—,2139,
AMD,31,~ ,56.1%,+0.005,0.81,—,—,—,—,—,2139,
AXP,30,~ ,33.5%,+0.002,0.88,—,—,—,—,—,2139,
PH,30,~ ,33.4%,+0.056,0.92,—,—,—,—,—,2139,
CTAS,30,~ ,28.0%,+0.027,0.95,—,—,—,—,—,2139,
GWW,30,~ ,28.8%,+0.034,0.94,—,—,—,—,—,2139,
ADI,30,~ ,34.7%,+0.045,0.92,—,—,—,—,—,2139,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
