Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
NEE,55,✓ ,27.0%,+0.078,0.67,—,—,—,—,—,2147,
XEL,55,✓ ,22.9%,+0.032,0.69,—,—,—,—,—,2147,
PPL,55,✓ ,24.0%,-0.003,0.70,—,—,—,—,—,2147,
O,55,✓ ,27.3%,+0.031,0.47,—,—,—,—,—,2147,
WPC,55,✓ ,27.4%,+0.073,0.44,—,—,—,—,—,2147,
AVB,55,✓ ,26.2%,+0.031,0.41,—,—,—,—,—,2147,
MAA,55,✓ ,25.4%,-0.011,0.52,—,—,—,—,—,2147,
IWM,55,✓ ,24.4%,+0.050,0.68,—,—,—,—,—,2147,
IEF,54,✓ ,6.9%,+0.023,0.00,—,—,—,—,—,2147,
AFL,53,✓ ,27.4%,-0.065,0.87,—,—,—,—,—,2147,
ABBV,51,✓ ,27.0%,+0.018,0.91,—,—,—,—,—,2147,
AMGN,51,✓ ,25.5%,+0.011,0.91,—,—,—,—,—,2147,
BRK-B,51,✓ ,20.5%,+0.020,0.92,—,—,—,—,—,2147,
V,51,✓ ,25.8%,+0.016,0.91,—,—,—,—,—,2147,
PGR,51,✓ ,26.3%,-0.017,0.95,—,—,—,—,—,2147,
FAST,51,✓ ,27.3%,+0.028,0.95,—,—,—,—,—,2147,
QQQ,51,✓ ,23.9%,+0.022,0.92,—,—,—,—,—,2147,
ELV,50,✓ ,32.8%,+0.027,0.51,—,—,—,—,—,2147,
COLD,50,✓ ,32.1%,+0.059,0.12,—,—,—,—,—,2135,
NNN,50,✓ ,29.9%,+0.018,0.40,—,—,—,—,—,2147,
WFC,50,✓ ,34.1%,+0.059,0.43,—,—,—,—,—,2147,
USB,50,✓ ,32.3%,+0.047,0.13,—,—,—,—,—,2147,
META,50,✓ ,41.9%,+0.005,0.65,—,—,—,—,—,2147,
ACN,50,✓ ,29.5%,+0.031,0.45,—,—,—,—,—,2147,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.8%,+0.003,0.74,—,—,—,—,—,2147,
HON,48,~ ,25.2%,+0.032,0.76,—,—,—,—,—,2147,
FE,47,~ ,26.1%,+0.086,0.61,—,—,—,—,—,2147,
VNQ,47,~ ,22.0%,+0.057,0.61,—,—,—,—,—,2147,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
COIN,46,~ ,84.2%,-0.008,0.09,—,—,—,—,—,1322,
SHOP,46,~ ,61.2%,+0.022,0.48,—,—,—,—,—,2147,
PEG,43,~ ,22.9%,+0.066,0.87,—,—,—,—,—,2147,
CI,43,~ ,32.4%,+0.002,0.77,—,—,—,—,—,2147,
TRV,43,~ ,26.3%,+0.062,0.87,—,—,—,—,—,2147,
CB,43,~ ,25.3%,+0.087,0.91,—,—,—,—,—,2147,
ITW,43,~ ,25.1%,+0.043,0.87,—,—,—,—,—,2147,
EMR,43,~ ,30.7%,+0.015,0.85,—,—,—,—,—,2147,
DOV,43,~ ,27.7%,+0.049,0.87,—,—,—,—,—,2147,
ROK,43,~ ,33.2%,-0.001,0.79,—,—,—,—,—,2147,
WM,43,~ ,20.8%,+0.066,0.95,—,—,—,—,—,2147,
RSG,43,~ ,20.3%,+0.083,0.96,—,—,—,—,—,2147,
XLV,43,~ ,17.5%,+0.051,0.90,—,—,—,—,—,2147,
QCOM,43,~ ,41.2%,-0.016,0.76,—,—,—,—,—,2147,
BAC,42,~ ,31.6%,+0.050,0.64,—,—,—,—,—,2147,
EXC,40,~ ,24.9%,+0.120,0.80,—,—,—,—,—,2147,
ETR,40,~ ,25.3%,+0.057,0.79,—,—,—,—,—,2147,
STAG,40,~ ,27.7%,+0.112,0.79,—,—,—,—,—,2147,
XLF,40,~ ,23.3%,+0.052,0.84,—,—,—,—,—,2147,
MA,38,~ ,28.4%,-0.013,0.90,—,—,—,—,—,2147,
GOOGL,38,~ ,31.0%,-0.006,0.88,—,—,—,—,—,2147,
AAPL,38,~ ,30.5%,+0.015,0.90,—,—,—,—,—,2147,
MSFT,38,~ ,28.7%,+0.027,0.91,—,—,—,—,—,2147,
NVDA,38,~ ,50.5%,+0.017,0.93,—,—,—,—,—,2147,
ETH-USD,38,~ ,70.4%,+0.002,0.59,—,—,—,—,—,3123,
DUK,35,~ ,21.4%,+0.067,0.89,—,—,—,—,—,2147,
SO,35,~ ,23.0%,+0.054,0.94,—,—,—,—,—,2147,
SRE,35,~ ,26.4%,+0.057,0.85,—,—,—,—,—,2147,
BSX,35,~ ,28.9%,+0.032,0.73,—,—,—,—,—,2147,
PLD,35,~ ,28.4%,+0.059,0.71,—,—,—,—,—,2147,
VICI,35,~ ,30.2%,+0.029,0.83,—,—,—,—,—,2147,
JPM,35,~ ,28.7%,+0.070,0.83,—,—,—,—,—,2147,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.4%,+0.065,0.92,—,—,—,—,—,2147,
SCHD,35,~ ,17.9%,+0.063,0.91,—,—,—,—,—,2147,
XLP,35,~ ,15.6%,+0.037,0.93,—,—,—,—,—,2147,
XLU,35,~ ,20.2%,+0.072,0.89,—,—,—,—,—,2147,
XLI,35,~ ,21.3%,+0.061,0.90,—,—,—,—,—,2147,
DIA,35,~ ,18.8%,+0.069,0.93,—,—,—,—,—,2147,
IBM,35,~ ,30.1%,+0.036,0.78,—,—,—,—,—,2147,
TXN,35,~ ,33.4%,+0.061,0.81,—,—,—,—,—,2147,
AMD,31,~ ,56.1%,+0.000,0.82,—,—,—,—,—,2147,
AXP,30,~ ,33.5%,+0.003,0.88,—,—,—,—,—,2147,
PH,30,~ ,33.4%,+0.055,0.92,—,—,—,—,—,2147,
GWW,30,~ ,28.8%,+0.034,0.95,—,—,—,—,—,2147,
CTAS,30,~ ,28.1%,+0.024,0.95,—,—,—,—,—,2147,
ADI,30,~ ,34.7%,+0.043,0.92,—,—,—,—,—,2147,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
