Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
AMGN,51,✓ ,25.5%,+0.011,0.90,—,—,—,—,—,2105,
BRK-B,51,✓ ,20.6%,+0.022,0.92,—,—,—,—,—,2105,
V,51,✓ ,25.9%,+0.017,0.91,—,—,—,—,—,2105,
PGR,51,✓ ,26.0%,-0.015,0.95,—,—,—,—,—,2105,
FAST,51,✓ ,27.4%,+0.026,0.94,—,—,—,—,—,2105,
QQQ,51,✓ ,23.9%,+0.028,0.91,—,—,—,—,—,2105,
ELV,50,✓ ,32.6%,+0.029,0.51,—,—,—,—,—,2105,
NNN,50,✓ ,30.0%,+0.020,0.37,—,—,—,—,—,2105,
COLD,50,✓ ,32.0%,+0.062,0.10,—,—,—,—,—,2093,
WFC,50,✓ ,34.2%,+0.057,0.40,—,—,—,—,—,2105,
USB,50,✓ ,32.4%,+0.048,0.10,—,—,—,—,—,2105,
META,50,✓ ,41.8%,+0.004,0.63,—,—,—,—,—,2105,
INTC,50,✓ ,46.9%,+0.039,0.23,—,—,—,—,—,2105,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
PEP,48,~ ,20.9%,+0.060,0.71,—,—,—,—,—,2105,
WEC,48,~ ,22.8%,+0.004,0.73,—,—,—,—,—,2105,
IBM,48,~ ,27.3%,+0.040,0.77,—,—,—,—,—,2105,
FE,47,~ ,26.2%,+0.088,0.59,—,—,—,—,—,2105,
VNQ,47,~ ,22.1%,+0.057,0.59,—,—,—,—,—,2105,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.5%,+0.018,0.48,—,—,—,—,—,2105,
COIN,46,~ ,84.9%,-0.009,0.10,—,—,—,—,—,1280,
PEG,43,~ ,23.0%,+0.065,0.86,—,—,—,—,—,2105,
CI,43,~ ,32.5%,+0.004,0.78,—,—,—,—,—,2105,
TRV,43,~ ,26.2%,+0.063,0.86,—,—,—,—,—,2105,
EMR,43,~ ,30.8%,+0.016,0.84,—,—,—,—,—,2105,
ITW,43,~ ,25.2%,+0.045,0.87,—,—,—,—,—,2105,
DOV,43,~ ,27.7%,+0.051,0.86,—,—,—,—,—,2105,
ROK,43,~ ,33.1%,+0.002,0.78,—,—,—,—,—,2105,
WM,43,~ ,20.7%,+0.070,0.95,—,—,—,—,—,2105,
RSG,43,~ ,20.2%,+0.092,0.97,—,—,—,—,—,2105,
XLV,43,~ ,17.5%,+0.054,0.90,—,—,—,—,—,2105,
QCOM,43,~ ,40.2%,+0.002,0.75,—,—,—,—,—,2105,
PLD,42,~ ,28.5%,+0.060,0.70,—,—,—,—,—,2105,
BAC,42,~ ,31.8%,+0.050,0.61,—,—,—,—,—,2105,
ACN,42,~ ,28.3%,+0.035,0.57,—,—,—,—,—,2105,
EXC,40,~ ,25.0%,+0.122,0.79,—,—,—,—,—,2105,
SRE,40,~ ,26.5%,+0.058,0.84,—,—,—,—,—,2105,
ETR,40,~ ,25.4%,+0.056,0.78,—,—,—,—,—,2105,
STAG,40,~ ,27.8%,+0.112,0.78,—,—,—,—,—,2105,
XLF,40,~ ,23.4%,+0.052,0.83,—,—,—,—,—,2105,
MA,38,~ ,28.5%,-0.013,0.90,—,—,—,—,—,2105,
AAPL,38,~ ,30.5%,+0.019,0.90,—,—,—,—,—,2105,
MSFT,38,~ ,28.5%,+0.025,0.92,—,—,—,—,—,2105,
GOOGL,38,~ ,31.0%,-0.002,0.88,—,—,—,—,—,2105,
NVDA,38,~ ,50.7%,+0.016,0.92,—,—,—,—,—,2105,
ETH-USD,38,~ ,70.8%,+0.002,0.61,—,—,—,—,—,3060,
DUK,35,~ ,21.5%,+0.069,0.89,—,—,—,—,—,2105,
SO,35,~ ,23.1%,+0.056,0.94,—,—,—,—,—,2105,
BSX,35,~ ,28.6%,+0.040,0.79,—,—,—,—,—,2105,
CB,35,~ ,25.3%,+0.093,0.91,—,—,—,—,—,2105,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.5%,+0.066,0.92,—,—,—,—,—,2105,
SCHD,35,~ ,18.0%,+0.066,0.90,—,—,—,—,—,2105,
XLP,35,~ ,15.6%,+0.044,0.93,—,—,—,—,—,2105,
XLU,35,~ ,20.3%,+0.072,0.89,—,—,—,—,—,2105,
XLI,35,~ ,21.3%,+0.063,0.89,—,—,—,—,—,2105,
DIA,35,~ ,18.9%,+0.068,0.93,—,—,—,—,—,2105,
TXN,35,~ ,32.7%,+0.081,0.81,—,—,—,—,—,2105,
AMD,31,~ ,55.6%,+0.011,0.81,—,—,—,—,—,2105,
AXP,30,~ ,33.6%,+0.000,0.88,—,—,—,—,—,2105,
GWW,30,~ ,28.9%,+0.036,0.94,—,—,—,—,—,2105,
PH,30,~ ,33.6%,+0.057,0.92,—,—,—,—,—,2105,
CTAS,30,~ ,28.0%,+0.026,0.95,—,—,—,—,—,2105,
ADI,30,~ ,34.2%,+0.056,0.93,—,—,—,—,—,2105,
VICI,27,✗ ,30.3%,+0.031,0.84,—,—,—,—,—,2105,
JPM,27,✗ ,28.8%,+0.071,0.82,—,—,—,—,—,2105,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
