Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
KMB,71,✓✓,22.2%,-0.021,0.37,—,—,—,—,—,2133,
CPB,71,✓✓,26.3%,-0.016,0.00,—,—,—,—,—,2133,
GIS,71,✓✓,22.9%,+0.028,0.27,—,—,—,—,—,2133,
SJM,71,✓✓,25.3%,-0.005,0.31,—,—,—,—,—,2133,
CAG,71,✓✓,27.6%,+0.006,0.08,—,—,—,—,—,2133,
PFE,71,✓✓,25.2%,+0.014,0.01,—,—,—,—,—,2133,
BDX,71,✓✓,24.9%,+0.002,0.00,—,—,—,—,—,2133,
CCI,71,✓✓,27.5%,+0.022,0.00,—,—,—,—,—,2133,
AMT,71,✓✓,27.6%,+0.020,0.19,—,—,—,—,—,2133,
MKC,63,✓ ,25.5%,+0.088,0.04,—,—,—,—,—,2133,
BTI,63,✓ ,25.0%,+0.038,0.49,—,—,—,—,—,2133,
MO,63,✓ ,24.2%,+0.001,0.64,—,—,—,—,—,2133,
ES,63,✓ ,25.8%,+0.042,0.09,—,—,—,—,—,2133,
MDT,63,✓ ,24.3%,+0.047,0.03,—,—,—,—,—,2133,
ABT,63,✓ ,24.8%,-0.001,0.66,—,—,—,—,—,2133,
BMY,63,✓ ,25.1%,+0.037,0.17,—,—,—,—,—,2133,
AVB,63,✓ ,26.2%,+0.030,0.41,—,—,—,—,—,2133,
EQR,63,✓ ,26.4%,+0.056,0.22,—,—,—,—,—,2133,
TLT,63,✓ ,15.5%,+0.052,0.33,—,—,—,—,—,2133,
CSCO,63,✓ ,27.5%,-0.011,0.66,—,—,—,—,—,2133,
SPG,60,✓ ,39.7%,-0.049,0.31,—,—,—,—,—,2133,
KO,58,✓ ,24.1%,-0.028,0.85,—,—,—,—,—,1302,
AES,58,✓ ,38.0%,+0.016,0.07,—,—,—,—,—,2133,
ZTS,58,✓ ,29.0%,+0.017,0.30,—,—,—,—,—,2133,
MMM,58,✓ ,28.2%,+0.012,0.00,—,—,—,—,—,2133,
CL,56,✓ ,20.5%,+0.019,0.79,—,—,—,—,—,2133,
PG,56,✓ ,20.1%,+0.013,0.81,—,—,—,—,—,2133,
PM,56,✓ ,26.0%,+0.020,0.83,—,—,—,—,—,2133,
AEP,56,✓ ,22.1%,+0.013,0.79,—,—,—,—,—,2133,
JNJ,56,✓ ,19.6%,+0.011,0.76,—,—,—,—,—,2133,
MRK,56,✓ ,23.7%,+0.009,0.76,—,—,—,—,—,2133,
GLD,56,✓ ,16.9%,-0.013,0.82,—,—,—,—,—,2133,
HSY,55,✓ ,24.0%,+0.030,0.67,—,—,—,—,—,2133,
NEE,55,✓ ,27.0%,+0.078,0.66,—,—,—,—,—,2133,
D,55,✓ ,25.1%,+0.065,0.01,—,—,—,—,—,2133,
XEL,55,✓ ,22.9%,+0.033,0.68,—,—,—,—,—,2133,
PPL,55,✓ ,24.0%,-0.002,0.69,—,—,—,—,—,2133,
O,55,✓ ,27.3%,+0.032,0.46,—,—,—,—,—,2133,
WPC,55,✓ ,27.4%,+0.073,0.43,—,—,—,—,—,2133,
MAA,55,✓ ,25.4%,-0.011,0.52,—,—,—,—,—,2133,
IWM,55,✓ ,24.5%,+0.050,0.67,—,—,—,—,—,2133,
IEF,54,✓ ,6.9%,+0.024,0.00,—,—,—,—,—,2133,
AFL,53,✓ ,27.4%,-0.064,0.87,—,—,—,—,—,2133,
ABBV,51,✓ ,27.0%,+0.019,0.91,—,—,—,—,—,2133,
