Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
KMB,71,✓✓,22.1%,-0.018,0.42,—,—,—,—,—,2098,
GIS,71,✓✓,22.9%,+0.030,0.35,—,—,—,—,—,2098,
CPB,71,✓✓,26.2%,-0.007,0.01,—,—,—,—,—,2098,
SJM,71,✓✓,25.1%,-0.000,0.32,—,—,—,—,—,2098,
CAG,71,✓✓,27.5%,+0.009,0.04,—,—,—,—,—,2098,
PFE,71,✓✓,25.3%,+0.014,0.01,—,—,—,—,—,2098,
BDX,71,✓✓,24.8%,-0.002,0.00,—,—,—,—,—,2098,
AMT,71,✓✓,27.5%,+0.022,0.20,—,—,—,—,—,2098,
CCI,71,✓✓,27.3%,+0.025,0.00,—,—,—,—,—,2098,
HSY,63,✓ ,23.8%,+0.027,0.67,—,—,—,—,—,2098,
MKC,63,✓ ,25.4%,+0.092,0.08,—,—,—,—,—,2098,
MO,63,✓ ,24.2%,+0.008,0.62,—,—,—,—,—,2098,
BTI,63,✓ ,24.9%,+0.042,0.47,—,—,—,—,—,2098,
ES,63,✓ ,25.9%,+0.042,0.08,—,—,—,—,—,2098,
MDT,63,✓ ,24.2%,+0.050,0.04,—,—,—,—,—,2098,
BMY,63,✓ ,25.0%,+0.036,0.16,—,—,—,—,—,2098,
TLT,63,✓ ,15.5%,+0.051,0.32,—,—,—,—,—,2098,
CSCO,63,✓ ,26.9%,-0.018,0.68,—,—,—,—,—,2098,
SPG,60,✓ ,39.9%,-0.049,0.28,—,—,—,—,—,2098,
KO,58,✓ ,24.1%,-0.028,0.85,—,—,—,—,—,1302,
AES,58,✓ ,38.3%,+0.016,0.07,—,—,—,—,—,2098,
ZTS,58,✓ ,28.8%,+0.026,0.41,—,—,—,—,—,2098,
MMM,58,✓ ,28.3%,+0.009,0.00,—,—,—,—,—,2098,
PG,56,✓ ,20.0%,+0.014,0.82,—,—,—,—,—,2098,
CL,56,✓ ,20.4%,+0.025,0.79,—,—,—,—,—,2098,
PM,56,✓ ,25.9%,+0.020,0.82,—,—,—,—,—,2098,
AEP,56,✓ ,22.1%,+0.012,0.78,—,—,—,—,—,2098,
JNJ,56,✓ ,19.5%,+0.019,0.76,—,—,—,—,—,2098,
ABT,56,✓ ,24.7%,-0.002,0.70,—,—,—,—,—,2098,
MRK,56,✓ ,23.6%,+0.017,0.75,—,—,—,—,—,2098,
HON,56,✓ ,24.9%,+0.026,0.75,—,—,—,—,—,2098,
GLD,56,✓ ,16.7%,-0.018,0.81,—,—,—,—,—,2098,
NEE,55,✓ ,27.1%,+0.078,0.65,—,—,—,—,—,2098,
D,55,✓ ,25.0%,+0.063,0.02,—,—,—,—,—,2098,
XEL,55,✓ ,22.9%,+0.033,0.67,—,—,—,—,—,2098,
PPL,55,✓ ,24.1%,-0.004,0.67,—,—,—,—,—,2098,
O,55,✓ ,27.4%,+0.032,0.44,—,—,—,—,—,2098,
WPC,55,✓ ,27.5%,+0.074,0.41,—,—,—,—,—,2098,
EQR,55,✓ ,26.5%,+0.057,0.21,—,—,—,—,—,2098,
AVB,55,✓ ,26.3%,+0.030,0.41,—,—,—,—,—,2098,
MAA,55,✓ ,25.5%,-0.009,0.53,—,—,—,—,—,2098,
