Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
ELV,58,✓ ,32.7%,+0.029,0.50,—,—,—,—,—,2178,
MMM,58,✓ ,28.2%,+0.013,0.01,—,—,—,—,—,2178,
INTC,58,✓ ,48.3%,+0.025,0.05,—,—,—,—,—,2178,
ACN,58,✓ ,29.9%,+0.029,0.40,—,—,—,—,—,2177,
CL,56,✓ ,20.6%,+0.011,0.80,—,—,—,—,—,2177,
PG,56,✓ ,20.1%,+0.008,0.80,—,—,—,—,—,2177,
PM,56,✓ ,26.0%,+0.019,0.84,—,—,—,—,—,2177,
AEP,56,✓ ,22.0%,+0.012,0.80,—,—,—,—,—,2177,
JNJ,56,✓ ,19.7%,+0.006,0.76,—,—,—,—,—,2177,
MRK,56,✓ ,24.1%,+0.005,0.77,—,—,—,—,—,2177,
GLD,56,✓ ,17.1%,-0.015,0.83,—,—,—,—,—,2178,
PEP,55,✓ ,21.0%,+0.049,0.68,—,—,—,—,—,2177,
NEE,55,✓ ,26.8%,+0.078,0.67,—,—,—,—,—,2177,
BTI,55,✓ ,25.1%,+0.034,0.52,—,—,—,—,—,2178,
XEL,55,✓ ,22.8%,+0.032,0.70,—,—,—,—,—,2177,
O,55,✓ ,27.1%,+0.031,0.49,—,—,—,—,—,2177,
WPC,55,✓ ,27.2%,+0.073,0.46,—,—,—,—,—,2177,
IWM,55,✓ ,24.3%,+0.050,0.69,—,—,—,—,—,2177,
IEF,54,✓ ,6.9%,+0.022,0.00,—,—,—,—,—,2177,
AFL,53,✓ ,27.3%,-0.065,0.88,—,—,—,—,—,2177,
ABBV,51,✓ ,27.0%,+0.018,0.92,—,—,—,—,—,2177,
AMGN,51,✓ ,25.6%,+0.012,0.91,—,—,—,—,—,2177,
BRK-B,51,✓ ,20.4%,+0.019,0.92,—,—,—,—,—,2177,
V,51,✓ ,25.7%,+0.015,0.91,—,—,—,—,—,2178,
PGR,51,✓ ,26.3%,-0.019,0.95,—,—,—,—,—,2177,
QQQ,51,✓ ,23.9%,+0.020,0.92,—,—,—,—,—,2178,
FAST,51,✓ ,27.2%,+0.027,0.95,—,—,—,—,—,2177,
NNN,50,✓ ,29.7%,+0.019,0.42,—,—,—,—,—,2177,
COLD,50,✓ ,32.2%,+0.058,0.14,—,—,—,—,—,2165,
WFC,50,✓ ,33.9%,+0.058,0.45,—,—,—,—,—,2177,
USB,50,✓ ,32.1%,+0.046,0.16,—,—,—,—,—,2177,
META,50,✓ ,41.9%,+0.005,0.65,—,—,—,—,—,2178,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.7%,-0.000,0.75,—,—,—,—,—,2177,
PPL,48,~ ,24.0%,-0.003,0.71,—,—,—,—,—,2177,
HON,48,~ ,25.4%,+0.033,0.77,—,—,—,—,—,2177,
FE,47,~ ,25.9%,+0.085,0.63,—,—,—,—,—,2177,
VNQ,47,~ ,21.9%,+0.056,0.63,—,—,—,—,—,2177,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
COIN,46,~ ,84.1%,-0.011,0.09,—,—,—,—,—,1353,
SHOP,46,~ ,61.4%,+0.020,0.49,—,—,—,—,—,2177,
PEG,43,~ ,22.9%,+0.064,0.87,—,—,—,—,—,2177,
CI,43,~ ,32.4%,+0.001,0.77,—,—,—,—,—,2178,
CB,43,~ ,25.2%,+0.088,0.91,—,—,—,—,—,2177,
TRV,43,~ ,26.2%,+0.063,0.87,—,—,—,—,—,2178,
ITW,43,~ ,25.1%,+0.044,0.88,—,—,—,—,—,2177,
DOV,43,~ ,27.8%,+0.039,0.87,—,—,—,—,—,2177,
WM,43,~ ,20.7%,+0.062,0.95,—,—,—,—,—,2177,
ROK,43,~ ,33.1%,-0.004,0.80,—,—,—,—,—,2177,
RSG,43,~ ,20.3%,+0.082,0.96,—,—,—,—,—,2177,
XLV,43,~ ,17.5%,+0.048,0.91,—,—,—,—,—,2178,
QCOM,43,~ ,41.2%,-0.017,0.76,—,—,—,—,—,2177,
BSX,42,~ ,29.0%,+0.037,0.70,—,—,—,—,—,2177,
BAC,42,~ ,31.4%,+0.051,0.65,—,—,—,—,—,2177,
EXC,40,~ ,24.8%,+0.119,0.81,—,—,—,—,—,2177,
ETR,40,~ ,25.3%,+0.056,0.79,—,—,—,—,—,2177,
STAG,40,~ ,27.6%,+0.110,0.79,—,—,—,—,—,2177,
XLF,40,~ ,23.1%,+0.052,0.85,—,—,—,—,—,2178,
MA,38,~ ,28.3%,-0.015,0.90,—,—,—,—,—,2177,
EMR,38,~ ,30.8%,+0.017,0.86,—,—,—,—,—,2178,
CTAS,38,~ ,28.1%,+0.022,0.95,—,—,—,—,—,2177,
GOOGL,38,~ ,31.1%,-0.001,0.88,—,—,—,—,—,2178,
AAPL,38,~ ,30.5%,+0.010,0.90,—,—,—,—,—,2178,
MSFT,38,~ ,29.1%,+0.027,0.91,—,—,—,—,—,2178,
NVDA,38,~ ,50.4%,+0.016,0.93,—,—,—,—,—,2178,
ETH-USD,38,~ ,70.2%,+0.002,0.58,—,—,—,—,—,3166,
DUK,35,~ ,21.4%,+0.066,0.90,—,—,—,—,—,2177,
SO,35,~ ,23.0%,+0.055,0.95,—,—,—,—,—,2177,
SRE,35,~ ,26.4%,+0.060,0.86,—,—,—,—,—,2177,
PLD,35,~ ,28.3%,+0.058,0.72,—,—,—,—,—,2177,
VICI,35,~ ,30.0%,+0.028,0.82,—,—,—,—,—,2177,
JPM,35,~ ,28.6%,+0.070,0.84,—,—,—,—,—,2177,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.3%,+0.065,0.93,—,—,—,—,—,2177,
XLU,35,~ ,20.1%,+0.071,0.90,—,—,—,—,—,2177,
XLP,35,~ ,15.6%,+0.034,0.93,—,—,—,—,—,2177,
SCHD,35,~ ,17.8%,+0.063,0.91,—,—,—,—,—,2178,
DIA,35,~ ,18.7%,+0.067,0.93,—,—,—,—,—,2177,
XLI,35,~ ,21.3%,+0.061,0.90,—,—,—,—,—,2177,
IBM,35,~ ,30.1%,+0.040,0.79,—,—,—,—,—,2177,
TXN,35,~ ,33.4%,+0.063,0.82,—,—,—,—,—,2177,
AMD,31,~ ,56.3%,-0.004,0.82,—,—,—,—,—,2178,
AXP,30,~ ,33.4%,+0.004,0.89,—,—,—,—,—,2177,
GWW,30,~ ,28.7%,+0.034,0.95,—,—,—,—,—,2178,
PH,30,~ ,33.4%,+0.054,0.93,—,—,—,—,—,2177,
ADI,30,~ ,34.6%,+0.042,0.92,—,—,—,—,—,2178,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
AVB,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,27,Histórico insuficiente
EQR,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,14,Histórico insuficiente
