Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
ABBV,51,✓ ,27.0%,+0.018,0.91,—,—,—,—,—,2149,
AMGN,51,✓ ,25.5%,+0.011,0.91,—,—,—,—,—,2149,
BRK-B,51,✓ ,20.5%,+0.021,0.92,—,—,—,—,—,2149,
V,51,✓ ,25.8%,+0.017,0.91,—,—,—,—,—,2149,
PGR,51,✓ ,26.3%,-0.014,0.95,—,—,—,—,—,2149,
QQQ,51,✓ ,23.9%,+0.023,0.92,—,—,—,—,—,2149,
FAST,51,✓ ,27.3%,+0.027,0.95,—,—,—,—,—,2149,
ELV,50,✓ ,32.8%,+0.028,0.50,—,—,—,—,—,2149,
NNN,50,✓ ,29.9%,+0.018,0.40,—,—,—,—,—,2149,
COLD,50,✓ ,32.1%,+0.059,0.12,—,—,—,—,—,2137,
WFC,50,✓ ,34.1%,+0.058,0.43,—,—,—,—,—,2149,
USB,50,✓ ,32.3%,+0.047,0.13,—,—,—,—,—,2149,
INTC,50,✓ ,48.0%,+0.032,0.09,—,—,—,—,—,2149,
ACN,50,✓ ,29.5%,+0.032,0.44,—,—,—,—,—,2149,
META,50,✓ ,41.9%,+0.004,0.65,—,—,—,—,—,2149,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.8%,+0.002,0.75,—,—,—,—,—,2149,
HON,48,~ ,25.2%,+0.032,0.76,—,—,—,—,—,2149,
FE,47,~ ,26.1%,+0.085,0.62,—,—,—,—,—,2149,
VNQ,47,~ ,22.0%,+0.057,0.61,—,—,—,—,—,2149,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.2%,+0.022,0.49,—,—,—,—,—,2149,
COIN,46,~ ,84.3%,-0.008,0.09,—,—,—,—,—,1324,
PEG,43,~ ,22.9%,+0.065,0.87,—,—,—,—,—,2149,
CI,43,~ ,32.4%,+0.002,0.77,—,—,—,—,—,2149,
CB,43,~ ,25.3%,+0.089,0.91,—,—,—,—,—,2149,
TRV,43,~ ,26.3%,+0.062,0.87,—,—,—,—,—,2149,
EMR,43,~ ,30.7%,+0.015,0.85,—,—,—,—,—,2149,
ITW,43,~ ,25.1%,+0.043,0.87,—,—,—,—,—,2149,
ROK,43,~ ,33.2%,-0.000,0.79,—,—,—,—,—,2149,
WM,43,~ ,20.8%,+0.067,0.95,—,—,—,—,—,2149,
RSG,43,~ ,20.3%,+0.084,0.96,—,—,—,—,—,2149,
DOV,43,~ ,27.7%,+0.049,0.87,—,—,—,—,—,2149,
XLV,43,~ ,17.5%,+0.050,0.90,—,—,—,—,—,2149,
QCOM,43,~ ,41.2%,-0.016,0.76,—,—,—,—,—,2149,
BAC,42,~ ,31.6%,+0.051,0.64,—,—,—,—,—,2149,
EXC,40,~ ,24.9%,+0.119,0.80,—,—,—,—,—,2149,
ETR,40,~ ,25.3%,+0.057,0.79,—,—,—,—,—,2149,
STAG,40,~ ,27.7%,+0.112,0.79,—,—,—,—,—,2149,
XLF,40,~ ,23.3%,+0.052,0.84,—,—,—,—,—,2149,
MA,38,~ ,28.4%,-0.013,0.90,—,—,—,—,—,2149,
AAPL,38,~ ,30.5%,+0.015,0.90,—,—,—,—,—,2149,
GOOGL,38,~ ,31.0%,-0.006,0.88,—,—,—,—,—,2149,
MSFT,38,~ ,28.7%,+0.026,0.91,—,—,—,—,—,2149,
NVDA,38,~ ,50.5%,+0.018,0.93,—,—,—,—,—,2149,
ETH-USD,38,~ ,70.4%,+0.002,0.59,—,—,—,—,—,3125,
DUK,35,~ ,21.4%,+0.066,0.89,—,—,—,—,—,2149,
SO,35,~ ,23.0%,+0.054,0.95,—,—,—,—,—,2149,
SRE,35,~ ,26.4%,+0.056,0.85,—,—,—,—,—,2149,
BSX,35,~ ,28.9%,+0.033,0.73,—,—,—,—,—,2149,
PLD,35,~ ,28.4%,+0.059,0.71,—,—,—,—,—,2149,
VICI,35,~ ,30.2%,+0.029,0.83,—,—,—,—,—,2149,
JPM,35,~ ,28.7%,+0.071,0.83,—,—,—,—,—,2149,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.4%,+0.065,0.92,—,—,—,—,—,2149,
XLU,35,~ ,20.2%,+0.071,0.89,—,—,—,—,—,2149,
XLP,35,~ ,15.6%,+0.037,0.93,—,—,—,—,—,2149,
XLI,35,~ ,21.3%,+0.061,0.90,—,—,—,—,—,2149,
DIA,35,~ ,18.8%,+0.069,0.93,—,—,—,—,—,2149,
SCHD,35,~ ,17.9%,+0.063,0.91,—,—,—,—,—,2149,
IBM,35,~ ,30.1%,+0.039,0.78,—,—,—,—,—,2149,
TXN,35,~ ,33.4%,+0.062,0.81,—,—,—,—,—,2149,
AMD,31,~ ,56.1%,+0.001,0.82,—,—,—,—,—,2149,
AXP,30,~ ,33.5%,+0.003,0.88,—,—,—,—,—,2149,
GWW,30,~ ,28.8%,+0.034,0.95,—,—,—,—,—,2149,
PH,30,~ ,33.4%,+0.055,0.92,—,—,—,—,—,2149,
CTAS,30,~ ,28.1%,+0.024,0.95,—,—,—,—,—,2149,
ADI,30,~ ,34.6%,+0.043,0.92,—,—,—,—,—,2149,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
