Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
WPC,55,✓ ,27.2%,+0.073,0.47,—,—,—,—,—,2194,
IWM,55,✓ ,24.2%,+0.050,0.70,—,—,—,—,—,2194,
IEF,54,✓ ,6.9%,+0.020,0.00,—,—,—,—,—,2194,
AFL,53,✓ ,27.2%,-0.066,0.88,—,—,—,—,—,2194,
ABBV,51,✓ ,26.9%,+0.017,0.92,—,—,—,—,—,2194,
AMGN,51,✓ ,25.8%,+0.013,0.91,—,—,—,—,—,2194,
BRK-B,51,✓ ,20.4%,+0.019,0.92,—,—,—,—,—,2194,
V,51,✓ ,25.6%,+0.015,0.92,—,—,—,—,—,2194,
PGR,51,✓ ,26.2%,-0.020,0.95,—,—,—,—,—,2194,
QQQ,51,✓ ,23.8%,+0.020,0.92,—,—,—,—,—,2194,
FAST,51,✓ ,27.2%,+0.027,0.95,—,—,—,—,—,2194,
ELV,50,✓ ,32.7%,+0.030,0.50,—,—,—,—,—,2194,
NNN,50,✓ ,29.6%,+0.019,0.42,—,—,—,—,—,2194,
COLD,50,✓ ,32.2%,+0.058,0.15,—,—,—,—,—,2182,
WFC,50,✓ ,33.9%,+0.057,0.46,—,—,—,—,—,2194,
USB,50,✓ ,32.1%,+0.048,0.17,—,—,—,—,—,2194,
META,50,✓ ,42.0%,+0.008,0.66,—,—,—,—,—,2194,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.7%,-0.001,0.76,—,—,—,—,—,2194,
PPL,48,~ ,23.9%,-0.005,0.71,—,—,—,—,—,2194,
HON,48,~ ,25.3%,+0.032,0.77,—,—,—,—,—,2194,
FE,47,~ ,25.9%,+0.084,0.64,—,—,—,—,—,2194,
VNQ,47,~ ,21.9%,+0.056,0.63,—,—,—,—,—,2194,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
COIN,46,~ ,84.2%,-0.007,0.09,—,—,—,—,—,1369,
SHOP,46,~ ,61.4%,+0.023,0.50,—,—,—,—,—,2194,
PEG,43,~ ,22.8%,+0.064,0.87,—,—,—,—,—,2194,
CI,43,~ ,32.3%,+0.001,0.76,—,—,—,—,—,2194,
TRV,43,~ ,26.2%,+0.063,0.87,—,—,—,—,—,2194,
CB,43,~ ,25.1%,+0.086,0.92,—,—,—,—,—,2194,
ITW,43,~ ,25.0%,+0.045,0.88,—,—,—,—,—,2194,
ROK,43,~ ,33.1%,-0.003,0.80,—,—,—,—,—,2194,
RSG,43,~ ,20.2%,+0.080,0.96,—,—,—,—,—,2194,
WM,43,~ ,20.7%,+0.059,0.95,—,—,—,—,—,2194,
DOV,43,~ ,27.7%,+0.039,0.87,—,—,—,—,—,2194,
XLV,43,~ ,17.5%,+0.048,0.91,—,—,—,—,—,2194,
QCOM,43,~ ,41.3%,-0.017,0.76,—,—,—,—,—,2194,
BSX,42,~ ,29.1%,+0.036,0.68,—,—,—,—,—,2194,
BAC,42,~ ,31.4%,+0.050,0.66,—,—,—,—,—,2194,
EXC,40,~ ,24.8%,+0.117,0.81,—,—,—,—,—,2194,
ETR,40,~ ,25.2%,+0.056,0.80,—,—,—,—,—,2194,
STAG,40,~ ,27.5%,+0.110,0.79,—,—,—,—,—,2194,
XLF,40,~ ,23.1%,+0.052,0.85,—,—,—,—,—,2194,
MA,38,~ ,28.2%,-0.014,0.91,—,—,—,—,—,2194,
EMR,38,~ ,30.7%,+0.017,0.86,—,—,—,—,—,2194,
CTAS,38,~ ,28.0%,+0.022,0.95,—,—,—,—,—,2194,
AAPL,38,~ ,30.4%,+0.010,0.91,—,—,—,—,—,2194,
MSFT,38,~ ,29.0%,+0.027,0.91,—,—,—,—,—,2194,
GOOGL,38,~ ,31.1%,+0.001,0.89,—,—,—,—,—,2194,
NVDA,38,~ ,50.3%,+0.015,0.93,—,—,—,—,—,2194,
ETH-USD,38,~ ,70.0%,+0.002,0.58,—,—,—,—,—,3190,
DUK,35,~ ,21.3%,+0.065,0.90,—,—,—,—,—,2194,
SO,35,~ ,22.9%,+0.054,0.95,—,—,—,—,—,2194,
SRE,35,~ ,26.3%,+0.052,0.86,—,—,—,—,—,2194,
PLD,35,~ ,28.2%,+0.059,0.72,—,—,—,—,—,2194,
VICI,35,~ ,30.0%,+0.028,0.81,—,—,—,—,—,2194,
JPM,35,~ ,28.5%,+0.069,0.84,—,—,—,—,—,2194,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.3%,+0.065,0.93,—,—,—,—,—,2194,
SCHD,35,~ ,17.8%,+0.064,0.92,—,—,—,—,—,2194,
XLP,35,~ ,15.6%,+0.032,0.94,—,—,—,—,—,2194,
XLU,35,~ ,20.1%,+0.069,0.90,—,—,—,—,—,2194,
XLI,35,~ ,21.2%,+0.062,0.90,—,—,—,—,—,2194,
DIA,35,~ ,18.7%,+0.069,0.93,—,—,—,—,—,2194,
IBM,35,~ ,30.1%,+0.036,0.79,—,—,—,—,—,2194,
TXN,35,~ ,33.3%,+0.061,0.82,—,—,—,—,—,2194,
AMD,31,~ ,56.4%,-0.007,0.83,—,—,—,—,—,2194,
AXP,30,~ ,33.3%,+0.005,0.89,—,—,—,—,—,2194,
GWW,30,~ ,28.6%,+0.033,0.95,—,—,—,—,—,2194,
PH,30,~ ,33.3%,+0.054,0.93,—,—,—,—,—,2194,
ADI,30,~ ,34.6%,+0.041,0.92,—,—,—,—,—,2194,
PEP,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
AVB,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,1,Histórico insuficiente
EQR,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,1,Histórico insuficiente
