Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
PGR,51,✓ ,26.0%,-0.018,0.95,—,—,—,—,—,2134,
FAST,51,✓ ,27.3%,+0.027,0.94,—,—,—,—,—,2134,
QQQ,51,✓ ,23.9%,+0.026,0.92,—,—,—,—,—,2134,
NNN,50,✓ ,29.9%,+0.019,0.39,—,—,—,—,—,2134,
COLD,50,✓ ,32.1%,+0.059,0.12,—,—,—,—,—,2122,
WFC,50,✓ ,34.1%,+0.059,0.42,—,—,—,—,—,2134,
USB,50,✓ ,32.3%,+0.047,0.12,—,—,—,—,—,2134,
META,50,✓ ,41.8%,+0.006,0.64,—,—,—,—,—,2134,
INTC,50,✓ ,47.7%,+0.036,0.13,—,—,—,—,—,2134,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
ACN,50,✓ ,29.4%,+0.033,0.49,—,—,—,—,—,2134,
PEP,48,~ ,20.9%,+0.061,0.70,—,—,—,—,—,2134,
WEC,48,~ ,22.8%,+0.003,0.74,—,—,—,—,—,2134,
FE,47,~ ,26.1%,+0.086,0.61,—,—,—,—,—,2134,
VNQ,47,~ ,22.1%,+0.057,0.61,—,—,—,—,—,2134,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.4%,+0.020,0.48,—,—,—,—,—,2134,
COIN,46,~ ,84.5%,-0.006,0.09,—,—,—,—,—,1309,
PEG,43,~ ,23.0%,+0.066,0.87,—,—,—,—,—,2134,
CI,43,~ ,32.4%,+0.003,0.77,—,—,—,—,—,2134,
CB,43,~ ,25.2%,+0.091,0.91,—,—,—,—,—,2134,
TRV,43,~ ,26.2%,+0.062,0.87,—,—,—,—,—,2134,
EMR,43,~ ,30.8%,+0.015,0.85,—,—,—,—,—,2134,
ITW,43,~ ,25.1%,+0.044,0.87,—,—,—,—,—,2134,
DOV,43,~ ,27.7%,+0.051,0.87,—,—,—,—,—,2134,
ROK,43,~ ,33.2%,+0.002,0.78,—,—,—,—,—,2134,
WM,43,~ ,20.7%,+0.070,0.95,—,—,—,—,—,2134,
RSG,43,~ ,20.2%,+0.088,0.96,—,—,—,—,—,2134,
XLV,43,~ ,17.5%,+0.052,0.90,—,—,—,—,—,2134,
QCOM,43,~ ,41.2%,-0.011,0.75,—,—,—,—,—,2134,
ELV,42,~ ,32.6%,+0.030,0.51,—,—,—,—,—,2134,
BAC,42,~ ,31.6%,+0.050,0.63,—,—,—,—,—,2134,
EXC,40,~ ,24.9%,+0.121,0.80,—,—,—,—,—,2134,
ETR,40,~ ,25.4%,+0.057,0.78,—,—,—,—,—,2134,
STAG,40,~ ,27.7%,+0.111,0.79,—,—,—,—,—,2134,
XLF,40,~ ,23.3%,+0.052,0.84,—,—,—,—,—,2134,
MA,38,~ ,28.4%,-0.013,0.90,—,—,—,—,—,2134,
AAPL,38,~ ,30.5%,+0.018,0.90,—,—,—,—,—,2134,
GOOGL,38,~ ,31.0%,-0.005,0.88,—,—,—,—,—,2134,
NVDA,38,~ ,50.6%,+0.017,0.92,—,—,—,—,—,2134,
ETH-USD,38,~ ,70.5%,+0.002,0.59,—,—,—,—,—,3103,
DUK,35,~ ,21.4%,+0.068,0.89,—,—,—,—,—,2134,
SO,35,~ ,23.1%,+0.056,0.94,—,—,—,—,—,2134,
SRE,35,~ ,26.4%,+0.057,0.85,—,—,—,—,—,2134,
BSX,35,~ ,28.9%,+0.035,0.75,—,—,—,—,—,2134,
PLD,35,~ ,28.4%,+0.060,0.71,—,—,—,—,—,2134,
VICI,35,~ ,30.2%,+0.030,0.83,—,—,—,—,—,2134,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.5%,+0.065,0.92,—,—,—,—,—,2134,
SCHD,35,~ ,17.9%,+0.064,0.91,—,—,—,—,—,2134,
XLP,35,~ ,15.6%,+0.040,0.93,—,—,—,—,—,2134,
XLI,35,~ ,21.3%,+0.063,0.90,—,—,—,—,—,2134,
XLU,35,~ ,20.2%,+0.072,0.89,—,—,—,—,—,2134,
IBM,35,~ ,28.3%,+0.045,0.78,—,—,—,—,—,2134,
TXN,35,~ ,33.3%,+0.069,0.81,—,—,—,—,—,2134,
DIA,35,~ ,18.8%,+0.069,0.93,—,—,—,—,—,2134,
AMD,31,~ ,56.0%,+0.007,0.81,—,—,—,—,—,2134,
AXP,30,~ ,33.5%,+0.002,0.88,—,—,—,—,—,2134,
PH,30,~ ,33.5%,+0.056,0.92,—,—,—,—,—,2134,
GWW,30,~ ,28.8%,+0.035,0.94,—,—,—,—,—,2134,
CTAS,30,~ ,28.0%,+0.029,0.95,—,—,—,—,—,2134,
MSFT,30,~ ,28.7%,+0.030,0.91,—,—,—,—,—,2134,
ADI,30,~ ,34.7%,+0.048,0.92,—,—,—,—,—,2134,
JPM,27,✗ ,28.7%,+0.071,0.83,—,—,—,—,—,2134,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
