Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
KMB,71,✓✓,22.3%,-0.021,0.38,—,—,—,—,—,2132,
GIS,71,✓✓,22.9%,+0.028,0.27,—,—,—,—,—,2132,
SJM,71,✓✓,25.3%,-0.005,0.31,—,—,—,—,—,2132,
CPB,71,✓✓,26.3%,-0.015,0.00,—,—,—,—,—,2132,
CAG,71,✓✓,27.6%,+0.006,0.07,—,—,—,—,—,2132,
PFE,71,✓✓,25.2%,+0.014,0.01,—,—,—,—,—,2132,
BDX,71,✓✓,24.9%,+0.002,0.00,—,—,—,—,—,2132,
CCI,71,✓✓,27.4%,+0.023,0.00,—,—,—,—,—,2132,
AMT,71,✓✓,27.6%,+0.021,0.19,—,—,—,—,—,2132,
MKC,63,✓ ,25.4%,+0.088,0.04,—,—,—,—,—,2132,
MO,63,✓ ,24.2%,+0.001,0.64,—,—,—,—,—,2132,
BTI,63,✓ ,25.0%,+0.038,0.49,—,—,—,—,—,2132,
ES,63,✓ ,25.8%,+0.042,0.09,—,—,—,—,—,2132,
ABT,63,✓ ,24.8%,-0.001,0.66,—,—,—,—,—,2132,
MDT,63,✓ ,24.3%,+0.047,0.03,—,—,—,—,—,2132,
BMY,63,✓ ,25.1%,+0.037,0.17,—,—,—,—,—,2132,
EQR,63,✓ ,26.4%,+0.056,0.22,—,—,—,—,—,2132,
AVB,63,✓ ,26.2%,+0.030,0.41,—,—,—,—,—,2132,
TLT,63,✓ ,15.5%,+0.052,0.33,—,—,—,—,—,2132,
CSCO,63,✓ ,27.5%,-0.011,0.66,—,—,—,—,—,2132,
SPG,60,✓ ,39.7%,-0.049,0.31,—,—,—,—,—,2132,
KO,58,✓ ,24.1%,-0.028,0.85,—,—,—,—,—,1302,
AES,58,✓ ,38.0%,+0.016,0.07,—,—,—,—,—,2132,
ZTS,58,✓ ,29.0%,+0.015,0.30,—,—,—,—,—,2132,
MMM,58,✓ ,28.2%,+0.012,0.00,—,—,—,—,—,2132,
CL,56,✓ ,20.5%,+0.019,0.79,—,—,—,—,—,2132,
PG,56,✓ ,20.1%,+0.013,0.81,—,—,—,—,—,2132,
PM,56,✓ ,26.0%,+0.021,0.83,—,—,—,—,—,2132,
AEP,56,✓ ,22.1%,+0.013,0.79,—,—,—,—,—,2132,
JNJ,56,✓ ,19.6%,+0.011,0.76,—,—,—,—,—,2132,
MRK,56,✓ ,23.7%,+0.009,0.76,—,—,—,—,—,2132,
HON,56,✓ ,25.1%,+0.026,0.76,—,—,—,—,—,2132,
GLD,56,✓ ,16.9%,-0.014,0.82,—,—,—,—,—,2132,
HSY,55,✓ ,24.0%,+0.031,0.67,—,—,—,—,—,2132,
NEE,55,✓ ,27.0%,+0.078,0.66,—,—,—,—,—,2132,
D,55,✓ ,25.1%,+0.065,0.01,—,—,—,—,—,2132,
XEL,55,✓ ,22.9%,+0.033,0.68,—,—,—,—,—,2132,
PPL,55,✓ ,24.0%,-0.002,0.69,—,—,—,—,—,2132,
O,55,✓ ,27.3%,+0.032,0.46,—,—,—,—,—,2132,
WPC,55,✓ ,27.4%,+0.073,0.43,—,—,—,—,—,2132,
MAA,55,✓ ,25.4%,-0.011,0.52,—,—,—,—,—,2132,
IWM,55,✓ ,24.5%,+0.051,0.67,—,—,—,—,—,2132,
IEF,54,✓ ,6.9%,+0.024,0.00,—,—,—,—,—,2132,
AFL,53,✓ ,27.4%,-0.064,0.87,—,—,—,—,—,2132,
ABBV,51,✓ ,27.0%,+0.019,0.91,—,—,—,—,—,2132,
AMGN,51,✓ ,25.5%,+0.012,0.90,—,—,—,—,—,2132,
BRK-B,51,✓ ,20.5%,+0.021,0.92,—,—,—,—,—,2132,
V,51,✓ ,25.8%,+0.017,0.91,—,—,—,—,—,2132,
PGR,51,✓ ,26.0%,-0.017,0.95,—,—,—,—,—,2132,
FAST,51,✓ ,27.3%,+0.028,0.94,—,—,—,—,—,2132,
QQQ,51,✓ ,23.9%,+0.027,0.92,—,—,—,—,—,2132,
