Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
KMB,71,✓✓,22.2%,-0.022,0.38,—,—,—,—,—,2123,
GIS,71,✓✓,22.9%,+0.030,0.29,—,—,—,—,—,2123,
CPB,71,✓✓,26.2%,-0.009,0.00,—,—,—,—,—,2123,
SJM,71,✓✓,25.3%,-0.002,0.31,—,—,—,—,—,2123,
CAG,71,✓✓,27.5%,+0.009,0.07,—,—,—,—,—,2123,
PFE,71,✓✓,25.2%,+0.016,0.01,—,—,—,—,—,2123,
BDX,71,✓✓,24.8%,+0.001,0.00,—,—,—,—,—,2123,
CCI,71,✓✓,27.4%,+0.023,0.00,—,—,—,—,—,2123,
AMT,71,✓✓,27.5%,+0.021,0.19,—,—,—,—,—,2123,
HSY,63,✓ ,23.9%,+0.029,0.67,—,—,—,—,—,2123,
MKC,63,✓ ,25.4%,+0.092,0.05,—,—,—,—,—,2123,
MO,63,✓ ,24.2%,+0.003,0.64,—,—,—,—,—,2123,
BTI,63,✓ ,25.0%,+0.042,0.49,—,—,—,—,—,2123,
ES,63,✓ ,25.9%,+0.042,0.09,—,—,—,—,—,2123,
ABT,63,✓ ,24.8%,-0.001,0.67,—,—,—,—,—,2123,
MDT,63,✓ ,24.3%,+0.045,0.03,—,—,—,—,—,2123,
BMY,63,✓ ,25.0%,+0.039,0.17,—,—,—,—,—,2123,
EQR,63,✓ ,26.4%,+0.056,0.22,—,—,—,—,—,2123,
TLT,63,✓ ,15.5%,+0.051,0.32,—,—,—,—,—,2123,
CSCO,63,✓ ,27.4%,-0.012,0.66,—,—,—,—,—,2123,
SPG,60,✓ ,39.7%,-0.049,0.30,—,—,—,—,—,2123,
KO,58,✓ ,24.1%,-0.028,0.85,—,—,—,—,—,1302,
AES,58,✓ ,38.1%,+0.016,0.07,—,—,—,—,—,2123,
ZTS,58,✓ ,29.0%,+0.015,0.33,—,—,—,—,—,2123,
MMM,58,✓ ,28.2%,+0.011,0.00,—,—,—,—,—,2123,
CL,56,✓ ,20.5%,+0.020,0.79,—,—,—,—,—,2123,
PG,56,✓ ,20.1%,+0.011,0.81,—,—,—,—,—,2123,
PM,56,✓ ,26.0%,+0.024,0.83,—,—,—,—,—,2123,
AEP,56,✓ ,22.1%,+0.013,0.79,—,—,—,—,—,2123,
JNJ,56,✓ ,19.5%,+0.016,0.76,—,—,—,—,—,2123,
MRK,56,✓ ,23.7%,+0.012,0.76,—,—,—,—,—,2123,
HON,56,✓ ,25.1%,+0.027,0.76,—,—,—,—,—,2123,
GLD,56,✓ ,16.8%,-0.014,0.82,—,—,—,—,—,2123,
