Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
KMB,71,✓✓,22.4%,-0.017,0.34,—,—,—,—,—,2192,
GIS,71,✓✓,23.4%,+0.013,0.19,—,—,—,—,—,2192,
CPB,71,✓✓,26.7%,-0.016,0.01,—,—,—,—,—,2192,
CAG,71,✓✓,27.7%,-0.003,0.12,—,—,—,—,—,2192,
SJM,71,✓✓,25.5%,-0.007,0.33,—,—,—,—,—,2192,
PFE,71,✓✓,25.1%,+0.010,0.01,—,—,—,—,—,2192,
BDX,71,✓✓,25.0%,-0.001,0.00,—,—,—,—,—,2192,
AMT,71,✓✓,27.5%,+0.015,0.17,—,—,—,—,—,2192,
CCI,71,✓✓,27.5%,+0.018,0.01,—,—,—,—,—,2192,
HSY,63,✓ ,24.0%,+0.023,0.65,—,—,—,—,—,2192,
MKC,63,✓ ,25.5%,+0.079,0.02,—,—,—,—,—,2192,
MO,63,✓ ,24.4%,-0.002,0.67,—,—,—,—,—,2192,
D,63,✓ ,24.8%,+0.065,0.00,—,—,—,—,—,2192,
ES,63,✓ ,25.7%,+0.039,0.11,—,—,—,—,—,2192,
ABT,63,✓ ,25.0%,-0.000,0.64,—,—,—,—,—,2192,
MDT,63,✓ ,24.4%,+0.049,0.04,—,—,—,—,—,2192,
BMY,63,✓ ,25.1%,+0.031,0.21,—,—,—,—,—,2192,
MAA,63,✓ ,25.2%,-0.011,0.51,—,—,—,—,—,2192,
TLT,63,✓ ,15.3%,+0.049,0.35,—,—,—,—,—,2192,
CSCO,63,✓ ,27.7%,-0.016,0.67,—,—,—,—,—,2192,
SPG,60,✓ ,39.3%,-0.049,0.35,—,—,—,—,—,2192,
KO,58,✓ ,24.1%,-0.028,0.85,—,—,—,—,—,1302,
AES,58,✓ ,37.5%,+0.016,0.06,—,—,—,—,—,2192,
ZTS,58,✓ ,29.0%,+0.016,0.17,—,—,—,—,—,2192,
ELV,58,✓ ,32.7%,+0.030,0.50,—,—,—,—,—,2192,
MMM,58,✓ ,28.1%,+0.015,0.01,—,—,—,—,—,2192,
INTC,58,✓ ,48.6%,+0.018,0.04,—,—,—,—,—,2192,
ACN,58,✓ ,30.0%,+0.029,0.38,—,—,—,—,—,2192,
PG,56,✓ ,20.0%,+0.006,0.79,—,—,—,—,—,2192,
PM,56,✓ ,26.0%,+0.016,0.84,—,—,—,—,—,2192,
AEP,56,✓ ,22.0%,+0.011,0.80,—,—,—,—,—,2192,
JNJ,56,✓ ,19.7%,+0.004,0.76,—,—,—,—,—,2192,
MRK,56,✓ ,24.1%,+0.005,0.78,—,—,—,—,—,2192,
GLD,56,✓ ,17.1%,-0.017,0.83,—,—,—,—,—,2192,
PEP,55,✓ ,20.9%,+0.050,0.67,—,—,—,—,—,2192,
BTI,55,✓ ,25.1%,+0.033,0.53,—,—,—,—,—,2192,
NEE,55,✓ ,26.8%,+0.079,0.67,—,—,—,—,—,2192,
O,55,✓ ,27.1%,+0.031,0.49,—,—,—,—,—,2192,
WPC,55,✓ ,27.2%,+0.073,0.47,—,—,—,—,—,2192,
IWM,55,✓ ,24.2%,+0.050,0.69,—,—,—,—,—,2192,
IEF,54,✓ ,6.9%,+0.021,0.00,—,—,—,—,—,2192,
AFL,53,✓ ,27.2%,-0.066,0.88,—,—,—,—,—,2192,
ABBV,51,✓ ,26.9%,+0.017,0.92,—,—,—,—,—,2192,
AMGN,51,✓ ,25.8%,+0.013,0.91,—,—,—,—,—,2192,
BRK-B,51,✓ ,20.4%,+0.018,0.92,—,—,—,—,—,2192,
V,51,✓ ,25.6%,+0.015,0.92,—,—,—,—,—,2192,
PGR,51,✓ ,26.2%,-0.021,0.95,—,—,—,—,—,2192,
CTAS,51,✓ ,28.0%,+0.022,0.95,—,—,—,—,—,2192,
QQQ,51,✓ ,23.8%,+0.020,0.92,—,—,—,—,—,2192,
FAST,51,✓ ,27.2%,+0.027,0.95,—,—,—,—,—,2192,
NNN,50,✓ ,29.6%,+0.019,0.42,—,—,—,—,—,2192,
COLD,50,✓ ,32.2%,+0.057,0.15,—,—,—,—,—,2180,
WFC,50,✓ ,33.9%,+0.056,0.46,—,—,—,—,—,2192,
USB,50,✓ ,32.1%,+0.047,0.17,—,—,—,—,—,2192,
META,50,✓ ,42.0%,+0.008,0.66,—,—,—,—,—,2192,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
XEL,48,~ ,22.8%,+0.031,0.70,—,—,—,—,—,2192,
WEC,48,~ ,22.7%,-0.001,0.76,—,—,—,—,—,2192,
PPL,48,~ ,23.9%,-0.004,0.71,—,—,—,—,—,2192,
HON,48,~ ,25.3%,+0.032,0.77,—,—,—,—,—,2192,
FE,47,~ ,25.9%,+0.084,0.64,—,—,—,—,—,2192,
VNQ,47,~ ,21.9%,+0.056,0.63,—,—,—,—,—,2192,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.4%,+0.023,0.50,—,—,—,—,—,2192,
COIN,46,~ ,84.3%,-0.007,0.09,—,—,—,—,—,1367,
PEG,43,~ ,22.8%,+0.064,0.87,—,—,—,—,—,2192,
CI,43,~ ,32.3%,+0.000,0.77,—,—,—,—,—,2192,
TRV,43,~ ,26.2%,+0.063,0.87,—,—,—,—,—,2192,
CB,43,~ ,25.1%,+0.086,0.92,—,—,—,—,—,2192,
DOV,43,~ ,27.7%,+0.039,0.87,—,—,—,—,—,2192,
ITW,43,~ ,25.0%,+0.045,0.88,—,—,—,—,—,2192,
ROK,43,~ ,33.1%,-0.003,0.80,—,—,—,—,—,2192,
WM,43,~ ,20.7%,+0.059,0.95,—,—,—,—,—,2192,
RSG,43,~ ,20.2%,+0.079,0.96,—,—,—,—,—,2192,
XLV,43,~ ,17.5%,+0.048,0.91,—,—,—,—,—,2192,
QCOM,43,~ ,41.3%,-0.017,0.76,—,—,—,—,—,2192,
BSX,42,~ ,29.1%,+0.036,0.68,—,—,—,—,—,2192,
