Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
KMB,71,✓✓,22.1%,-0.017,0.45,—,—,—,—,—,2081,
GIS,71,✓✓,22.9%,+0.028,0.39,—,—,—,—,—,2081,
CPB,71,✓✓,26.3%,-0.008,0.02,—,—,—,—,—,2081,
SJM,71,✓✓,25.1%,+0.000,0.33,—,—,—,—,—,2081,
CAG,71,✓✓,27.5%,+0.009,0.03,—,—,—,—,—,2081,
PFE,71,✓✓,25.4%,+0.014,0.01,—,—,—,—,—,2081,
BDX,71,✓✓,24.7%,-0.004,0.00,—,—,—,—,—,2081,
AMT,71,✓✓,27.5%,+0.022,0.21,—,—,—,—,—,2081,
CCI,71,✓✓,27.3%,+0.026,0.00,—,—,—,—,—,2081,
HSY,63,✓ ,23.8%,+0.028,0.68,—,—,—,—,—,2081,
MKC,63,✓ ,25.4%,+0.088,0.10,—,—,—,—,—,2081,
MO,63,✓ ,24.0%,+0.007,0.61,—,—,—,—,—,2081,
BTI,63,✓ ,24.9%,+0.044,0.45,—,—,—,—,—,2081,
XEL,63,✓ ,22.9%,+0.028,0.66,—,—,—,—,—,2081,
ES,63,✓ ,25.9%,+0.042,0.08,—,—,—,—,—,2081,
MDT,63,✓ ,24.2%,+0.051,0.04,—,—,—,—,—,2081,
BMY,63,✓ ,25.0%,+0.035,0.15,—,—,—,—,—,2081,
ZTS,63,✓ ,27.5%,+0.031,0.43,—,—,—,—,—,2081,
TLT,63,✓ ,15.6%,+0.051,0.31,—,—,—,—,—,2081,
CSCO,63,✓ ,26.9%,-0.013,0.68,—,—,—,—,—,2081,
SPG,60,✓ ,40.0%,-0.049,0.27,—,—,—,—,—,2081,
KO,58,✓ ,24.1%,-0.028,0.85,—,—,—,—,—,1302,
AES,58,✓ ,38.5%,+0.016,0.07,—,—,—,—,—,2081,
MMM,58,✓ ,28.3%,+0.011,0.00,—,—,—,—,—,2081,
PG,56,✓ ,20.0%,+0.015,0.82,—,—,—,—,—,2081,
CL,56,✓ ,20.4%,+0.027,0.79,—,—,—,—,—,2081,
PM,56,✓ ,25.8%,+0.027,0.82,—,—,—,—,—,2081,
AEP,56,✓ ,22.1%,+0.010,0.78,—,—,—,—,—,2081,
JNJ,56,✓ ,19.5%,+0.019,0.75,—,—,—,—,—,2081,
ABT,56,✓ ,24.6%,+0.000,0.72,—,—,—,—,—,2081,
MRK,56,✓ ,23.5%,+0.022,0.75,—,—,—,—,—,2081,
HON,56,✓ ,24.9%,+0.028,0.75,—,—,—,—,—,2081,
GLD,56,✓ ,16.6%,-0.015,0.81,—,—,—,—,—,2081,
NEE,55,✓ ,27.0%,+0.074,0.64,—,—,—,—,—,2081,
D,55,✓ ,25.0%,+0.062,0.02,—,—,—,—,—,2081,
PPL,55,✓ ,24.1%,-0.003,0.67,—,—,—,—,—,2081,
O,55,✓ ,27.5%,+0.033,0.43,—,—,—,—,—,2081,
WPC,55,✓ ,27.6%,+0.073,0.40,—,—,—,—,—,2081,
EQR,55,✓ ,26.5%,+0.058,0.21,—,—,—,—,—,2081,
AVB,55,✓ ,26.3%,+0.032,0.41,—,—,—,—,—,2081,
MAA,55,✓ ,25.4%,-0.007,0.54,—,—,—,—,—,2081,
IWM,55,✓ ,24.6%,+0.051,0.64,—,—,—,—,—,2081,
IEF,54,✓ ,7.0%,+0.023,0.00,—,—,—,—,—,2081,
AFL,53,✓ ,27.6%,-0.066,0.86,—,—,—,—,—,2081,
ABBV,51,✓ ,27.0%,+0.018,0.91,—,—,—,—,—,2081,
AMGN,51,✓ ,25.5%,+0.010,0.90,—,—,—,—,—,2081,
BRK-B,51,✓ ,20.7%,+0.023,0.92,—,—,—,—,—,2081,
V,51,✓ ,25.8%,+0.018,0.91,—,—,—,—,—,2081,
PGR,51,✓ ,26.0%,-0.017,0.96,—,—,—,—,—,2081,
FAST,51,✓ ,27.4%,+0.026,0.94,—,—,—,—,—,2081,
QQQ,51,✓ ,23.9%,+0.026,0.91,—,—,—,—,—,2081,
ELV,50,✓ ,32.6%,+0.030,0.52,—,—,—,—,—,2081,
NNN,50,✓ ,30.2%,+0.019,0.35,—,—,—,—,—,2081,
COLD,50,✓ ,31.4%,+0.064,0.09,—,—,—,—,—,2069,
WFC,50,✓ ,34.3%,+0.056,0.39,—,—,—,—,—,2081,
USB,50,✓ ,32.5%,+0.050,0.08,—,—,—,—,—,2081,
META,50,✓ ,41.9%,+0.002,0.62,—,—,—,—,—,2081,
INTC,50,✓ ,45.7%,+0.040,0.34,—,—,—,—,—,2081,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
